code,date,open,high,low,close,preclose,volume,amount,turn,isST,pct,board,limit_price,is_limitup,streak,circ_mkt_est,close_20d_ago,ret_20d_pre
sz.002691,2025-12-26,8.13,8.95,8.11,8.95,8.14,13470090.0,118456514.5,4.0092,0,0.1,主板,8.95,True,1,2954617242.8414645,8.76,0.02168949771689488
sz.002691,2025-12-29,9.62,9.85,9.61,9.85,8.95,33926490.0,333028173.5,10.0978,0,0.1,主板,9.85,True,2,3298027030.6403375,8.8,0.11931818181818166
sz.002693,2025-11-18,8.18,8.46,8.17,8.46,8.06,27036352.0,227781462.89,6.5785,1,0.05,ST,8.46,True,1,3462513686.858706,7.51,0.12649800266311595
sz.002693,2025-12-19,6.79,6.91,6.68,6.91,6.58,7231800.0,49681543.0,1.7596,1,0.05,ST,6.91,True,1,2823456637.872244,7.42,-0.06873315363881394
sz.002693,2025-12-22,7.13,7.26,7.08,7.26,6.91,11609800.0,83747144.0,2.8249,1,0.05,ST,7.26,True,2,2964605614.3580303,7.42,-0.021563342318059342
sz.002696,2025-11-19,7.32,7.91,7.16,7.91,7.19,32357930.0,245255448.1,9.6739,0,0.1,主板,7.91,True,1,2535228275.04936,6.75,0.17185185185185192
sz.002697,2025-12-15,5.66,6.23,5.65,6.23,5.66,205473925.0,1256126598.12,17.9468,0,0.1,主板,6.23,True,1,6999167529.1416855,5.84,0.06678082191780832
sz.002697,2025-12-16,6.47,6.85,6.47,6.85,6.23,156000409.0,1047797966.5,13.6257,0,0.1,主板,6.85,True,2,7689865228.942366,5.78,0.18512110726643582
sz.002702,2025-11-13,5.38,5.91,5.25,5.91,5.37,63867003.0,356318225.32,13.9222,0,0.1,主板,5.91,True,1,2559352870.379681,4.35,0.35862068965517246
sz.002702,2025-11-26,5.46,5.98,5.45,5.98,5.44,134306454.0,776175533.64,29.277,0,0.1,主板,5.98,True,1,2651144357.8235474,4.73,0.2642706131078223
sz.002702,2025-11-27,6.58,6.58,6.57,6.58,5.98,37915609.0,249484466.22,8.2651,0,0.1,主板,6.58,True,2,3018529312.651994,4.77,0.379454926624738
sz.002702,2025-11-28,6.38,7.24,5.92,7.24,6.58,183822042.0,1177922764.1,40.0707,0,0.1,主板,7.24,True,3,2939611147.546711,4.81,0.5051975051975053
sz.002702,2025-12-01,7.31,7.96,7.31,7.96,7.24,117613897.0,908745557.13,25.6383,0,0.1,主板,7.96,True,4,3544484451.5041947,4.92,0.6178861788617886
sz.002702,2025-12-02,8.47,8.76,7.62,8.76,7.96,147232550.0,1239357359.29,32.0947,0,0.1,主板,8.76,True,5,3861563932.019928,4.93,0.7768762677484788
sz.002702,2025-12-03,9.64,9.64,9.0,9.64,8.76,158937395.0,1507288814.08,34.6462,0,0.1,主板,9.64,True,6,4350516980.4480715,5.12,0.8828125
sz.002702,2025-12-05,8.41,9.55,8.15,9.55,8.68,193585459.0,1755043071.84,42.199,0,0.1,主板,9.55,True,1,4158968392.2367826,5.0,0.9100000000000001
sz.002703,2025-12-17,13.98,14.47,13.6,14.47,13.15,150420093.0,2141665160.08,25.6669,0,0.1,主板,14.47,True,1,8344074119.118399,12.76,0.13401253918495315
sz.002703,2025-12-18,14.31,15.92,13.79,15.92,14.47,180577822.0,2773367535.36,30.8128,0,0.1,主板,15.92,True,2,9000699499.42881,12.16,0.3092105263157894
sz.002703,2025-12-19,15.3,17.51,15.3,17.51,15.92,92628362.0,1546722170.22,15.8056,0,0.1,主板,17.51,True,3,9785912399.529282,11.98,0.46160267111853104
sz.002703,2025-12-24,19.02,20.42,19.02,20.42,18.56,150049204.0,3016092540.89,25.6036,0,0.1,主板,20.42,True,1,11779954931.689293,12.15,0.6806584362139918
sz.002703,2025-12-26,21.04,23.34,21.04,23.34,21.22,141275718.0,3143564316.56,24.1065,0,0.1,主板,23.34,True,1,13040318240.1427,12.17,0.9178307313064913
sz.002706,2025-11-07,11.66,12.96,11.61,12.96,11.78,144682645.0,1831051203.51,15.8125,0,0.1,主板,12.96,True,1,11579770456.980238,11.73,0.10485933503836331
sz.002709,2025-11-13,43.5,47.2,43.2,47.2,42.91,143249114.0,6609097393.97,10.0155,0,0.1,主板,47.2,True,1,65988691467.92473,35.25,0.3390070921985817
sz.002713,2025-11-03,11.93,11.95,11.7,11.95,11.38,12013200.0,143228433.0,2.9194,1,0.05,ST,11.95,True,4,4906091422.895116,5.17,1.3114119922630558
sz.002713,2025-11-04,12.55,12.55,11.9,12.55,11.95,31206663.0,387296019.7,7.5836,1,0.05,ST,12.55,True,5,5107020672.240097,5.43,1.3112338858195214
sz.002713,2025-11-05,13.01,13.18,12.92,13.18,12.55,7327254.0,95800415.92,1.7806,1,0.05,ST,13.18,True,6,5380232276.760643,5.7,1.312280701754386
sz.002713,2025-11-06,13.84,13.84,12.62,13.84,13.18,61364149.0,826861733.21,14.9123,1,0.05,ST,13.84,True,7,5544830329.392515,5.99,1.310517529215359
sz.002713,2025-11-07,13.9,14.53,13.4,14.53,13.84,37021414.0,529604726.16,8.9967,1,0.05,ST,14.53,True,8,5886655397.645803,6.29,1.3100158982511925
sz.002713,2025-11-10,15.26,15.26,15.26,15.26,14.53,4841403.0,73879809.78,1.1765,1,0.05,ST,15.26,True,9,6279626840.6289835,6.6,1.312121212121212
sz.002713,2025-11-11,16.02,16.02,16.02,16.02,15.26,1096260.0,17562085.2,0.2664,1,0.05,ST,16.02,True,10,6592374324.324324,6.93,1.3116883116883118
sz.002713,2025-11-12,16.82,16.82,16.82,16.82,16.02,431440.0,7256820.8,0.1048,1,0.05,ST,16.82,True,11,6924447328.244275,7.28,1.3104395604395602
sz.002713,2025-11-13,17.66,17.66,17.66,17.66,16.82,580140.0,10245272.4,0.141,1,0.05,ST,17.66,True,12,7266150638.2978735,7.64,1.3115183246073299
sz.002713,2025-11-19,18.38,18.54,17.93,18.54,17.66,21713331.0,400002116.43,5.2766,1,0.05,ST,18.54,True,1,7580679157.601486,8.97,1.0668896321070234
sz.002713,2025-12-08,11.0,11.3,10.23,11.3,10.76,65961209.0,711345723.76,16.0294,1,0.05,ST,11.3,True,1,4437756396.122126,15.26,-0.2595019659239842
sz.002713,2025-12-19,10.0,10.45,9.91,10.45,9.95,28452103.0,291593848.35,6.9142,1,0.05,ST,10.45,True,1,4217318682.5663133,16.73,-0.37537358039450097
sz.002713,2025-12-22,10.87,10.97,10.31,10.97,10.45,44539046.0,476178966.22,10.8236,1,0.05,ST,10.97,True,2,4399450887.135518,15.89,-0.3096286972938955
sz.002713,2025-12-25,10.55,10.89,10.52,10.89,10.37,23700375.0,255630869.96,5.7595,1,0.05,ST,10.89,True,1,4438421216.425036,13.67,-0.20336503291880026
sz.002713,2025-12-30,8.55,8.55,8.55,8.55,8.14,99460.0,850383.0,0.0189,1,0.05,ST,8.55,True,1,4499380952.380952,11.72,-0.2704778156996587
sz.002713,2025-12-31,8.98,8.98,8.98,8.98,8.55,41600.0,373568.0,0.0079,1,0.05,ST,8.98,True,2,4728708860.759493,11.93,-0.24727577535624468
sz.002715,2025-11-18,22.82,24.49,22.59,24.49,22.26,10956729.0,262778506.39,7.9397,0,0.1,主板,24.49,True,1,3309678028.0111337,22.37,0.09476978095663813
sz.002717,2025-11-10,1.84,1.93,1.81,1.93,1.84,123570969.0,234362846.51,7.6505,1,0.05,ST,1.93,True,1,3063366401.0195413,1.52,0.26973684210526305
sz.002717,2025-12-17,1.56,1.64,1.56,1.64,1.56,42479500.0,69123223.0,2.63,1,0.05,ST,1.64,True,1,2628259429.657795,1.94,-0.15463917525773196
sz.002718,2025-11-11,26.62,29.26,26.61,29.26,26.6,3938856.0,110598969.08,6.9707,0,0.1,主板,29.26,True,1,1586626437.5170355,22.81,0.2827707145988603
sz.002718,2025-12-23,29.9,32.67,29.28,32.67,29.7,6432719.0,206000849.08,11.8019,0,0.1,主板,32.67,True,1,1745488854.1675494,30.34,0.07679630850362562
sz.002718,2025-12-31,35.94,35.94,35.94,35.94,32.67,610283.0,21933571.02,1.1197,0,0.1,主板,35.94,True,1,1958879255.1576316,28.87,0.2448908901974367
sz.002725,2025-12-09,16.15,17.52,16.02,17.52,15.93,32898811.0,563362787.29,15.5173,0,0.1,主板,17.52,True,1,3630546469.3600044,15.01,0.16722185209860085
sz.002725,2025-12-10,18.7,19.27,17.74,19.27,17.52,62791485.0,1187408891.97,29.6167,0,0.1,主板,19.27,True,2,4009254548.8525057,14.48,0.3308011049723756
sz.002725,2025-12-11,20.24,21.2,20.16,21.2,19.27,44720257.0,933066493.44,21.0931,0,0.1,主板,21.2,True,3,4423562650.535009,14.61,0.45106091718001373
sz.002727,2025-12-18,12.63,13.93,12.6,13.93,12.66,36657797.0,493300323.42,9.2264,0,0.1,主板,13.93,True,1,5346617569.366167,13.31,0.046581517655897686
sz.002728,2025-11-11,11.53,12.76,11.33,12.76,11.6,86973852.0,1056011932.7,23.0814,0,0.1,主板,12.76,True,1,4575164126.526121,8.87,0.43855693348365277
sz.002728,2025-11-14,13.73,15.21,13.59,15.21,13.83,166200566.0,2440150124.49,44.1068,0,0.1,主板,15.21,True,1,5532367173.519729,8.87,0.7147688838782416
sz.002728,2025-11-25,12.14,13.35,12.07,13.35,12.14,93022664.0,1204528635.98,24.6866,0,0.1,主板,13.35,True,1,4879281213.208786,11.04,0.2092391304347827
sz.002728,2025-11-27,13.47,14.97,13.46,14.97,13.61,137126422.0,1919209974.78,36.391,0,0.1,主板,14.97,True,1,5273858851.858976,10.54,0.4203036053130931
sz.002729,2025-11-25,15.2,16.58,15.06,16.58,15.07,17829517.0,292935416.55,10.1614,0,0.1,主板,16.58,True,1,2882825364.123054,15.02,0.10386151797603183
sz.002732,2025-11-28,18.1,20.03,17.93,20.03,18.21,16337000.0,321870613.83,10.4391,0,0.1,主板,20.03,True,1,3083317659.8557343,17.33,0.15579919215233717
sz.002733,2025-11-11,23.23,25.36,22.99,25.36,23.05,54241973.0,1341257561.04,14.7052,0,0.1,主板,25.36,True,1,9120974628.294752,21.5,0.1795348837209303
sz.002735,2025-12-17,15.05,16.64,15.03,16.64,15.13,53841651.0,887700150.64,19.1974,0,0.1,主板,16.64,True,1,4624064459.978956,15.09,0.1027170311464547
sz.002735,2025-12-19,17.79,17.79,17.79,17.79,16.17,17390480.0,309376639.2,6.2006,0,0.1,主板,17.79,True,1,4989462942.295907,14.49,0.22774327122153193
sz.002735,2025-12-31,16.15,18.03,15.85,18.03,16.39,92883309.0,1611316295.13,33.1178,0,0.1,主板,18.03,True,1,4865408617.510824,14.61,0.2340862422997947
sz.002738,2025-11-17,65.01,69.08,65.01,69.08,62.8,42659715.0,2904574431.67,5.9996,0,0.1,主板,69.08,True,1,48412801381.25875,46.37,0.4897563079577314
sz.002742,2025-11-24,4.74,4.87,4.71,4.87,4.64,10067830.0,48810773.1,2.3313,1,0.05,ST,4.87,True,1,2093714798.6102176,4.96,-0.01814516129032251
sz.002748,2025-12-19,11.87,13.05,11.72,13.05,11.86,30288600.0,377457566.0,12.6203,0,0.1,主板,13.05,True,1,2990876334.1600437,11.37,0.14775725593667555
sz.002752,2025-11-04,5.81,6.38,5.79,6.38,5.8,90586594.0,568868650.89,9.2741,0,0.1,主板,6.38,True,1,6133949934.656732,5.45,0.17064220183486234
sz.002752,2025-11-25,6.3,6.88,6.24,6.88,6.25,40596669.0,273746311.72,4.1562,0,0.1,主板,6.88,True,1,6586456660.410953,5.88,0.17006802721088432
sz.002752,2025-12-05,6.5,7.19,6.35,7.19,6.54,55913941.0,382590423.85,5.7244,0,0.1,主板,7.19,True,1,6683502617.741597,6.2,0.1596774193548387
sz.002752,2025-12-08,7.22,7.91,7.09,7.91,7.19,45941311.0,351496637.85,4.7034,0,0.1,主板,7.91,True,2,7473245691.4147215,6.26,0.2635782747603834
sz.002752,2025-12-09,8.7,8.7,8.7,8.7,7.91,7672505.0,66750793.5,0.7855,0,0.1,主板,8.7,True,3,8497873138.12858,6.24,0.39423076923076916
sz.002752,2025-12-24,7.7,8.24,7.52,8.24,7.49,54639190.0,435227046.25,5.5939,0,0.1,主板,8.24,True,1,7780386604.158102,6.78,0.21533923303834812
sz.002752,2025-12-26,8.01,8.81,7.84,8.81,8.01,123087271.0,1037778672.5,12.6015,0,0.1,主板,8.81,True,1,8235358270.840773,6.91,0.27496382054992763
sz.002753,2025-11-20,7.49,8.23,7.48,8.23,7.48,11994028.0,97513635.44,4.9397,0,0.1,主板,8.23,True,1,1974080114.98674,7.27,0.13204951856946368
sz.002756,2025-11-13,49.88,53.99,49.73,53.99,49.08,33590375.0,1784010596.79,8.641,0,0.1,主板,53.99,True,1,20645881226.594143,38.58,0.39942975635044076
sz.002756,2025-12-26,52.0,55.51,52.0,55.51,50.46,22333198.0,1217280502.52,5.7452,0,0.1,主板,55.51,True,1,21187782888.672283,48.2,0.1516597510373443
sz.002757,2025-12-30,16.9,17.7,16.69,17.7,16.09,23341723.0,405101548.88,8.2756,0,0.1,主板,17.7,True,1,4895132061.481947,17.12,0.0338785046728971
sz.002757,2025-12-31,17.61,19.47,16.95,19.47,17.7,49074190.0,914061800.19,17.3989,0,0.1,主板,19.47,True,2,5253560858.387599,16.65,0.16936936936936942
sz.002759,2025-11-07,34.39,36.2,33.92,36.2,32.91,66517823.0,2336791920.15,13.2785,0,0.1,主板,36.2,True,1,17598312461.12136,20.83,0.7378780604896786
sz.002759,2025-11-10,38.69,39.82,38.01,39.82,36.2,91492275.0,3617803146.51,18.264,0,0.1,主板,39.82,True,2,19808383412.77924,22.91,0.7381056307289393
sz.002759,2025-11-12,40.8,46.71,39.0,46.71,42.46,143592470.0,6067076969.64,28.6645,0,0.1,主板,46.71,True,1,21165821729.456295,23.4,0.9961538461538464
sz.002759,2025-11-25,40.0,43.32,38.05,43.32,39.38,101528715.0,4177363846.23,20.2676,0,0.1,主板,43.32,True,1,20611043469.527718,24.5,0.7681632653061226
sz.002759,2025-12-17,32.37,34.73,31.85,34.73,31.57,70693504.0,2354272319.15,14.1121,0,0.1,主板,34.73,True,1,16682650485.399055,43.17,-0.19550613852212195
sz.002759,2025-12-23,34.89,38.29,34.47,38.29,34.81,87230254.0,3188213124.32,17.4132,0,0.1,主板,38.29,True,1,18309174214.50394,43.32,-0.11611265004616811
sz.002759,2025-12-24,39.93,42.12,39.92,42.12,38.29,159119881.0,6596996018.9,31.7641,0,0.1,主板,42.12,True,2,20768716944.28616,43.88,-0.040109389243391136
sz.002759,2025-12-26,49.5,49.5,47.85,49.5,45.0,124869402.0,6145228858.09,24.9269,0,0.1,主板,49.5,True,1,24653000806.718845,45.03,0.09926715522984675
sz.002762,2025-11-24,6.87,7.21,6.8,7.21,6.87,4084077.0,28980896.81,1.9321,1,0.05,ST,7.21,True,1,1499968780.6014183,7.94,-0.09193954659949632
sz.002762,2025-11-25,7.49,7.57,7.42,7.57,7.21,3543298.0,26763485.86,1.6763,1,0.05,ST,7.57,True,2,1596580913.9175565,7.95,-0.04779874213836477
sz.002762,2025-12-19,6.82,7.09,6.82,7.09,6.75,2810400.0,19571425.0,1.3296,1,0.05,ST,7.09,True,1,1471978414.5607703,6.87,0.03202328966521106
sz.002763,2025-12-25,7.89,7.89,7.89,7.89,7.17,10502040.0,82861095.6,3.4592,0,0.1,主板,7.89,True,1,2395383198.4273815,7.43,0.06191117092866749
sz.002763,2025-12-26,8.68,8.68,8.68,8.68,7.89,5306714.0,46062277.52,1.7479,0,0.1,主板,8.68,True,2,2635292494.993993,7.5,0.15733333333333333
sz.002766,2025-12-16,5.25,5.28,5.25,5.28,4.8,24203099.0,127699403.72,2.83,0,0.1,主板,5.28,True,1,4512346421.201413,5.29,-0.001890359168241873
sz.002766,2025-12-19,5.3,5.85,5.25,5.85,5.32,96596555.0,548450727.95,11.2946,0,0.1,主板,5.85,True,1,4855866767.747419,5.04,0.1607142857142856
sz.002766,2025-12-31,5.67,6.05,5.46,6.05,5.5,91416851.0,534210914.39,10.6889,0,0.1,主板,6.05,True,1,4997810012.162149,5.18,0.16795366795366795
sz.002768,2025-11-07,53.23,58.88,53.18,58.88,53.53,7008484.0,397696376.42,3.9652,0,0.1,主板,58.88,True,1,10029667517.90578,49.85,0.18114343029087254
sz.002769,2025-11-27,9.8,10.81,9.8,10.81,9.83,21190500.0,220767442.75,5.6809,0,0.1,主板,10.81,True,1,3886134991.8146772,10.04,0.07669322709163362
sz.002769,2025-12-03,12.17,12.94,12.05,12.94,11.76,21683948.0,277838517.25,5.8132,0,0.1,主板,12.94,True,1,4779441912.371843,10.18,0.27111984282907664
sz.002769,2025-12-22,10.72,11.8,10.56,11.8,10.73,33534718.0,378858886.92,8.9903,0,0.1,主板,11.8,True,1,4214085035.2046094,9.67,0.22026887280248197
sz.002769,2025-12-26,11.16,12.32,11.07,12.32,11.2,62434190.0,750461292.57,16.7379,0,0.1,主板,12.32,True,1,4483604828.38349,11.15,0.104932735426009
sz.002772,2025-11-03,13.11,14.37,13.1,14.37,13.06,17413358.0,240309470.02,4.4634,0,0.1,主板,14.37,True,1,5384000314.110319,10.14,0.41715976331360927
sz.002772,2025-12-18,12.86,14.29,12.86,14.29,12.99,18425346.0,254708972.69,4.7228,0,0.1,主板,14.29,True,1,5393177197.636994,12.59,0.13502779984114377
sz.002778,2025-12-01,22.16,24.09,22.16,24.09,21.9,3859740.0,92148615.6,3.1271,0,0.1,主板,24.09,True,1,2946775466.0867896,20.38,0.18204121687929353
sz.002779,2025-12-05,112.51,123.5,112.51,123.5,112.27,6275372.0,755807854.7,3.7847,0,0.1,主板,123.5,True,1,19970086260.469788,122.0,0.012295081967213184
sz.002780,2025-11-13,15.87,17.45,15.65,17.45,15.86,28742615.0,477632992.16,21.9992,0,0.1,主板,17.45,True,1,2171138005.7456636,13.43,0.2993298585256887
sz.002780,2025-11-14,18.29,19.2,17.64,19.2,17.45,54762273.0,1027785423.03,41.9144,0,0.1,主板,19.2,True,2,2452105775.175119,13.32,0.4414414414414414
sz.002782,2025-11-05,19.26,21.58,19.26,21.58,19.62,24786682.0,517638897.28,5.0949,0,0.1,主板,21.58,True,1,10159942241.849691,16.9,0.2769230769230768
sz.002787,2025-12-01,11.27,11.78,11.18,11.78,10.71,9697280.0,112191831.8,3.8656,0,0.1,主板,11.78,True,1,2902313529.594371,10.87,0.08371665133394668
sz.002788,2025-11-14,10.58,11.69,10.5,11.69,10.63,61585646.0,692687107.16,16.1306,0,0.1,主板,11.69,True,1,4294242664.0050583,8.22,0.42214111922141107
sz.002788,2025-12-17,11.88,12.64,11.51,12.64,11.49,70082298.0,862289306.89,18.3561,0,0.1,主板,12.64,True,1,4697562700.628129,9.72,0.30041152263374493
sz.002788,2025-12-18,13.9,13.9,13.9,13.9,12.64,7227160.0,100457524.0,1.8929,0,0.1,主板,13.9,True,2,5307069787.09916,9.79,0.41981613891726277
sz.002788,2025-12-19,15.29,15.29,15.29,15.29,13.9,3177603.0,48585549.87,0.8323,0,0.1,主板,15.29,True,3,5837504489.967559,9.22,0.6583514099783079
sz.002788,2025-12-22,15.98,16.82,15.64,16.82,15.29,102722156.0,1702005739.64,26.9051,0,0.1,主板,16.82,True,4,6325959537.931471,9.32,0.8047210300429184
sz.002788,2025-12-23,17.0,18.5,15.92,18.5,16.82,98928011.0,1723798704.97,25.9114,0,0.1,主板,18.5,True,5,6652665255.331631,9.78,0.8916155419222904
sz.002789,2025-11-03,11.72,11.74,11.62,11.74,11.18,3288970.0,38543887.8,2.102,1,0.05,ST,11.74,True,3,1833676869.6479545,9.5,0.23578947368421055
sz.002789,2025-11-17,11.64,12.03,11.6,12.03,11.46,6268610.0,74793420.0,4.0064,1,0.05,ST,12.03,True,1,1866848542.3322682,10.13,0.18756169792694943
sz.002789,2025-11-18,12.63,12.63,12.42,12.63,12.03,1901540.0,24011155.2,1.2153,1,0.05,ST,12.63,True,2,1975738928.65959,10.44,0.20977011494252884
sz.002789,2025-11-25,10.81,11.33,10.63,11.33,10.79,7130920.0,78195283.6,4.5575,1,0.05,ST,11.33,True,1,1715749503.017005,10.3,0.09999999999999987
sz.002789,2025-12-01,10.52,11.12,10.52,11.12,10.59,7511740.0,82288394.4,4.8009,1,0.05,ST,11.12,True,1,1714020171.2178967,11.74,-0.05281090289608181
sz.002789,2025-12-08,10.05,10.63,9.89,10.63,10.12,8185460.0,84638097.0,5.2315,1,0.05,ST,10.63,True,1,1617855242.2823284,11.45,-0.07161572052401732
sz.002789,2025-12-22,8.1,8.64,8.1,8.64,8.23,1536620.0,12992685.8,0.9821,1,0.05,ST,8.64,True,1,1322949373.7908564,10.79,-0.19925857275254855
sz.002789,2025-12-23,9.07,9.07,8.88,9.07,8.64,5351880.0,48458820.8,3.4205,1,0.05,ST,9.07,True,2,1416717462.359304,11.33,-0.19947043248014118
sz.002789,2025-12-24,9.0,9.52,8.91,9.52,9.07,7376500.0,69291206.0,4.7144,1,0.05,ST,9.52,True,3,1469777829.6283727,10.76,-0.11524163568773238
sz.002789,2025-12-25,9.53,10.0,9.53,10.0,9.52,3805410.0,37622540.2,2.4321,1,0.05,ST,10.0,True,4,1546915842.2762222,10.59,-0.05571293673276678
sz.002789,2025-12-26,10.5,10.5,10.5,10.5,10.0,215000.0,2257500.0,0.1374,1,0.05,ST,10.5,True,5,1643013100.4366813,10.59,-0.008498583569405138
sz.002792,2025-11-27,19.86,21.62,19.52,21.62,19.65,57631738.0,1206777382.36,17.2859,0,0.1,主板,21.62,True,1,6981281751.948118,18.98,0.13909378292939945
sz.002792,2025-11-28,23.78,23.78,23.78,23.78,21.62,7318822.0,174041587.16,2.1952,0,0.1,主板,23.78,True,2,7928279298.469389,18.59,0.2791823561054332
sz.002792,2025-12-01,26.16,26.16,26.16,26.16,23.78,3086550.0,80744148.0,0.9258,0,0.1,主板,26.16,True,3,8721554115.35969,19.23,0.36037441497659906
sz.002792,2025-12-02,28.78,28.78,28.78,28.78,26.16,5059007.0,145598221.46,1.5174,0,0.1,主板,28.78,True,4,9595243275.339396,19.03,0.5123489227535469
sz.002792,2025-12-08,31.0,32.42,30.18,32.42,29.47,48308568.0,1521398520.45,14.4903,0,0.1,主板,32.42,True,1,10499427344.154366,20.56,0.5768482490272375
sz.002792,2025-12-15,30.5,32.01,30.5,32.01,29.1,101202314.0,3186796310.64,30.3558,0,0.1,主板,32.01,True,1,10498146353.052794,18.79,0.7035657264502395
sz.002792,2025-12-16,35.21,35.21,34.43,35.21,32.01,50294752.0,1770041827.24,15.086,0,0.1,主板,35.21,True,2,11733009593.265278,18.23,0.9314317059791553
sz.002792,2025-12-22,33.5,35.35,31.3,35.35,32.14,147855231.0,5028065628.26,44.3495,0,0.1,主板,35.35,True,1,11337367114.08246,18.17,0.9455145844799118
sz.002792,2025-12-25,35.83,38.18,35.83,38.18,34.71,114507103.0,4263224917.94,34.3466,0,0.1,主板,38.18,True,1,12412363721.416384,21.62,0.7659574468085106
sz.002792,2025-12-26,39.53,42.0,37.01,42.0,38.18,113930495.0,4554365475.31,34.1737,0,0.1,主板,42.0,True,2,13327106737.95931,23.78,0.7661900756938602
sz.002795,2025-11-17,6.12,6.71,6.1,6.71,6.1,35829504.0,234883073.52,8.2381,0,0.1,主板,6.71,True,1,2851180169.2137756,5.17,0.2978723404255319
sz.002795,2025-11-24,5.77,6.19,5.65,6.19,5.63,56001976.0,333973757.32,12.8763,0,0.1,主板,6.19,True,1,2593709041.572501,5.39,0.14842300556586285
sz.002795,2025-11-28,6.11,6.94,6.11,6.94,6.31,45445284.0,304171010.12,10.4491,0,0.1,主板,6.94,True,1,2910978075.815142,5.22,0.3295019157088124
sz.002796,2025-11-03,19.75,21.71,19.7,21.71,19.74,27209883.0,575404028.21,12.057,0,0.1,主板,21.71,True,1,4772364835.448287,18.12,0.19812362030905084
sz.002796,2025-12-17,21.12,22.89,21.12,22.89,20.81,30075944.0,664591994.5,13.2081,0,0.1,主板,22.89,True,1,5031700202.905793,18.54,0.2346278317152104
sz.002796,2025-12-23,26.48,26.5,25.88,26.5,24.09,26444058.0,699068337.45,11.6131,0,0.1,主板,26.5,True,1,6019653128.363659,18.34,0.4449291166848419
sz.002800,2025-11-26,14.6,16.02,14.52,16.02,14.56,11573872.0,181421845.96,8.2623,0,0.1,主板,16.02,True,1,2195778971.4728346,14.47,0.10711817553559078
sz.002800,2025-12-22,14.11,15.42,14.01,15.42,14.02,10055750.0,150228621.24,7.1785,0,0.1,主板,15.42,True,1,2092757835.75956,14.4,0.0708333333333333
sz.002800,2025-12-25,15.66,16.34,15.13,16.34,14.85,11487785.0,183869745.66,8.2008,0,0.1,主板,16.34,True,1,2242095230.4653206,15.34,0.0651890482398958
sz.002805,2025-11-05,14.7,16.34,14.56,16.34,14.85,15743594.0,249063803.73,5.6521,0,0.1,主板,16.34,True,1,4406571074.998673,14.55,0.12302405498281788
sz.002805,2025-11-07,16.2,17.72,15.84,17.72,16.11,57558846.0,965209143.41,20.6643,0,0.1,主板,17.72,True,1,4670901716.53528,14.23,0.24525650035137025
sz.002805,2025-11-13,18.19,19.71,18.19,19.71,17.92,45013981.0,854308732.44,16.1605,0,0.1,主板,19.71,True,1,5286400373.99833,14.37,0.3716075156576202
sz.002805,2025-11-14,21.68,21.68,20.4,21.68,19.71,33999450.0,723350879.06,12.2062,0,0.1,主板,21.68,True,2,5926093944.552767,13.86,0.5642135642135642
sz.002805,2025-11-17,23.2,23.85,22.21,23.85,21.68,83288499.0,1952728767.81,29.9015,0,0.1,主板,23.85,True,3,6530537825.226159,14.16,0.6843220338983051
sz.002805,2025-11-28,18.3,20.34,18.18,20.34,18.49,36491226.0,708727790.04,13.1008,0,0.1,主板,20.34,True,1,5409805432.034685,14.97,0.3587174348697395
sz.002805,2025-12-26,18.88,18.88,18.88,18.88,17.16,12023548.0,227004586.24,4.3166,0,0.1,主板,18.88,True,1,5258874721.771765,20.34,-0.07177974434611611
sz.002806,2025-11-14,13.69,15.17,13.69,15.17,13.79,23666147.0,346709157.43,13.593,0,0.1,主板,15.17,True,1,2550644871.8458033,11.6,0.3077586206896552
sz.002806,2025-12-01,14.54,14.54,13.92,14.54,13.22,42504297.0,611325594.66,24.4129,0,0.1,主板,14.54,True,1,2504108871.3753796,13.2,0.10151515151515156
sz.002808,2025-12-18,4.64,4.78,4.55,4.78,4.55,1428100.0,6755836.0,0.8655,1,0.05,ST,4.78,True,1,780570306.181398,5.43,-0.11970534069981575
