序号,代码,名称,收盘价,涨跌幅,买方机构数,卖方机构数,机构买入总额,机构卖出总额,机构买入净额,市场总成交额,机构净买额占总成交额比,换手率,流通市值,上榜原因,上榜日期
448,300240,飞力达,10.19,3.7678,3,3,131730020.0,138727199.5,-6997179.5,3101622592,-0.225597386286,38.349,37.03,连续三个交易日内，涨幅偏离值累计达到30%的证券,2025-05-15
449,301316,慧博云通,41.76,20.0,0,1,0.0,7049088.0,-7049088.0,119536817,-5.897001590732,0.6486,101.4,连续三个交易日内，涨幅偏离值累计达到30%的证券,2025-05-21
450,002743,富煌钢构,8.25,10.0,1,2,18365786.0,25629792.0,-7264006.0,762308933,-0.952895300782,14.8577,35.85,连续三个交易日内，涨幅偏离值累计达到20%的证券,2025-05-30
451,300047,天源迪科,16.32,20.0,0,1,11225658.3,18513484.0,-7287825.7,2033277573,-0.358427486575,23.6612,89.71,日涨幅达到15%的前5只证券,2025-05-06
452,002286,保龄宝,9.53,-6.1084,2,3,22203037.9,29571519.0,-7368481.1,516149322,-1.427587092713,14.3574,35.22,日跌幅偏离值达到7%的前5只证券,2025-05-12
453,002909,集泰股份,6.48,-5.5394,0,1,11818290.0,19200177.12,-7381887.12,2195336635,-0.336253083118,17.6462,24.69,连续三个交易日内，跌幅偏离值累计达到20%的证券,2025-05-21
454,002909,集泰股份,6.92,10.0159,0,2,1058784.0,8668717.0,-7609933.0,162589288,-4.680463942987,1.5884,26.37,连续三个交易日内，涨幅偏离值累计达到20%的证券,2025-05-14
455,300581,晨曦航空,18.06,20.0,1,1,39833176.34,47631302.24,-7798125.9,2520306075,-0.309411859827,27.5736,99.35,日涨幅达到15%的前5只证券,2025-05-12
456,002813,路畅科技,24.93,-10.0,0,1,1773665.0,9630746.0,-7857081.0,298686123,-2.630547720491,9.9466,29.88,日跌幅偏离值达到7%的前5只证券,2025-05-22
457,002364,中恒电气,17.28,9.9936,0,1,0.0,7893670.0,-7893670.0,668965002,-1.179982506768,6.9682,96.44,日涨幅偏离值达到7%的前5只证券,2025-05-22
458,002514,*ST宝馨,5.46,10.0806,2,4,29767952.0,37714745.0,-7946793.0,384272126,-2.068011823475,1.9857,30.25,连续三个交易日内，涨幅偏离值累计达到20%的证券,2025-05-07
459,002991,甘源食品,66.24,-5.2632,3,4,16379745.0,24801923.68,-8422178.68,244357727,-3.446659446132,7.3972,32.91,日跌幅偏离值达到7%的前5只证券,2025-05-06
460,300584,海辰药业,29.3,6.623,1,2,17688104.0,26169381.0,-8481277.0,884156000,-0.95925119549,36.8279,24.06,日换手率达到30%的前5只证券,2025-05-22
461,600575,淮河能源,3.84,10.0287,0,1,0.0,9063304.0,-9063304.0,706669301,-1.282538237783,4.8551,149.23,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,2025-05-09
462,920396,常辅股份,49.6,22.0172,0,1,0.0,9085596.14,-9085596.14,688357000,-1.319895946435,37.6227,21.0,当日换手率达到20%的前5只股票,2025-05-19
463,920396,常辅股份,49.6,22.0172,0,1,0.0,9085596.14,-9085596.14,688357000,-1.319895946435,37.6227,21.0,当日收盘价涨幅达到20%的前5只股票,2025-05-19
464,920396,常辅股份,49.6,22.0172,0,1,0.0,9085596.14,-9085596.14,688357000,-1.319895946435,37.6227,21.0,当日价格振幅达到30%的前5只股票,2025-05-19
465,688280,精进电动,8.38,20.0573,0,1,0.0,9101191.1,-9101191.1,473914700,-1.920428106577,11.41,43.62,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,2025-05-06
466,002520,日发精机,7.26,10.0,1,2,36312464.75,45502025.0,-9189560.25,1271491720,-0.722738505132,24.9124,52.09,日涨幅偏离值达到7%的前5只证券,2025-05-16
467,002909,集泰股份,7.53,-10.0358,0,1,2817177.0,12163255.12,-9346078.12,987490512,-0.946447384195,33.0397,28.69,日跌幅偏离值达到7%的前5只证券,2025-05-19
468,300575,中旗股份,7.74,8.7079,2,2,40095553.0,49494560.54,-9399007.54,1733507697,-0.542195893117,45.6585,26.53,连续三个交易日内，涨幅偏离值累计达到30%的证券,2025-05-28
469,603721,中广天择,16.36,-0.3047,0,1,0.0,9410124.0,-9410124.0,426966843,-2.203947251239,20.5162,21.27,ST、*ST证券连续三个交易日内收盘价格跌幅偏离值累计达到12%的证券,2025-05-08
470,001222,源飞宠物,20.72,9.9788,2,3,39349761.6,48906517.08,-9556755.48,865204183,-1.104566490521,23.0473,16.27,连续三个交易日内，涨幅偏离值累计达到20%的证券,2025-05-20
471,002365,永安药业,18.51,9.9822,2,2,69977425.0,79549058.5,-9571633.5,2671868598,-0.358237433801,33.2076,45.45,连续三个交易日内，涨幅偏离值累计达到20%的证券,2025-05-22
472,000695,滨海能源,15.0,9.9707,0,2,12870734.0,22498825.0,-9628091.0,894264429,-1.076649220049,30.3403,33.26,日振幅值达到15%的前5只证券,2025-05-28
473,002514,*ST宝馨,6.51,1.4019,1,2,36977437.2,46608982.0,-9631544.8,1518043170,-0.634471073705,24.1816,36.07,连续三个交易日内，涨幅偏离值累计达到20%的证券,2025-05-14
474,001367,海森药业,23.94,-7.2093,0,2,3074653.0,12821356.26,-9746703.26,452660320,-2.153204694416,48.2183,9.27,日换手率达到20%的前5只证券,2025-05-27
475,000048,京基智农,16.88,-9.8291,0,1,6749584.16,17033260.01,-10283675.85,557226233,-1.84551179413,6.2077,88.92,日跌幅偏离值达到7%的前5只证券,2025-05-21
476,603332,苏州龙杰,11.86,10.0186,0,1,0.0,10294900.0,-10294900.0,142954580,-7.201518132543,0.9124,25.66,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,2025-05-12
477,300379,东通退,5.76,20.0,0,1,0.0,10301152.0,-10301152.0,710358293,-1.450134685765,24.9458,30.33,日涨幅达到15%的前5只证券,2025-05-08
478,301335,天元宠物,38.75,-2.1465,0,1,6767166.0,17218470.29,-10451304.29,792331927,-1.319056311358,40.2234,19.33,日换手率达到30%的前5只证券,2025-05-27
479,300740,水羊股份,16.91,20.0142,1,2,25258505.44,35758808.5,-10500303.06,996807234,-1.053393545095,17.8417,60.43,日涨幅达到15%的前5只证券,2025-05-28
480,002265,建设工业,24.06,10.0137,0,3,32506765.0,43008381.85,-10501616.85,1343257517,-0.781802202265,14.4258,96.99,日涨幅偏离值达到7%的前5只证券,2025-05-07
481,301320,豪江智能,19.71,-0.152,1,3,25164445.0,35754281.4,-10589836.4,572462555,-1.849874076043,40.4746,13.34,日换手率达到30%的前5只证券,2025-05-28
482,002471,中超控股,3.77,-4.798,0,1,20758601.0,31700210.88,-10941609.88,2282469945,-0.479375857893,42.6274,49.2,日换手率达到20%的前5只证券,2025-05-09
483,002471,中超控股,3.77,-4.798,0,1,20758601.0,31700210.88,-10941609.88,2282469945,-0.479375857893,42.6274,49.2,日振幅值达到15%的前5只证券,2025-05-09
484,301277,新天地,15.69,-0.6962,2,2,17587993.16,28594322.34,-11006329.18,670414693,-1.641719564759,42.3488,15.85,日换手率达到30%的前5只证券,2025-05-29
485,301302,华如科技,27.92,19.9828,0,1,0.0,11207088.0,-11207088.0,404108985,-2.773283548744,17.8736,23.52,日涨幅达到15%的前5只证券,2025-05-12
486,920128,胜业电气,38.13,-15.0401,0,1,0.0,11207974.45,-11207974.45,324916200,-3.449496962601,39.0333,7.89,当日换手率达到20%的前5只股票,2025-05-30
487,603518,锦泓集团,10.99,10.01,1,2,33862907.0,45211916.04,-11349009.04,1114849386,-1.017985853741,30.3523,37.81,有价格涨跌幅限制的日换手率达到20%的前五只证券,2025-05-29
488,301518,长华化学,23.7,-0.1685,1,1,11016073.0,22389102.11,-11373029.11,588929548,-1.931135761251,46.2266,12.67,日换手率达到30%的前5只证券,2025-05-08
489,920419,路斯股份,31.78,18.0974,0,1,0.0,11407857.54,-11407857.54,770122800,-1.481303701176,26.0063,29.75,当日价格振幅达到30%的前5只股票,2025-05-20
490,002431,ST棕榈,2.7,-9.0909,0,2,6010945.0,17476084.78,-11465139.78,657862169,-1.74278751998,13.0761,48.95,日跌幅偏离值达到7%的前5只证券,2025-05-29
491,920781,瑞奇智造,15.29,8.9031,0,1,0.0,11529668.43,-11529668.43,753575800,-1.529994518136,52.7965,15.61,当日换手率达到20%的前5只股票,2025-05-27
492,603577,汇金通,10.29,10.0535,0,1,0.0,11594000.0,-11594000.0,229782437,-5.045642369961,0.9583,34.9,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,2025-05-27
493,301387,光大同创,40.5,0.3469,3,3,37166927.0,48781507.3,-11614580.3,584066346,-1.988572082528,34.204,17.17,日换手率达到30%的前5只证券,2025-05-06
494,002103,广博股份,12.38,7.5586,1,2,109466008.34,121123308.56,-11657300.22,3082568164,-0.378168449157,37.1075,46.68,连续三个交易日内，涨幅偏离值累计达到20%的证券,2025-05-28
495,605167,利柏特,11.73,10.0375,0,1,0.0,11657857.0,-11657857.0,344323610,-3.385726874785,6.7612,52.68,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,2025-05-28
496,688280,精进电动,10.06,20.0477,2,2,505396300.0,517124000.0,-11727700.0,1861395300,-0.630048867105,17.697,52.37,有价格涨跌幅限制的连续10个交易日内收盘价格涨幅偏离值累计达到100%的证券,2025-05-07
497,920475,三友科技,23.21,-5.9181,0,1,0.0,11886755.99,-11886755.99,406654500,-2.923060236638,38.0744,9.76,当日换手率达到20%的前5只股票,2025-05-30
498,601022,宁波远洋,9.19,10.0599,0,1,0.0,11928833.0,-11928833.0,769039985,-1.551133001231,34.5525,22.85,有价格涨跌幅限制的日换手率达到20%的前五只证券,2025-05-13
499,601022,宁波远洋,9.19,10.0599,0,1,0.0,11928833.0,-11928833.0,769039985,-1.551133001231,34.5525,22.85,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,2025-05-13
500,601022,宁波远洋,10.11,10.0109,0,1,0.0,12061274.0,-12061274.0,1380158853,-0.873904766381,24.7288,25.14,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,2025-05-14
501,001222,源飞宠物,20.69,-0.1448,0,1,0.0,12066449.8,-12066449.8,771947763,-1.563117399694,45.1603,16.25,日换手率达到20%的前5只证券,2025-05-21
502,002878,元隆雅图,19.15,9.9943,0,1,2863048.0,15116037.0,-12252989.0,1271272325,-0.963836682278,15.3404,44.85,连续三个交易日内，涨幅偏离值累计达到20%的证券,2025-05-30
503,603681,永冠新材,18.63,9.9764,0,1,0.0,12254995.0,-12254995.0,686185065,-1.785960613993,20.7005,35.61,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,2025-05-27
504,603518,锦泓集团,9.08,10.0606,0,2,0.0,12302808.0,-12302808.0,124080426,-9.91518839563,4.008,31.24,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,2025-05-27
505,301079,邵阳液压,30.43,7.0348,2,3,42143372.46,54454822.5,-12311450.04,931561592,-1.321592704737,44.1553,21.18,日换手率达到30%的前5只证券,2025-05-28
506,002076,星光股份,1.67,5.0314,0,2,1588933.0,14020839.0,-12431906.0,356759851,-3.484670700796,21.8524,17.18,连续三个交易日内，日均换手率与前五个交易日的日均换手率的比值达到30倍，且换手率累计达20%的证券,2025-05-07
507,603900,莱绅通灵,12.6,10.0437,0,1,0.0,12451214.4,-12451214.4,882678244,-1.410617570404,21.1754,43.03,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,2025-05-26
508,603900,莱绅通灵,12.6,10.0437,0,1,0.0,12451214.4,-12451214.4,882678244,-1.410617570404,21.1754,43.03,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,2025-05-26
509,300879,大叶股份,40.9,20.0117,0,1,8933874.0,21461233.87,-12527359.87,1840138240,-0.680783627974,24.206,82.22,日涨幅达到15%的前5只证券,2025-05-07
510,300095,华伍股份,9.75,0.1027,2,1,31882480.5,44503483.38,-12621002.88,1872713782,-0.673941901924,52.1755,33.03,日换手率达到30%的前5只证券,2025-05-09
511,002427,尤夫股份,9.43,-10.0191,1,1,15176519.0,27815325.0,-12638806.0,979660769,-1.290120662166,10.3983,92.86,日跌幅偏离值达到7%的前5只证券,2025-05-30
512,688382,益方生物,29.1,20.0,2,2,58754951.83,71509512.6,-12754560.77,436069500,-2.924891736294,3.9365,116.78,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,2025-05-29
513,603900,莱绅通灵,12.15,-10.0,0,1,0.0,13047462.6,-13047462.6,888572239,-1.468362618968,21.0341,41.49,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,2025-05-29
514,002354,天娱数科,7.34,10.045,0,1,9668395.0,22718231.0,-13049836.0,2780873710,-0.469271076679,24.9177,119.0,日涨幅偏离值达到7%的前5只证券,2025-05-07
515,300804,广康生化,34.38,20.0,1,3,20533896.77,33860290.09,-13326393.32,524204274,-2.542213785918,41.9211,9.45,连续三个交易日内，涨幅偏离值累计达到30%的证券,2025-05-28
516,002365,永安药业,21.68,6.4833,2,3,81801848.5,95309574.0,-13507725.5,1819911305,-0.742218890717,34.8757,53.24,日换手率达到20%的前5只证券,2025-05-26
517,002598,ST章鼓,11.57,9.981,0,2,5660507.0,19295445.9,-13634938.9,742916864,-1.835324995395,23.7228,32.64,日涨幅偏离值达到7%的前5只证券,2025-05-09
518,601579,会稽山,23.46,9.9859,0,1,0.0,13872440.0,-13872440.0,664633603,-2.087231210908,3.2386,112.48,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,2025-05-27
519,002651,利君股份,14.17,10.0155,0,2,46730265.72,60627462.0,-13897196.28,3270118240,-0.424975345234,12.5372,80.13,连续三个交易日内，涨幅偏离值累计达到20%的证券,2025-05-16
520,600200,退市苏吴,2.75,-4.8443,0,1,0.0,13899602.0,-13899602.0,492517992,-2.822151114431,24.5906,19.55,ST、*ST证券连续三个交易日内收盘价格跌幅偏离值累计达到12%的证券,2025-05-08
521,300945,曼卡龙,20.16,20.0,1,3,27927208.9,41844723.66,-13917514.76,556143039,-2.50250633093,12.4688,48.05,日涨幅达到15%的前5只证券,2025-05-20
522,688648,中邮科技,59.71,5.4388,1,1,35709958.35,49767113.92,-14057155.57,2071963100,-0.678446231499,18.0309,39.49,有价格涨跌幅限制的连续3个交易日内收盘价格涨幅偏离值累计达到30%的证券,2025-05-28
523,002809,红墙股份,14.44,-9.9751,0,1,0.0,14290647.5,-14290647.5,564040638,-2.533620192806,27.637,19.89,日跌幅偏离值达到7%的前5只证券,2025-05-22
524,603163,圣晖集成,28.56,-9.82,0,1,0.0,14322309.0,-14322309.0,282323758,-5.07300876889,27.3591,10.0,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,2025-05-21
525,002471,中超控股,5.18,9.9788,1,2,54643768.52,69122424.8,-14478656.28,2775999237,-0.521565571309,41.8259,67.6,日涨幅偏离值达到7%的前5只证券,2025-05-26
526,002471,中超控股,5.18,9.9788,1,2,54643768.52,69122424.8,-14478656.28,2775999237,-0.521565571309,41.8259,67.6,日换手率达到20%的前5只证券,2025-05-26
527,301357,北方长龙,37.06,8.2044,3,3,18323613.0,32820231.81,-14496618.81,316756305,-4.576584137765,36.7507,8.82,日换手率达到30%的前5只证券,2025-05-07
528,002583,海能达,12.86,10.0086,0,1,7389784.0,21965909.0,-14576125.0,1693109553,-0.86090855575,10.8196,164.96,日涨幅偏离值达到7%的前5只证券,2025-05-08
529,002853,皮阿诺,13.63,-7.8431,0,3,4405567.0,19080331.12,-14674764.12,152135418,-9.645856509232,8.4285,18.04,日跌幅偏离值达到7%的前5只证券,2025-05-12
530,300366,ST创意,7.9,10.3352,1,2,13196127.0,28213265.0,-15017138.0,1520743630,-0.987486496984,25.3399,41.91,连续三个交易日内，涨幅偏离值累计达到30%的证券,2025-05-06
531,002471,中超控股,5.7,10.0386,1,2,50073539.0,65207103.0,-15133564.0,2151470670,-0.70340554538,29.9569,74.38,日涨幅偏离值达到7%的前5只证券,2025-05-27
532,002735,王子新材,12.61,10.0349,1,3,86234997.44,101507611.91,-15272614.47,2017628330,-0.756958764055,5.4855,35.38,连续三个交易日内，涨幅偏离值累计达到20%的证券,2025-05-16
533,002462,嘉事堂,13.49,-6.5789,1,2,7617453.0,22967387.98,-15349934.98,541798280,-2.833145756757,13.1706,39.32,日跌幅偏离值达到7%的前5只证券,2025-05-08
534,002825,纳尔股份,11.24,-10.008,0,2,2867706.23,18322285.6,-15454579.37,460847750,-3.353510865573,15.31,29.25,日跌幅偏离值达到7%的前5只证券,2025-05-15
535,600448,华纺股份,3.25,10.1695,0,1,0.0,15458000.0,-15458000.0,418602268,-3.692765467769,9.9513,20.47,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,2025-05-07
536,600448,华纺股份,2.95,10.0746,0,1,0.0,15458000.0,-15458000.0,170127435,-9.086130053039,9.4143,18.58,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,2025-05-06
537,002365,永安药业,19.95,-10.0135,0,1,0.0,15668708.06,-15668708.06,1067955732,-1.467168309557,21.3176,48.99,日跌幅偏离值达到7%的前5只证券,2025-05-30
538,002560,通达股份,7.69,-8.3433,0,1,8339697.0,24046462.0,-15706765.0,981264308,-1.600666086797,27.6737,34.83,日跌幅偏离值达到7%的前5只证券,2025-05-21
539,301518,长华化学,26.46,20.0,0,4,9987289.0,25934403.68,-15947114.68,438233535,-3.63895352737,34.0812,14.14,日涨幅达到15%的前5只证券,2025-05-13
540,688552,航天南湖,40.93,19.9941,0,1,0.0,15951703.84,-15951703.84,980508900,-1.626880066055,31.1938,34.38,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,2025-05-12
541,688552,航天南湖,40.93,19.9941,0,1,0.0,15951703.84,-15951703.84,980508900,-1.626880066055,31.1938,34.38,有价格涨跌幅限制的日换手率达到30%的前五只证券,2025-05-12
542,603398,*ST沐邦,5.5,-5.0086,0,1,0.0,16161130.76,-16161130.76,910027191,-1.775895371021,21.5404,23.85,ST、*ST证券连续三个交易日内收盘价格跌幅偏离值累计达到12%的证券,2025-05-13
543,002052,同洲电子,9.49,2.3732,2,3,27237430.0,43459215.0,-16221785.0,591869369,-2.740771164997,4.1888,68.62,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,2025-05-09
544,002811,郑中设计,11.24,9.9804,0,3,9873964.27,26453184.16,-16579219.89,607143937,-2.730690183932,15.8813,31.82,连续三个交易日内，涨幅偏离值累计达到20%的证券,2025-05-16
545,600770,综艺股份,6.11,-9.882,0,1,0.0,17037715.47,-17037715.47,1428956973,-1.192318298726,17.5611,79.43,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,2025-05-26
546,001367,海森药业,25.8,2.994,2,1,13790335.38,31109278.78,-17318943.4,638211753,-2.713667261468,62.0896,9.99,日换手率达到20%的前5只证券,2025-05-26
547,301066,万事利,18.7,20.0257,0,4,18299465.77,36019566.0,-17720100.23,505492743,-3.50551031155,15.1579,35.3,日涨幅达到15%的前5只证券,2025-05-09
548,002755,奥赛康,17.7,-5.801,4,3,22746128.0,40482174.6,-17736046.6,240364567,-7.378810787865,1.4463,164.28,日跌幅偏离值达到7%的前5只证券,2025-05-06
549,002215,诺普信,12.33,9.9911,2,2,79769962.0,97768155.33,-17998193.33,2581635544,-0.697162439208,20.0641,96.1,连续三个交易日内，涨幅偏离值累计达到20%的证券,2025-05-27
550,301317,鑫磊股份,38.3,-7.5995,2,3,24061191.2,42259335.27,-18198144.07,847675646,-2.146828702213,47.7088,17.16,日换手率达到30%的前5只证券,2025-05-15
551,002571,德力股份,6.4,-6.1584,0,2,5680257.0,23878637.0,-18198380.0,404611150,-4.497745551501,21.7862,19.09,日跌幅偏离值达到7%的前5只证券,2025-05-12
552,000565,渝三峡A,14.01,9.9686,0,1,2631464.0,20906077.38,-18274613.38,1882452433,-0.970787524808,32.9021,60.75,日涨幅偏离值达到7%的前5只证券,2025-05-16
553,002165,红宝丽,12.28,5.7709,1,1,41138901.0,59549097.0,-18410196.0,3384677505,-0.543927625979,38.4255,89.35,日换手率达到20%的前5只证券,2025-05-14
554,000062,深圳华强,28.18,9.9922,0,1,0.0,18852736.6,-18852736.6,1731125034,-1.089045345063,6.174,294.46,日涨幅偏离值达到7%的前5只证券,2025-05-06
555,300804,广康生化,34.38,20.0,0,3,3499937.17,22548331.32,-19048394.15,379233039,-5.022873059855,41.9211,9.45,日换手率达到30%的前5只证券,2025-05-28
556,300804,广康生化,34.38,20.0,0,3,3499937.17,22548331.32,-19048394.15,379233039,-5.022873059855,41.9211,9.45,日涨幅达到15%的前5只证券,2025-05-28
557,603900,莱绅通灵,11.45,6.4126,0,1,0.0,19138265.36,-19138265.36,901098564,-2.123881462539,24.2099,39.1,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,2025-05-23
558,002727,一心堂,17.19,9.9808,0,1,0.0,19223208.0,-19223208.0,1149873617,-1.671767028637,7.1675,68.3,连续三个交易日内，涨幅偏离值累计达到20%的证券,2025-05-21
559,002365,永安药业,13.65,9.9919,2,4,102038951.0,121734867.03,-19695916.03,1539546908,-1.279331985771,31.5362,33.52,连续三个交易日内，涨幅偏离值累计达到20%的证券,2025-05-15
560,603192,汇得科技,21.41,10.0206,0,1,0.0,19745489.52,-19745489.52,156695013,-12.601223958544,0.8217,29.69,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,2025-05-22
561,002900,哈三联,13.92,10.0395,2,4,47127309.0,66992633.3,-19865324.3,1012352090,-1.962293997931,31.3447,24.09,连续三个交易日内，涨幅偏离值累计达到20%的证券,2025-05-16
562,002471,中超控股,4.2,1.2048,1,1,22604170.75,42530910.24,-19926739.49,2255271171,-0.883562905704,40.4013,54.81,日换手率达到20%的前5只证券,2025-05-13
563,603518,锦泓集团,9.99,10.022,1,3,42759641.65,62800442.02,-20040800.37,652314303,-3.072261374284,19.1032,34.37,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,2025-05-28
564,600550,保变电气,9.41,10.0585,0,1,0.0,20083216.6,-20083216.6,2825288553,-0.710837715272,9.1403,173.29,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,2025-05-20
565,001356,富岭股份,15.97,-0.1251,0,1,0.0,20214558.0,-20214558.0,864125119,-2.339309152752,43.391,19.4,日换手率达到20%的前5只证券,2025-05-13
566,300771,智莱科技,12.69,-1.6279,3,2,38680209.0,59045691.39,-20365482.39,860959062,-2.365441434891,36.7166,22.99,日换手率达到30%的前5只证券,2025-05-27
567,002040,南京港,13.18,10.0167,1,1,32803282.0,53170124.9,-20366842.9,3243504866,-0.627927003085,26.4112,64.05,连续三个交易日内，涨幅偏离值累计达到20%的证券,2025-05-21
568,000576,甘化科工,9.98,-0.8937,0,1,1540581.0,22170523.05,-20629942.05,1269567717,-1.624957989539,28.4324,43.3,日振幅值达到15%的前5只证券,2025-05-15
569,002365,永安药业,10.61,-10.0085,2,3,23892615.5,44620589.0,-20727973.5,705673960,-2.937330080878,25.7647,26.05,日跌幅偏离值达到7%的前5只证券,2025-05-09
570,002551,尚荣医疗,4.39,10.0251,0,3,23210151.28,43971441.46,-20761290.18,940047423,-2.208536470824,18.9891,26.83,连续三个交易日内，涨幅偏离值累计达到20%的证券,2025-05-14
571,002365,永安药业,18.51,9.9822,1,2,30515667.0,51386689.5,-20871022.5,1417542335,-1.472338566876,33.2076,45.45,日涨幅偏离值达到7%的前5只证券,2025-05-22
572,002909,集泰股份,8.37,9.9869,0,2,9349607.0,30954057.96,-21604450.96,1030899626,-2.095689086999,31.7792,31.89,连续三个交易日内，涨幅偏离值累计达到20%的证券,2025-05-16
573,603102,百合股份,50.22,10.011,1,1,35876865.0,57520812.0,-21643947.0,588306297,-3.679026913424,16.9388,18.01,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,2025-05-19
574,600137,浪莎股份,20.44,10.0108,0,1,0.0,21699582.0,-21699582.0,192101788,-11.295877162788,1.4882,19.87,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,2025-05-20
575,002164,宁波东力,9.93,-8.0556,1,1,16865935.0,38940173.0,-22074238.0,1147352539,-1.923928108377,23.4311,47.64,日跌幅偏离值达到7%的前5只证券,2025-05-13
576,000545,金浦钛业,2.43,3.4043,0,2,504339.0,22583967.22,-22079628.22,399796311,-5.522719347953,16.4523,23.95,日振幅值达到15%的前5只证券,2025-05-08
577,301076,新瀚新材,42.52,6.3532,1,2,25828688.0,48004713.4,-22176025.4,1285625651,-1.724920888343,37.2784,35.92,日换手率达到30%的前5只证券,2025-05-07
578,002667,*ST威领,13.33,-9.8106,2,3,22071326.0,44419271.0,-22347945.0,501716106,-4.454300895017,15.3705,31.41,日跌幅偏离值达到7%的前5只证券,2025-05-21
579,000559,万向钱潮,8.44,10.0391,0,1,0.0,22436896.0,-22436896.0,734551770,-3.054501658882,2.6929,278.84,日涨幅偏离值达到7%的前5只证券,2025-05-09
580,301560,众捷汽车,39.83,-4.7129,1,3,5669745.0,28161309.6,-22491564.6,373272734,-6.025504289847,40.1284,9.2,日换手率达到30%的前5只证券,2025-05-09
581,300472,*ST新元,3.14,0.641,0,4,4068743.0,26633931.56,-22565188.56,207009667,-10.900548214495,29.293,7.72,日振幅值达到30%的前5只证券,2025-05-06
582,603630,拉芳家化,24.88,9.9912,1,2,22301009.4,45570790.6,-23269781.2,535100252,-4.348676927926,10.0683,56.03,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,2025-05-19
583,300886,华业香料,27.16,20.0177,0,3,8546345.0,32659409.06,-24113064.06,274900680,-8.771554897572,24.7236,11.8,日涨幅达到15%的前5只证券,2025-05-15
584,002997,瑞鹄模具,38.84,-8.8691,0,1,0.0,24171948.4,-24171948.4,713649886,-3.387087824743,8.6237,81.3,日跌幅偏离值达到7%的前5只证券,2025-05-09
585,301260,格力博,20.5,20.0234,0,4,23584999.04,47952390.0,-24367390.96,694177478,-3.510253750987,17.274,43.52,日涨幅达到15%的前5只证券,2025-05-16
586,002103,广博股份,12.38,7.5586,1,1,24725777.94,49146943.0,-24421165.06,1663720708,-1.467864464424,37.1075,46.68,日换手率达到20%的前5只证券,2025-05-28
587,002882,金龙羽,26.15,10.0126,0,2,10643657.0,35088129.0,-24444472.0,1474633310,-1.657664439982,24.394,64.52,日涨幅偏离值达到7%的前5只证券,2025-05-27
588,603011,合锻智能,16.19,7.7179,0,1,0.0,24899883.0,-24899883.0,2572725105,-0.967840790748,32.753,80.05,有价格涨跌幅限制的日换手率达到20%的前五只证券,2025-05-27
589,920174,五新智能,55.69,29.9953,0,1,0.0,25052864.57,-25052864.57,985373200,-2.542474726327,22.1734,48.31,当日收盘价涨幅达到20%的前5只股票,2025-05-20
590,300840,酷特智能,25.16,3.0725,2,2,58420226.0,84091229.82,-25671003.82,1675118135,-1.532489159041,39.6617,44.55,日换手率达到30%的前5只证券,2025-05-14
591,300884,狄耐克,13.19,-8.6565,1,3,21225325.54,47247360.1,-26022034.56,838235514,-3.104382255987,32.1825,25.25,日换手率达到30%的前5只证券,2025-05-09
592,002190,成飞集成,39.48,10.0028,0,1,0.0,26034416.68,-26034416.68,2519030881,-1.033509230727,18.2278,141.63,日涨幅偏离值达到7%的前5只证券,2025-05-19
593,301535,浙江华远,22.88,3.4358,0,5,6275894.0,32831298.24,-26555404.24,578975712,-4.586618003071,42.1714,13.71,日换手率达到30%的前5只证券,2025-05-21
594,002691,*ST冀凯,9.67,4.2026,2,3,28133098.0,54798304.56,-26665206.56,456477851,-5.841511587383,14.8706,32.49,日振幅值达到15%的前5只证券,2025-05-09
