序号,营业部代码,营业部名称,营业部简称,交易日期,股票代码,股票名称,涨跌幅,买入金额,卖出金额,净额,上榜原因,1日后涨跌幅,2日后涨跌幅,3日后涨跌幅,5日后涨跌幅,10日后涨跌幅,20日后涨跌幅,30日后涨跌幅
11866,10634757,深股通专用,深股通专用,2023-03-29,002383,合众思壮,-9.9631,4210868.0,7295231.48,-3084363.48,日跌幅偏离值达到7%的前5只证券,-3.68852459,1.2295082,0.95628415,-0.81967213,-1.2295082,-9.28961749,-10.79234973
11867,10634757,深股通专用,深股通专用,2023-03-29,002493,荣盛石化,10.0,274912.0,132884119.72,-132609207.72,日涨幅偏离值达到7%的前5只证券,-4.67349552,-3.13700384,-4.48143406,-6.01792574,-6.14596671,-17.6056338,-20.35851472
11868,10634757,深股通专用,深股通专用,2023-03-29,002838,道恩股份,-9.2662,6609154.0,18794299.09,-12185145.09,日跌幅偏离值达到7%的前5只证券,0.88547816,0.23612751,0.17709563,-0.11806375,0.35419126,2.65643447,3.77804014
11869,10634757,深股通专用,深股通专用,2023-03-28,000617,中油资本,10.0629,133564144.0,60378102.46,73186041.54,日涨幅偏离值达到7%的前5只证券,-5.71428571,0.71428571,-0.28571429,11.0,7.14285714,1.0,24.85714286
11870,10634757,深股通专用,深股通专用,2023-03-28,002065,东华软件,10.0132,105044024.63,82759182.4,22284842.23,日涨幅偏离值达到7%的前5只证券,2.2754491,-2.63473054,-0.5988024,0.11976048,-4.31137725,-14.25149701,-11.73652695
11871,10634757,深股通专用,深股通专用,2023-03-28,002261,拓维信息,3.1088,276607019.29,200733084.19,75873935.1,日换手率达到20%的前5只证券,-1.57035176,-1.63316583,-2.51256281,-1.57035176,-10.11306533,-21.67085427,-25.0
11872,10634757,深股通专用,深股通专用,2023-03-28,002280,ST联络,-9.9792,15882758.0,29230001.3,-13347243.3,日跌幅偏离值达到7%的前5只证券,-3.69515012,-10.3926097,-3.69515012,-3.23325635,-6.92840647,-9.93071594,-16.16628176
11873,10634757,深股通专用,深股通专用,2023-03-28,002493,荣盛石化,9.9923,281340170.7,251456643.91,29883526.79,连续三个交易日内，涨幅偏离值累计达到20%的证券,10.0,4.85915493,6.54929577,1.90140845,4.36619718,-7.67605634,-11.1971831
11874,10634757,深股通专用,深股通专用,2023-03-28,002803,吉宏股份,-9.5004,79369911.6,29327216.0,50042695.6,日跌幅偏离值达到7%的前5只证券,5.74660633,-0.40723982,1.76470588,-3.57466063,-13.12217195,-2.0361991,-3.4841629
11875,10634757,深股通专用,深股通专用,2023-03-27,000070,特发信息,7.4928,47620699.13,46779134.15,841564.98,连续三个交易日内，涨幅偏离值累计达到20%的证券,-3.6639857,-5.18319929,-11.61751564,-3.48525469,-13.76228776,-21.17962466,-40.48257373
11876,10634757,深股通专用,深股通专用,2023-03-27,000158,常山北明,10.0,22055513.6,88803944.3,-66748430.7,连续三个交易日内，涨幅偏离值累计达到20%的证券,2.56684492,-2.13903743,-9.09090909,2.78074866,-13.5828877,-23.74331551,-27.27272727
11877,10634757,深股通专用,深股通专用,2023-03-27,000838,*ST发展,-9.931,7334056.4,18632817.06,-11298760.66,日跌幅偏离值达到7%的前5只证券,-1.83767228,-4.5941807,-6.58499234,-4.13476263,-10.56661562,-25.8805513,-29.09647779
11878,10634757,深股通专用,深股通专用,2023-03-27,001308,康冠科技,-8.8255,29288286.43,26277530.33,3010756.1,日跌幅偏离值达到7%的前5只证券,-3.94638868,-3.84710846,-4.66617027,-5.33631174,-6.37875403,-12.43484736,-11.39302415
11879,10634757,深股通专用,深股通专用,2023-03-27,002153,石基信息,10.0055,104402199.56,102642195.87,1760003.69,连续三个交易日内，涨幅偏离值累计达到20%的证券,9.99005964,14.31411531,22.71371769,35.73558648,12.27634195,-5.61630219,-6.36182903
11880,10634757,深股通专用,深股通专用,2023-03-27,002215,诺普信,-10.0496,19486458.0,20019477.0,-533019.0,日跌幅偏离值达到7%的前5只证券,0.96551724,3.17241379,2.06896552,2.20689655,-0.4137931,10.75862069,12.4137931
11881,10634757,深股通专用,深股通专用,2023-03-27,002261,拓维信息,9.9715,197372165.27,76890065.12,120482100.15,日涨幅偏离值达到7%的前5只证券,3.10880829,1.48963731,1.42487047,8.67875648,-7.38341969,-10.29792746,-23.57512953
11882,10634757,深股通专用,深股通专用,2023-03-27,002280,ST联络,10.0686,35508103.0,22369200.41,13138902.59,日涨幅偏离值达到7%的前5只证券,-9.97920998,-13.30561331,-19.33471933,-8.52390852,-16.83991684,-19.95841996,-23.49272349
11883,10634757,深股通专用,深股通专用,2023-03-27,002351,漫步者,9.98,62089152.78,54547895.65,7541257.13,日涨幅偏离值达到7%的前5只证券,-6.89655172,-12.22020569,-13.97459165,-5.38415003,-5.98911071,19.90320629,28.07017544
11884,10634757,深股通专用,深股通专用,2023-03-27,002410,广联达,10.0,0.0,89359061.85,-89359061.85,日涨幅偏离值达到7%的前5只证券,-0.1958042,-2.57342657,-4.5034965,8.0979021,-3.74825175,-15.4965035,-26.65734266
11885,10634757,深股通专用,深股通专用,2023-03-27,002518,科士达,10.0045,161180264.04,409160263.29,-247979999.25,日涨幅偏离值达到7%的前5只证券,-2.98353909,-4.62962963,-3.18930041,-3.78600823,-1.17283951,-11.15226337,-16.04938272
11886,10634757,深股通专用,深股通专用,2023-03-27,002955,鸿合科技,-9.9464,17823546.0,20138958.36,-2315412.36,日跌幅偏离值达到7%的前5只证券,-6.88190314,-7.44831492,-10.1104503,-11.6680827,-25.96998018,-29.02860379,-30.01982441
11887,10634757,深股通专用,深股通专用,2023-03-27,300033,同花顺,10.6263,811475725.32,2222463480.41,-1410987755.09,连续三个交易日内，涨幅偏离值累计达到30%的证券,-8.20042053,-9.56972152,-8.96105571,22.25229661,0.76710576,1.44859729,-10.42288105
11888,10634757,深股通专用,深股通专用,2023-03-27,300364,中文在线,9.9885,112105557.0,148678019.76,-36572462.76,连续三个交易日内，涨幅偏离值累计达到30%的证券,7.62004175,3.81002088,6.47181628,23.69519833,38.41336117,22.65135699,24.73903967
11889,10634757,深股通专用,深股通专用,2023-03-27,300655,晶瑞电材,20.0104,68076074.13,6357838.39,61718235.74,日涨幅达到15%的前5只证券,1.90064795,4.8812095,0.64794816,6.69546436,-0.17278618,-7.99136069,-12.39740821
11890,10634757,深股通专用,深股通专用,2023-03-27,300676,华大基因,20.0032,110764672.28,66433000.12,44331672.16,日涨幅达到15%的前5只证券,-1.93854675,-6.50138468,-10.85322432,-4.14084136,-5.30133193,-14.21600949,-22.19438217
11891,10634757,深股通专用,深股通专用,2023-03-27,301236,软通动力,19.9905,206839121.13,109619418.44,97219702.69,连续三个交易日内，涨幅偏离值累计达到30%的证券,2.30678233,-0.98580442,-7.33438486,8.59621451,-7.7681388,-13.03233438,-26.41955836
11892,10634757,深股通专用,深股通专用,2023-03-27,301236,软通动力,19.9905,116377644.45,93743372.62,22634271.83,日涨幅达到15%的前5只证券,2.30678233,-0.98580442,-7.33438486,8.59621451,-7.7681388,-13.03233438,-26.41955836
11893,10634757,深股通专用,深股通专用,2023-03-24,000158,常山北明,9.9612,22055513.6,86949839.3,-64894325.7,日涨幅偏离值达到7%的前5只证券,10.0,12.82352941,7.64705882,7.05882353,-5.17647059,-14.23529412,-19.05882353
11894,10634757,深股通专用,深股通专用,2023-03-24,000498,山东路桥,-8.0148,19615743.32,27057523.4,-7441780.08,日跌幅偏离值达到7%的前5只证券,-1.74262735,-2.14477212,-3.61930295,0.0,0.67024129,6.83646113,2.41286863
11895,10634757,深股通专用,深股通专用,2023-03-24,000676,智度股份,9.9846,33169300.35,92890740.6,-59721440.25,日涨幅偏离值达到7%的前5只证券,1.39664804,-3.91061453,-5.72625698,-5.86592179,-7.82122905,-13.26815642,-1.25698324
11896,10634757,深股通专用,深股通专用,2023-03-24,000977,浪潮信息,5.6505,864455946.94,808437639.6,56018307.34,连续三个交易日内，涨幅偏离值累计达到20%的证券,-3.4079602,-10.94527363,-8.68159204,-12.68656716,-5.34825871,16.91542289,-12.08955224
11897,10634757,深股通专用,深股通专用,2023-03-24,002045,国光电器,10.0243,25945008.0,43888915.46,-17943907.46,日涨幅偏离值达到7%的前5只证券,8.17228051,2.98177802,0.99392601,-1.9326339,-8.28271673,-12.75538377,14.52236334
11898,10634757,深股通专用,深股通专用,2023-03-24,002261,拓维信息,10.0313,91636741.59,132105550.44,-40468808.85,日涨幅偏离值达到7%的前5只证券,9.97150997,13.39031339,11.60968661,10.54131054,-4.13105413,-3.41880342,-18.01994302
11899,10634757,深股通专用,深股通专用,2023-03-24,002261,拓维信息,10.0313,371563593.57,399453979.45,-27890385.88,连续三个交易日内，涨幅偏离值累计达到20%的证券,9.97150997,13.39031339,11.60968661,10.54131054,-4.13105413,-3.41880342,-18.01994302
11900,10634757,深股通专用,深股通专用,2023-03-24,002280,ST联络,6.846,19647706.0,56243697.43,-36595991.43,日振幅值达到15%的前5只证券,10.06864989,-0.91533181,-4.57665904,-4.57665904,-10.52631579,-12.35697941,-14.41647597
11901,10634757,深股通专用,深股通专用,2023-03-24,002558,巨人网络,9.9839,38639430.79,86082160.76,-47442729.97,日涨幅偏离值达到7%的前5只证券,0.43923865,-4.1727672,-6.36896047,-3.51390922,8.63836018,11.27379209,32.57686676
11902,10634757,深股通专用,深股通专用,2023-03-24,002737,葵花药业,-9.8557,30072822.2,32308186.98,-2235364.78,日跌幅偏离值达到7%的前5只证券,-3.20219579,-2.6989936,-0.64043916,0.68618481,10.01829826,21.50045746,17.97804209
11903,10634757,深股通专用,深股通专用,2023-03-24,002929,润建股份,-10.0,26062146.8,26880008.72,-817861.92,日跌幅偏离值达到7%的前5只证券,4.02726146,0.68153656,-0.68153656,-1.05328377,-15.46881454,-13.36224701,-20.30152829
11904,10634757,深股通专用,深股通专用,2023-03-24,300364,中文在线,19.9725,37390019.0,88607395.0,-51217376.0,日涨幅达到15%的前5只证券,9.98851894,18.36969001,14.17910448,30.88404133,26.86567164,30.42479908,34.90241102
11905,10634757,深股通专用,深股通专用,2023-03-24,300418,昆仑万维,20.0059,160054668.94,88425754.32,71628914.62,日涨幅达到15%的前5只证券,4.68557337,-5.67200986,-7.324291,15.36374846,3.05795314,37.60789149,43.50184957
11906,10634757,深股通专用,深股通专用,2023-03-24,300418,昆仑万维,20.0059,330963669.93,448475742.94,-117512073.01,连续三个交易日内，涨幅偏离值累计达到30%的证券,4.68557337,-5.67200986,-7.324291,15.36374846,3.05795314,37.60789149,43.50184957
11907,10634757,深股通专用,深股通专用,2023-03-24,301236,软通动力,17.9079,90461476.68,15876045.82,74585430.86,日涨幅达到15%的前5只证券,19.99053702,22.75845753,18.80766501,18.28720132,9.25005914,6.34019399,-14.05251952
11908,10634757,深股通专用,深股通专用,2023-03-24,301308,江波龙,4.7125,31061877.72,27211132.41,3850745.31,日换手率达到30%的前5只证券,2.54267638,-3.42604751,0.10743703,17.83454697,21.33221917,11.97326012,8.15327683
11909,10634757,深股通专用,深股通专用,2023-03-23,000977,浪潮信息,10.0029,315470103.17,322085437.84,-6615334.67,日涨幅偏离值达到7%的前5只证券,5.65045992,2.0499343,-5.91327201,-9.27726675,0.34165572,15.53219448,-5.17739816
11910,10634757,深股通专用,深股通专用,2023-03-23,001339,智微智能,7.8604,6580522.68,9080858.16,-2500335.48,日换手率达到20%的前5只证券,-2.61437908,-3.75816993,-1.4379085,-7.77777778,-4.90196078,-4.18300654,-16.20915033
11911,10634757,深股通专用,深股通专用,2023-03-23,002049,紫光国微,9.998,285088397.78,787862288.72,-502773890.94,日涨幅偏离值达到7%的前5只证券,1.97039862,-2.11568147,-6.81921366,1.7706347,11.90411332,-4.89421593,-12.93925361
11912,10634757,深股通专用,深股通专用,2023-03-23,002131,利欧股份,-6.6667,36944430.3,98066870.02,-61122439.72,日跌幅偏离值达到7%的前5只证券,0.79365079,-3.57142857,-5.15873016,-7.14285714,-7.93650794,-11.9047619,-3.57142857
11913,10634757,深股通专用,深股通专用,2023-03-23,002230,科大讯飞,10.0097,682259900.48,262551023.12,419708877.36,日涨幅偏离值达到7%的前5只证券,5.8367131,6.61259037,2.69793687,3.63251631,15.49991183,2.34526539,15.41174396
11914,10634757,深股通专用,深股通专用,2023-03-23,002261,拓维信息,4.676,128070361.43,199624919.01,-71554557.58,日换手率达到20%的前5只证券,10.03134796,21.0031348,24.76489028,22.72727273,17.24137931,10.89341693,-5.17241379
11915,10634757,深股通专用,深股通专用,2023-03-23,002280,ST联络,-7.0455,60342691.88,26846091.2,33496600.68,日跌幅偏离值达到7%的前5只证券,6.84596577,17.60391198,5.86797066,-5.13447433,0.24449878,-5.86797066,-10.26894866
11916,10634757,深股通专用,深股通专用,2023-03-23,002280,ST联络,-7.0455,60342691.88,26846091.2,33496600.68,日振幅值达到15%的前5只证券,6.84596577,17.60391198,5.86797066,-5.13447433,0.24449878,-5.86797066,-10.26894866
11917,10634757,深股通专用,深股通专用,2023-03-23,002463,沪电股份,9.979,275707001.19,239764789.36,35942211.83,日涨幅偏离值达到7%的前5只证券,3.15186246,7.78414518,0.28653295,0.95510984,19.91404011,17.0487106,0.33152616
11918,10634757,深股通专用,深股通专用,2023-03-23,002602,世纪华通,9.9783,125414103.6,127149989.69,-1735886.09,日涨幅偏离值达到7%的前5只证券,4.53648915,3.74753452,9.46745562,7.88954635,30.96646943,27.41617357,11.43984221
11919,10634757,深股通专用,深股通专用,2023-03-23,002803,吉宏股份,7.0852,167720762.91,175600053.17,-7879290.26,连续三个交易日内，涨幅偏离值累计达到20%的证券,1.71691792,2.26130653,-7.45393635,-7.83082077,-15.91289782,-20.43551089,-8.41708543
11920,10634757,深股通专用,深股通专用,2023-03-23,300033,同花顺,18.0802,199915571.78,753977650.28,-554062078.5,日涨幅达到15%的前5只证券,4.97290215,16.12768745,6.60472872,5.72142068,32.90692886,18.52881564,4.9723089
11921,10634757,深股通专用,深股通专用,2023-03-23,300308,中际旭创,13.1222,417802620.77,838171834.83,-420369214.06,连续三个交易日内，涨幅偏离值累计达到30%的证券,4.46,12.08,7.62,10.0,41.0,56.38,51.6
11922,10634757,深股通专用,深股通专用,2023-03-23,301308,江波龙,12.5334,24107189.4,8165843.0,15941346.4,日换手率达到30%的前5只证券,4.7125,7.375,1.125,25.7875,32.875,22.5375,8.7
11923,10634757,深股通专用,深股通专用,2023-03-22,002261,拓维信息,10.0181,151856490.55,67723510.0,84132980.55,日涨幅偏离值达到7%的前5只证券,4.6759639,15.17637408,26.6611977,28.54799016,22.14930271,28.79409352,-1.55865463
11924,10634757,深股通专用,深股通专用,2023-03-22,002281,光迅科技,9.9828,75158356.98,58114162.46,17044194.52,日涨幅偏离值达到7%的前5只证券,0.89984351,2.30829421,7.51173709,2.34741784,11.54147105,17.48826291,-5.08607199
11925,10634757,深股通专用,深股通专用,2023-03-22,002351,漫步者,9.9768,32440396.89,19651029.13,12789367.76,日涨幅偏离值达到7%的前5只证券,-1.47679325,5.69620253,16.24472574,2.03938115,16.4556962,43.5302391,56.32911392
11926,10634757,深股通专用,深股通专用,2023-03-22,002463,沪电股份,9.9942,112143325.45,107272093.9,4871231.55,日涨幅偏离值达到7%的前5只证券,9.9789916,13.44537815,18.53991597,11.08193277,35.24159664,36.92226891,18.90474216
11927,10634757,深股通专用,深股通专用,2023-03-22,002463,沪电股份,9.9942,440514302.5,325826165.06,114688137.44,连续三个交易日内，涨幅偏离值累计达到20%的证券,9.9789916,13.44537815,18.53991597,11.08193277,35.24159664,36.92226891,18.90474216
11928,10634757,深股通专用,深股通专用,2023-03-22,002729,好利科技,-7.2541,1799212.0,14130998.66,-12331786.66,连续三个交易日内，跌幅偏离值累计达到20%的证券,-1.67918692,-1.14891737,-3.4467521,-7.24701723,-8.21917808,-14.00795404,-22.84577994
11929,10634757,深股通专用,深股通专用,2023-03-22,002938,鹏鼎控股,10.0,160222356.5,134021645.91,26200710.59,日涨幅偏离值达到7%的前5只证券,5.37190083,6.03941513,5.88048315,-1.46217419,1.68467896,1.3986014,-25.96948506
11930,10634757,深股通专用,深股通专用,2023-03-22,300308,中际旭创,20.0109,200648397.69,356470368.34,-155821970.65,日涨幅达到15%的前5只证券,13.12217195,18.16742081,26.78733032,25.67873303,51.58371041,83.25791855,85.38461538
11931,10634757,深股通专用,深股通专用,2023-03-22,300383,光环新网,16.3516,125795435.15,41011776.91,84783658.24,日涨幅达到15%的前5只证券,-0.16246954,2.03086921,1.05605199,3.00568643,18.68399675,8.93582453,-4.06173842
11932,10634757,深股通专用,深股通专用,2023-03-22,300910,瑞丰新材,-19.5799,116903918.84,97831435.92,19072482.92,日跌幅达到15%的前5只证券,10.37949729,4.28782652,4.86939379,9.17693445,6.68309512,0.71956629,4.91867915
11933,10634757,深股通专用,深股通专用,2023-03-22,301171,易点天下,6.6714,9842249.0,11650929.2,-1808680.2,日换手率达到30%的前5只证券,-3.69261477,-2.59481038,1.16433799,-4.85695276,-1.19760479,-4.59081836,-20.35928144
11934,10634757,深股通专用,深股通专用,2023-03-21,000065,北方国际,-7.6412,145475139.86,133640422.43,11834717.43,日跌幅偏离值达到7%的前5只证券,-5.51558753,-3.83693046,-4.19664269,-7.25419664,-1.13908873,-2.39808153,20.50359712
11935,10634757,深股通专用,深股通专用,2023-03-21,000761,本钢板材,-2.3981,18748492.0,30258471.31,-11509979.31,日振幅值达到15%的前5只证券,-2.45700246,-2.21130221,-2.7027027,-1.22850123,-7.86240786,1.71990172,5.15970516
11936,10634757,深股通专用,深股通专用,2023-03-21,002195,岩山科技,10.0671,134673407.28,94720403.5,39953003.78,日涨幅偏离值达到7%的前5只证券,-1.52439024,-2.13414634,1.82926829,2.13414634,4.26829268,-0.6097561,-4.26829268
11937,10634757,深股通专用,深股通专用,2023-03-21,002254,泰和新材,-10.0,37252013.0,71486672.76,-34234659.76,日跌幅偏离值达到7%的前5只证券,3.32422587,1.54826958,4.87249545,3.55191257,5.19125683,-1.36612022,-2.07907792
11938,10634757,深股通专用,深股通专用,2023-03-21,002292,奥飞娱乐,6.3574,157504726.23,123857026.91,33647699.32,连续三个交易日内，涨幅偏离值累计达到20%的证券,3.87722132,3.87722132,6.62358643,-2.42326333,9.20840065,48.94991922,80.45234249
11939,10634757,深股通专用,深股通专用,2023-03-21,002354,天娱数科,9.9656,21439664.0,31326681.4,-9887017.4,日涨幅偏离值达到7%的前5只证券,1.25,0.46875,2.65625,-3.125,-3.59375,-10.78125,8.28125
11940,10634757,深股通专用,深股通专用,2023-03-21,002605,姚记科技,10.0046,18665430.0,42195399.68,-23529969.68,日涨幅偏离值达到7%的前5只证券,1.47368421,0.50526316,5.68421053,8.71578947,24.16842105,40.29473684,38.98947368
11941,10634757,深股通专用,深股通专用,2023-03-21,002605,姚记科技,10.0046,71470375.0,63716287.64,7754087.36,连续三个交易日内，涨幅偏离值累计达到20%的证券,1.47368421,0.50526316,5.68421053,8.71578947,24.16842105,40.29473684,38.98947368
11942,10634757,深股通专用,深股通专用,2023-03-21,002803,吉宏股份,9.9894,54492077.96,45783445.95,8708632.01,日涨幅偏离值达到7%的前5只证券,7.16001922,14.75252283,16.72272946,6.19894282,2.40269101,-4.75732821,3.41182124
11943,10634757,深股通专用,深股通专用,2023-03-21,301171,易点天下,-2.1528,11877317.4,22234244.05,-10356926.65,日换手率达到30%的前5只证券,6.67139815,2.73243435,3.90347764,0.67423705,12.02980837,-5.07452094,-12.24272534
11944,10634757,深股通专用,深股通专用,2023-03-20,000516,国际医学,-7.8733,64603304.96,28575495.96,36027809.0,日跌幅偏离值达到7%的前5只证券,3.6345776,2.75049116,1.76817289,0.19646365,-0.39292731,14.63654224,3.24165029
11945,10634757,深股通专用,深股通专用,2023-03-20,000697,炼石航空,-8.5284,4841875.0,1057363.0,3784512.0,日跌幅偏离值达到7%的前5只证券,10.05484461,4.57038391,-0.73126143,9.50639854,18.82998172,29.43327239,21.023766
11946,10634757,深股通专用,深股通专用,2023-03-20,002051,中工国际,9.9712,21398669.88,38651870.05,-17253200.17,日涨幅偏离值达到7%的前5只证券,0.52310375,-2.44115083,4.88230166,-0.52310375,-5.49258936,20.74978204,28.24760244
11947,10634757,深股通专用,深股通专用,2023-03-20,002051,中工国际,9.9712,33866306.8,71496404.9,-37630098.1,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.52310375,-2.44115083,4.88230166,-0.52310375,-5.49258936,20.74978204,28.24760244
11948,10634757,深股通专用,深股通专用,2023-03-20,002080,中材科技,9.986,88785200.63,17266005.18,71519195.45,日涨幅偏离值达到7%的前5只证券,4.20025456,4.6245227,4.6245227,2.63046245,3.22443784,7.04285108,-10.22486211
11949,10634757,深股通专用,深股通专用,2023-03-20,002605,姚记科技,9.9847,36233699.0,19486014.0,16747685.0,日涨幅偏离值达到7%的前5只证券,10.00463177,11.62575266,10.56044465,20.14821677,34.18249189,57.15609078,56.22973599
11950,10634757,深股通专用,深股通专用,2023-03-20,002612,朗姿股份,-8.2223,21348100.0,9289307.53,12058792.47,日跌幅偏离值达到7%的前5只证券,1.74201576,-0.33181253,-2.40564081,-4.14765657,3.19369556,12.60887599,11.57196184
11951,10634757,深股通专用,深股通专用,2023-03-20,002803,吉宏股份,10.0,34642752.5,14058254.0,20584498.5,连续三个交易日内，涨幅偏离值累计达到20%的证券,9.98942918,17.86469345,26.21564482,29.06976744,14.58773784,2.21987315,17.49471459
11952,10634757,深股通专用,深股通专用,2023-03-20,002993,奥海科技,-9.2442,30496271.09,12314345.51,18181925.58,日跌幅偏离值达到7%的前5只证券,1.64086687,2.35294118,3.15789474,5.26315789,4.30340557,1.54798762,-14.76780186
11953,10634757,深股通专用,深股通专用,2023-03-20,300113,顺网科技,15.3903,105210267.6,23076809.41,82133458.19,日涨幅达到15%的前5只证券,1.21250798,8.74282068,5.10529675,2.80791321,4.85003191,-2.36119974,14.55009572
11954,10634757,深股通专用,深股通专用,2023-03-20,300251,光线传媒,18.0371,112925022.17,78349756.87,34575265.3,日涨幅达到15%的前5只证券,3.70786517,7.64044944,6.29213483,4.49438202,5.16853933,18.31460674,26.29213483
11955,10634757,深股通专用,深股通专用,2023-03-20,300257,开山股份,15.4143,19721874.84,15323017.0,4398857.84,日涨幅达到15%的前5只证券,0.44518642,0.61213133,1.78074569,0.83472454,-1.39120757,3.33889816,-10.57317752
11956,10634757,深股通专用,深股通专用,2023-03-20,301171,易点天下,1.2302,5609721.15,30395531.74,-24785810.59,日换手率达到30%的前5只证券,-2.15277778,4.375,0.52083333,5.59027778,16.49305556,-6.18055556,-10.41666667
11957,10634757,深股通专用,深股通专用,2023-03-17,000034,神州数码,9.9842,99961284.79,5715380.83,94245903.96,日涨幅偏离值达到7%的前5只证券,0.25216138,0.86455331,7.20461095,12.21181556,13.43659942,1.54899135,-1.65706052
11958,10634757,深股通专用,深股通专用,2023-03-17,000065,北方国际,10.0254,105919544.44,52480576.4,53438968.04,日涨幅偏离值达到7%的前5只证券,4.15224913,-3.80622837,-9.11188005,-7.84313725,-12.05305652,0.17301038,11.36101499
11959,10634757,深股通专用,深股通专用,2023-03-17,000065,北方国际,10.0254,169911694.28,126283896.5,43627797.78,连续三个交易日内，涨幅偏离值累计达到20%的证券,4.15224913,-3.80622837,-9.11188005,-7.84313725,-12.05305652,0.17301038,11.36101499
11960,10634757,深股通专用,深股通专用,2023-03-17,000423,东阿阿胶,-7.5087,115895274.29,27907817.42,87987456.87,日跌幅偏离值达到7%的前5只证券,-0.97065961,0.92653872,-0.33090668,-0.06618134,16.89830135,14.67019634,17.53805427
11961,10634757,深股通专用,深股通专用,2023-03-17,000661,长春高新,-9.9946,453454915.49,274561205.19,178893710.3,日跌幅偏离值达到7%的前5只证券,-5.21854145,2.12829916,2.28461492,0.62526303,-1.82167979,1.4849997,0.51935508
11962,10634757,深股通专用,深股通专用,2023-03-17,002236,大华股份,10.0058,150531117.95,180837812.03,-30306694.08,日涨幅偏离值达到7%的前5只证券,-0.10454783,-0.31364349,7.1615264,17.51176163,18.19132253,25.45739676,23.05279665
11963,10634757,深股通专用,深股通专用,2023-03-17,002291,遥望科技,10.023,24313797.0,4692159.35,19621637.65,日涨幅偏离值达到7%的前5只证券,-0.69541029,2.71210014,3.96383866,11.1961057,5.42420028,11.05702364,52.22531293
11964,10634757,深股通专用,深股通专用,2023-03-17,002430,杭氧股份,-6.7473,80965756.86,46310455.83,34655301.03,日跌幅偏离值达到7%的前5只证券,-5.10233497,0.31709426,-0.02882675,-1.98904583,-4.06457192,12.42432978,11.58835399
11965,10634757,深股通专用,深股通专用,2023-03-17,002805,丰元股份,-9.5367,6539725.18,126053.0,6413672.18,日跌幅偏离值达到7%的前5只证券,-7.12737127,-5.14905149,-4.90514905,-3.65853659,-9.1598916,-10.32520325,-24.17344173
11966,10634757,深股通专用,深股通专用,2023-03-17,300058,蓝色光标,15.5779,253494503.08,153388804.26,100105698.82,连续三个交易日内，涨幅偏离值累计达到30%的证券,-5.0,-3.04347826,-0.54347826,5.86956522,3.91304348,-4.34782609,52.93478261
11967,10634757,深股通专用,深股通专用,2023-03-17,300634,彩讯股份,17.115,37294224.83,14651566.0,22642658.83,日涨幅达到15%的前5只证券,-5.72569907,-0.96537949,-2.09720373,5.126498,-7.8229028,-16.01198402,-7.65645806
11968,10634757,深股通专用,深股通专用,2023-03-17,301171,易点天下,16.5029,40621776.34,6666693.0,33955083.34,日换手率达到30%的前5只证券,1.23022847,-0.94903339,5.65905097,2.91739895,13.28646749,-4.8857645,-10.68541301
11969,10634757,深股通专用,深股通专用,2023-03-16,000028,国药一致,10.0047,57737487.28,34176414.34,23561072.94,日涨幅偏离值达到7%的前5只证券,5.46119114,-0.23650828,-1.74156095,-2.15007525,-6.29972049,7.43926037,39.75489142
11970,10634757,深股通专用,深股通专用,2023-03-16,000065,北方国际,9.9791,63992149.84,73803320.1,-9811170.26,日涨幅偏离值达到7%的前5只证券,10.02538071,14.59390863,5.83756345,1.77664975,-5.96446701,0.19035533,15.16497462
11971,10634757,深股通专用,深股通专用,2023-03-16,000617,中油资本,2.2346,69389201.4,171087433.19,-101698231.79,日振幅值达到15%的前5只证券,3.82513661,-4.23497268,-6.14754098,-8.87978142,-3.68852459,9.69945355,0.13661202
11972,10634757,深股通专用,深股通专用,2023-03-16,001236,弘业期货,1.0119,26287867.0,42197106.49,-15909239.49,日换手率达到20%的前5只证券,-1.35533294,-1.59104302,-3.47672363,-4.0070713,-8.36770772,-11.60872127,-16.14614025
11973,10634757,深股通专用,深股通专用,2023-03-16,002459,晶澳科技,-9.9915,297353638.26,257507577.74,39846060.52,日跌幅偏离值达到7%的前5只证券,-1.3148009,3.1930879,2.64838467,2.89256198,6.72426747,2.49812171,6.69257209
11974,10634757,深股通专用,深股通专用,2023-03-16,002532,天山铝业,-8.8836,117703977.1,82169703.76,35534273.34,日跌幅偏离值达到7%的前5只证券,2.76679842,-0.65876153,-1.44927536,0.79051383,-0.13175231,4.6113307,-2.11812907
11975,10634757,深股通专用,深股通专用,2023-03-16,002777,久远银海,9.9799,13823137.0,12795198.15,1027938.85,日涨幅偏离值达到7%的前5只证券,-1.91518468,-1.50478796,4.42316461,12.35750114,19.4254446,73.87140903,42.08846329
11976,10634757,深股通专用,深股通专用,2023-03-16,300058,蓝色光标,15.6977,50619413.0,95445514.42,-44826101.42,日涨幅达到15%的前5只证券,15.57788945,9.79899497,12.06030151,16.33165829,9.17085427,10.92964824,64.32160804
11977,10634757,深股通专用,深股通专用,2023-03-16,300427,红相股份,-15.3846,19996729.29,2768870.0,17227859.29,日跌幅达到15%的前5只证券,-2.41046832,-5.92286501,-5.78512397,-8.33333333,-19.76584022,-15.84022039,-19.76584022
