序号,代码,名称,收盘价,涨跌幅,买方机构数,卖方机构数,机构买入总额,机构卖出总额,机构买入净额,市场总成交额,机构净买额占总成交额比,换手率,流通市值,上榜原因,上榜日期
139,603083,剑桥科技,115.02,-10.0,1,0,244831723.0,0.0,244831723.0,5781788818,4.234532438089,18.0783,308.28,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,2025-10-09
140,603083,剑桥科技,115.02,-10.0,1,0,244831723.0,0.0,244831723.0,5781788818,4.234532438089,18.0783,308.28,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,2025-10-09
141,003021,兆威机电,157.94,10.0014,2,0,265533467.3,20864741.16,244668726.14,4637522923,5.275849417942,7.8163,325.67,连续三个交易日内，涨幅偏离值累计达到20%的证券,2025-02-26
142,600113,浙江东日,28.64,2.9105,2,2,2185750500.0,1941332900.0,244417600.0,6692861700,3.651914695921,8.5555,117.83,有价格涨跌幅限制的连续10个交易日内收盘价格涨幅偏离值累计达到100%的证券,2025-06-27
143,002149,西部材料,46.2,10.0,3,3,977601339.46,733224577.45,244376762.01,17004096699,1.437164033679,25.9962,225.52,连续三个交易日内，涨幅偏离值累计达到20%的证券,2025-12-25
144,688662,富信科技,59.0,6.9034,1,0,241957970.09,0.0,241957970.09,2158518300,11.209447243973,18.3146,52.06,有价格涨跌幅限制的连续3个交易日内收盘价格涨幅偏离值累计达到30%的证券,2025-12-12
145,603228,景旺电子,68.97,10.0,1,1,423425828.87,183123066.39,240302762.48,10090225346,2.381540096875,9.1658,643.75,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,2025-09-12
146,688658,悦康药业,22.0,15.5462,3,0,239086300.0,0.0,239086300.0,691574800,34.57128570908,7.5179,99.0,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,2025-07-01
147,002384,东山精密,79.44,9.9972,2,3,682609832.47,444266870.46,238342962.01,6894805422,3.456848270866,6.4008,1101.29,日涨幅偏离值达到7%的前5只证券,2025-09-11
148,002709,天赐材料,47.2,9.9977,1,2,389914743.46,152072173.14,237842570.32,6609097394,3.598714864392,10.0155,675.09,日涨幅偏离值达到7%的前5只证券,2025-11-13
149,603083,剑桥科技,45.11,7.8413,2,0,237476922.0,0.0,237476922.0,6131020086,3.873367215715,26.5404,120.9,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,2025-06-06
150,002094,青岛金王,9.14,2.2371,4,1,353316101.16,117098706.7,236217394.46,3638891835,6.491465126498,57.3885,63.11,日换手率达到20%的前5只证券,2025-04-24
151,000547,航天发展,20.57,10.0,2,0,356082874.04,120523606.14,235559267.9,11673952376,2.017819332416,37.9769,326.72,日振幅值达到15%的前5只证券,2025-12-05
152,000547,航天发展,20.57,10.0,2,0,356082874.04,120523606.14,235559267.9,11673952376,2.017819332416,37.9769,326.72,日涨幅偏离值达到7%的前5只证券,2025-12-05
153,000547,航天发展,20.57,10.0,2,0,356082874.04,120523606.14,235559267.9,11673952376,2.017819332416,37.9769,326.72,日换手率达到20%的前5只证券,2025-12-05
154,601519,大智慧,17.22,10.0319,1,1,272200957.98,38320766.0,233880191.98,2457590819,9.516644926073,7.4486,342.53,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,2025-08-18
155,688048,长光华芯,107.15,20.0022,2,0,233819057.61,0.0,233819057.61,5130132300,4.557758824465,17.636,188.88,有价格涨跌幅限制的连续3个交易日内收盘价格涨幅偏离值累计达到30%的证券,2025-11-26
156,688048,长光华芯,107.15,20.0022,2,0,232449790.37,0.0,232449790.37,3101125300,7.49565941015,17.636,188.88,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,2025-11-26
157,300251,光线传媒,28.94,19.9834,2,0,232004224.46,2847.0,232001377.46,8992712519,2.579882065281,11.781,804.91,日涨幅达到15%的前5只证券,2025-02-13
158,002916,深南电路,145.18,10.0015,3,2,391463798.27,161682002.88,229781795.39,3224534251,7.126046042734,3.4623,965.48,日涨幅偏离值达到7%的前5只证券,2025-07-28
159,002640,跨境通,5.03,10.0656,3,0,249068040.75,21559859.75,227508181.0,2396088905,9.494980779939,34.7489,70.28,日涨幅偏离值达到7%的前5只证券,2025-06-09
160,603158,腾龙股份,11.68,3.8222,1,0,227443088.2,0.0,227443088.2,2010400322,11.313323307357,34.0648,57.33,有价格涨跌幅限制的日换手率达到20%的前五只证券,2025-08-18
161,688658,悦康药业,19.97,15.9698,4,0,227020616.43,0.0,227020616.43,757652000,29.963705821406,8.8767,89.87,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,2025-06-16
162,300468,四方精创,24.79,7.2696,2,1,346017621.16,119001104.13,227016517.03,10234307275,2.218191333619,42.4341,131.34,连续三个交易日内，涨幅偏离值累计达到30%的证券,2025-05-30
163,002605,姚记科技,30.02,-7.9423,4,2,277114995.25,50931609.0,226183386.25,1548396082,14.607592261397,14.6968,100.85,日跌幅偏离值达到7%的前5只证券,2025-06-12
164,301005,超捷股份,134.93,20.0018,4,3,584803377.02,359100908.18,225702468.84,6866609317,3.286956610175,22.2622,178.61,连续三个交易日内，涨幅偏离值累计达到30%的证券,2025-12-25
165,603918,金桥信息,20.89,10.0053,2,1,268885525.42,43788539.83,225096985.59,2174992668,10.349321581713,30.1804,76.51,有价格涨跌幅限制的日换手率达到20%的前五只证券,2025-02-14
166,300189,神农种业,7.13,20.0337,4,1,292971003.15,69301792.99,223669210.16,2720008649,8.223106578806,45.5225,63.19,日换手率达到30%的前5只证券,2025-12-22
167,300189,神农种业,7.13,20.0337,4,1,292971003.15,69301792.99,223669210.16,2720008649,8.223106578806,45.5225,63.19,日涨幅达到15%的前5只证券,2025-12-22
168,300300,海峡创新,12.97,19.9815,4,1,368722386.84,145192328.0,223530058.84,3486769115,6.410807583398,44.4212,86.48,日涨幅达到15%的前5只证券,2025-11-04
169,300300,海峡创新,12.97,19.9815,4,1,368722386.84,145192328.0,223530058.84,3486769115,6.410807583398,44.4212,86.48,日换手率达到30%的前5只证券,2025-11-04
170,300368,汇金股份,19.11,0.1572,5,2,397779233.84,174628814.3,223150419.54,3541966374,6.300184586111,34.4587,101.08,日换手率达到30%的前5只证券,2025-09-30
171,300300,海峡创新,12.97,19.9815,4,3,653110667.73,430036053.09,223074614.64,9079717692,2.456845269942,44.4212,86.48,连续三个交易日内，涨幅偏离值累计达到30%的证券,2025-11-04
172,002131,利欧股份,5.85,1.0363,3,0,347985262.28,125535345.07,222449917.21,11927210123,1.865062448938,34.114,342.21,日换手率达到20%的前5只证券,2025-09-02
173,688577,浙海德曼,133.56,20.0,3,0,222357681.34,0.0,222357681.34,679505100,32.723474973183,4.8296,148.63,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,2025-09-08
174,688353,华盛锂电,65.04,20.0,1,0,222120250.96,0.0,222120250.96,2631936700,8.439422230785,15.7453,77.44,有价格涨跌幅限制的连续3个交易日内收盘价格涨幅偏离值累计达到30%的证券,2025-11-06
175,603915,国茂股份,20.48,9.9893,3,0,219377509.84,0.0,219377509.84,2654515976,8.264313035726,4.5879,134.48,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,2025-02-25
176,002240,盛新锂能,27.3,9.9919,4,2,346089978.79,127093039.33,218996939.46,2926424837,7.483429497014,12.7636,236.49,日涨幅偏离值达到7%的前5只证券,2025-11-07
177,002104,恒宝股份,30.5,5.1362,2,0,228471340.42,11066268.68,217405071.74,8513807697,2.55355863648,47.9561,182.9,日换手率达到20%的前5只证券,2025-08-18
178,002104,恒宝股份,30.5,5.1362,2,0,228471340.42,11066268.68,217405071.74,8513807697,2.55355863648,47.9561,182.9,日振幅值达到15%的前5只证券,2025-08-18
179,002402,和而泰,50.17,9.9978,2,1,372130547.36,156175803.94,215954743.42,13482173297,1.60177991087,1.05,404.29,连续三个交易日内，涨幅偏离值累计达到20%的证券,2025-09-22
180,118055,伟测转债,127.61,27.61,2,0,215026890.0,0.0,215026890.0,1567968460,13.713725466136,,,向不特定对象发行的可转债上市首日交易公开信息,2025-04-30
181,127110,广核转债,129.8,29.8,5,2,262520000.0,47884590.0,214635410.0,504798786,42.519002809171,,,上市首日可转债,2025-07-25
182,600589,大位科技,8.94,1.1312,1,0,213637883.92,0.0,213637883.92,3639797803,5.869498677754,27.816,132.18,有价格涨跌幅限制的日换手率达到20%的前五只证券,2025-03-19
183,002792,通宇通讯,34.71,6.3093,3,3,433891189.45,220280169.41,213611020.04,4723973291,4.521850715095,42.8611,115.72,日换手率达到20%的前5只证券,2025-12-24
184,002792,通宇通讯,34.71,6.3093,3,3,433891189.45,220280169.41,213611020.04,4723973291,4.521850715095,42.8611,115.72,日振幅值达到15%的前5只证券,2025-12-24
185,300390,天华新能,39.74,15.3221,3,3,322296649.99,109301289.88,212995360.11,3604954532,5.908406284166,14.5068,267.27,日涨幅达到15%的前5只证券,2025-11-07
186,002190,成飞集成,55.99,4.3227,4,2,672061775.71,459877791.47,212183984.24,13777428356,1.540084105374,28.9427,200.85,连续三个交易日内，涨幅偏离值累计达到20%的证券,2025-08-26
187,688052,纳芯微,146.6,15.0436,3,0,211664200.0,0.0,211664200.0,764597600,27.683084540156,5.9164,136.84,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,2025-01-17
188,300043,星辉娱乐,7.72,15.9159,4,4,491087979.18,279793206.7,211294772.48,4576495908,4.616955345915,32.5433,96.0,连续三个交易日内，涨幅偏离值累计达到30%的证券,2025-09-16
189,603486,科沃斯,70.43,9.9953,4,1,282698125.35,71906041.5,210792083.85,2433367539,8.66256660663,4.7145,400.89,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,2025-07-15
190,002407,多氟多,32.51,10.0169,3,3,500042850.11,290133740.81,209909109.3,5524474798,3.799621085718,16.2191,351.29,日涨幅偏离值达到7%的前5只证券,2025-12-23
191,002261,拓维信息,28.38,10.0,2,1,242723547.0,32836893.0,209886654.0,3894439412,5.389393229569,12.4146,323.54,日涨幅偏离值达到7%的前5只证券,2025-04-17
192,002759,ST天际,24.16,5.9649,5,4,517527361.77,308191964.41,209335397.36,3842732493,5.447566223809,31.8811,121.03,日换手率达到20%的前5只证券,2025-10-17
193,300486,东杰智能,20.39,20.0118,4,3,356055466.59,147528916.53,208526550.06,2642802447,7.890357082752,30.4032,89.48,日涨幅达到15%的前5只证券,2025-08-05
194,605178,时空科技,76.41,6.703,2,0,207858655.0,0.0,207858655.0,1827545655,11.373650471129,24.4039,75.71,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,2025-11-14
195,688136,科兴制药,35.05,16.8333,4,1,227153966.0,19369512.36,207784453.64,660004000,31.482302173926,4.2262,69.97,有价格涨跌幅限制的连续3个交易日内收盘价格涨幅偏离值累计达到30%的证券,2025-04-14
196,300611,美力科技,30.04,3.3012,4,3,395685696.37,188428685.96,207257010.41,4243172551,4.884482257531,39.7272,44.55,连续三个交易日内，涨幅偏离值累计达到30%的证券,2025-03-13
197,603083,剑桥科技,101.49,10.0043,1,0,206927059.58,0.0,206927059.58,10997053204,1.881659165791,13.5497,272.01,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,2025-09-12
198,688266,泽璟制药,103.88,16.1449,3,1,265612073.53,58830799.36,206781274.17,924367100,22.370038285655,3.5247,274.98,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,2025-10-31
199,001309,德明利,239.0,10.0014,3,2,447016007.18,241979607.77,205036399.41,6187180275,3.313890824201,16.3559,384.49,日涨幅偏离值达到7%的前5只证券,2025-12-26
200,603516,淳中科技,108.49,6.0508,2,2,8292075100.0,8087570700.0,204504400.0,27415009800,0.745957785505,9.4703,220.52,有价格涨跌幅限制的连续30个交易日内收盘价格涨幅偏离值累计达到200%的证券,2025-08-14
201,002326,永太科技,22.76,8.0209,4,4,766673255.13,562806906.45,203866348.68,8524050338,2.391660543946,23.6497,183.94,连续三个交易日内，涨幅偏离值累计达到20%的证券,2025-11-10
202,000566,海南海药,8.76,10.0503,3,1,309516124.8,105736158.4,203779966.4,5209190456,3.911931577877,29.4259,102.13,连续三个交易日内，涨幅偏离值累计达到20%的证券,2025-12-23
203,688691,灿芯股份,144.0,19.8003,3,2,407054238.72,203570237.92,203484000.8,2446825300,8.316245577484,25.8877,102.91,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,2025-10-13
204,603063,禾望电气,27.61,-2.9184,2,1,292838414.72,89457715.13,203380699.59,3489556319,5.828268152104,15.8278,122.59,非ST、*ST和S证券连续三个交易日内收盘价格跌幅偏离值累计达到20%的证券,2025-02-06
205,688114,华大智造,55.0,15.425,4,2,278540393.01,77209700.96,201330692.05,1103689100,18.241612792044,4.7975,117.11,有价格涨跌幅限制的连续3个交易日内收盘价格涨幅偏离值累计达到30%的证券,2025-02-07
206,002364,中恒电气,27.03,4.7674,3,0,313549671.48,112234694.61,201314976.87,7379084578,2.728183621451,22.0243,150.86,连续三个交易日内，涨幅偏离值累计达到20%的证券,2025-08-27
207,002947,恒铭达,56.28,8.2724,5,3,385065129.98,184311800.74,200753329.24,2485165164,8.078067894565,14.4,108.41,连续三个交易日内，涨幅偏离值累计达到20%的证券,2025-12-25
208,600118,中国卫星,80.0,9.9959,1,0,200197991.06,0.0,200197991.06,23098353019,0.866719765237,14.1914,945.99,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,2025-12-26
209,002046,国机精工,40.83,-6.3317,4,0,343165484.97,143561550.56,199603934.41,3847383756,5.188043280027,16.8983,215.9,日振幅值达到15%的前5只证券,2025-12-23
210,002074,国轩高科,33.02,8.1559,2,2,534830486.7,336550084.19,198280402.51,16879990098,1.174647623363,15.7817,569.94,连续三个交易日内，涨幅偏离值累计达到20%的证券,2025-06-25
211,300204,舒泰神,38.3,19.9875,4,5,398929317.4,200825208.4,198104109.0,2427170143,8.161937455079,15.0099,173.75,日涨幅达到15%的前5只证券,2025-10-31
212,688068,热景生物,93.3,8.8427,4,1,226759149.41,28801409.33,197957740.08,1108566300,17.85709524816,5.4658,86.28,有价格涨跌幅限制的连续3个交易日内收盘价格涨幅偏离值累计达到30%的证券,2025-03-07
213,002036,联创电子,13.16,-2.6627,2,0,218478380.88,20544674.0,197933706.88,4738932153,4.176757558234,34.77,138.6,日换手率达到20%的前5只证券,2025-02-12
214,002759,ST天际,39.82,10.0,4,4,720774729.16,523013431.94,197761297.22,5954595067,3.321154419315,18.264,199.48,连续三个交易日内，涨幅偏离值累计达到20%的证券,2025-11-10
215,002916,深南电路,213.08,9.9995,3,2,269510385.0,71783204.9,197727180.1,2565475885,7.707232067785,1.8733,1417.03,日涨幅偏离值达到7%的前5只证券,2025-10-24
216,300139,晓程科技,27.28,14.6218,4,3,303659910.9,106172160.32,197487750.58,2424406608,8.145818029382,38.7611,63.74,日换手率达到30%的前5只证券,2025-12-05
217,600602,云赛智联,27.16,10.0041,1,0,196967143.0,0.0,196967143.0,13230599044,1.488724299973,20.6321,291.78,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,2025-03-07
218,300427,红相股份,12.67,19.9811,3,1,263917768.19,67766516.9,196151251.29,3020769803,6.49341936268,24.3085,63.73,连续三个交易日内，涨幅偏离值累计达到30%的证券,2025-12-08
219,300611,美力科技,29.08,19.2781,3,1,230855270.0,34975715.4,195879554.6,1487510130,13.168283741369,37.0677,43.13,日涨幅达到15%的前5只证券,2025-03-12
220,300611,美力科技,29.08,19.2781,3,1,230855270.0,34975715.4,195879554.6,1487510130,13.168283741369,37.0677,43.13,日换手率达到30%的前5只证券,2025-03-12
221,300418,昆仑万维,44.38,20.0108,2,1,339429382.63,143633807.58,195795575.05,9046691078,2.16427833516,17.288,556.74,日涨幅达到15%的前5只证券,2025-08-22
222,300757,罗博特科,270.36,20.0,3,1,370757939.63,175144275.29,195613664.34,8862162649,2.207290388222,10.3672,400.59,连续三个交易日内，涨幅偏离值累计达到30%的证券,2025-08-25
223,000409,云鼎科技,15.16,7.4415,2,0,216574812.64,21722346.76,194852465.88,3014191114,6.464502697754,49.05,64.18,日振幅值达到15%的前5只证券,2025-03-11
224,000409,云鼎科技,15.16,7.4415,2,0,216574812.64,21722346.76,194852465.88,3014191114,6.464502697754,49.05,64.18,日换手率达到20%的前5只证券,2025-03-11
225,688680,海优新材,48.18,13.2581,3,0,194772744.56,0.0,194772744.56,932559300,20.885829411599,14.4308,40.48,有价格涨跌幅限制的连续3个交易日内收盘价格涨幅偏离值累计达到30%的证券,2025-03-11
226,605117,德业股份,75.55,10.0029,2,1,351314251.79,157133049.46,194181202.33,8422335495,2.305550550026,4.9605,683.31,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,2025-09-05
227,688275,万润新能,104.65,17.8226,2,0,193770937.17,0.0,193770937.17,1566088300,12.372925407207,18.4312,88.53,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,2025-11-13
228,002600,领益智造,11.13,9.9802,3,1,229419789.16,35877600.0,193542189.16,4670391718,4.144024759509,6.2145,767.94,日涨幅偏离值达到7%的前5只证券,2025-08-18
229,688676,金盘科技,69.41,20.0035,2,1,246902355.84,53930515.24,192971840.6,2469903800,7.812929418547,8.4131,319.14,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,2025-10-15
