序号,营业部名称,上榜日,买入个股数,卖出个股数,买入总金额,卖出总金额,总买卖净额,买入股票,营业部代码
1038,中泰证券股份有限公司厦门厦禾路证券营业部,2025-01-13,0,1,,5225836.0,-5225836.0,福达股份,10103014
1039,中泰证券股份有限公司长沙潇湘北路证券营业部,2025-01-17,0,1,0.0,5230642.0,-5230642.0,三德科技,10921343
1040,广发证券股份有限公司武汉京汉大道证券营业部,2025-01-13,0,1,,5238289.0,-5238289.0,良品铺子,10026970
1041,中信证券股份有限公司余姚南雷路证券营业部,2025-01-14,0,1,0.0,5244281.0,-5244281.0,海达尔,10073046
1042,英大证券有限责任公司重庆分公司,2025-01-16,0,1,,5291908.0,-5291908.0,狮头股份,10145197
1043,招商证券股份有限公司深圳文锦渡深润大厦证券营业部,2025-01-13,0,1,6609.0,5334375.0,-5327766.0,日海智能,10046532
1044,湘财证券股份有限公司乌鲁木齐克拉玛伊东路证券营业部,2025-01-10,0,1,211900.0,5544560.0,-5332660.0,凯伦股份,10025143
1045,中泰证券股份有限公司潍坊四平路证券营业部,2025-01-13,0,1,0.0,5340124.0,-5340124.0,大连友谊,10048372
1046,广发证券股份有限公司广州马场路广发证券大厦证券营业部,2025-01-14,0,1,,5346700.0,-5346700.0,奥普特,10135364
1047,中国中金财富证券有限公司佛山季华五路证券营业部,2025-01-10,0,1,1548246.0,6896893.0,-5348647.0,黄山谷捷,10177323
1048,东方财富证券股份有限公司江苏分公司,2025-01-14,0,1,362927.06,5724362.9,-5361435.84,海达尔,10549265
1049,中银国际证券股份有限公司杭州庆春路证券营业部,2025-01-15,0,1,,5383406.0,-5383406.0,金瑞矿业,10037314
1050,中银国际证券股份有限公司杭州庆春路证券营业部,2025-01-16,0,1,,5388518.0,-5388518.0,金瑞矿业,10037314
1051,华泰证券股份有限公司沈阳大西路证券营业部,2025-01-14,0,1,,5415610.0,-5415610.0,ST百利,10145021
1052,广发证券股份有限公司汕头海滨路证券营业部,2025-01-17,0,1,0.0,5419524.0,-5419524.0,奕东电子,10022057
1053,招商证券股份有限公司上海陆家嘴东路证券营业部,2025-01-16,0,1,,5433064.0,-5433064.0,长龄液压,10081712
1054,摩根大通证券（中国）有限公司上海银城中路证券营业部,2025-01-14,0,1,,5445030.0,-5445030.0,比依股份,10000100571
1055,国金证券股份有限公司成都新都区马超西路证券营业部,2025-01-14,1,1,4692196.0,10140270.0,-5448074.0,华塑科技 国旅联合,10147651
1056,国泰君安证券股份有限公司连云港巨龙南路证券营业部,2025-01-10,0,1,,5449709.0,-5449709.0,友好集团,10467673
1057,国泰君安证券股份有限公司无锡湖滨路证券营业部,2025-01-16,0,1,,5483360.0,-5483360.0,爱慕股份,10101617
1058,国投证券股份有限公司镇江中山东路证券营业部,2025-01-13,0,1,,5504130.0,-5504130.0,方大特钢,10108754
1059,中国银河证券股份有限公司合肥徽州大道证券营业部,2025-01-17,0,1,,5547363.0,-5547363.0,锦和商管,10030495
1060,广发证券股份有限公司广州中山三路中华广场证券营业部,2025-01-16,1,1,727226.0,6299542.0,-5572316.0,金瑞矿业 摩登大道,10022059
1061,国信证券股份有限公司广州东风中路证券营业部,2025-01-15,0,1,,5579924.0,-5579924.0,金瑞矿业,10045172
1062,长城证券股份有限公司长沙五一中路证券营业部,2025-01-14,0,1,2531998.66,8112591.84,-5580593.18,星图测控,10025236
1063,中信建投证券股份有限公司成都市南一环路证券营业部,2025-01-16,0,1,,5589276.0,-5589276.0,长龄液压,10028734
1064,中泰证券股份有限公司潍坊东风东街证券营业部,2025-01-14,0,1,,5622500.0,-5622500.0,奥普特,10124780
1065,财信证券股份有限公司泰安灵山大街证券营业部,2025-01-16,0,1,0.0,5633400.0,-5633400.0,遥望科技,10000238966
1066,国信证券股份有限公司烟台环山路证券营业部,2025-01-14,0,1,,5650197.2,-5650197.2,ST百利,10033696
1067,东亚前海证券有限责任公司上海分公司,2025-01-16,1,1,24995974.0,30648430.0,-5652456.0,引力传媒,10924074
1068,华林证券股份有限公司浏阳世纪大道证券营业部,2025-01-15,0,1,,5684976.2,-5684976.2,长龄液压,10663001
1069,东方财富证券股份有限公司拉萨团结路第二证券营业部,2025-01-14,10,9,237624225.16,243314174.59,-5689949.43,天和磁材 星图测控 顺钠股份 比依股份 海得控制 巨能股份 旺成科技 拓日新能 鸿智科技 建设工业 中利集团 汉威科技 银之杰 三丰智能 威士顿 黄山谷捷,10495103
1070,国信证券股份有限公司上海北京东路证券营业部,2025-01-13,0,1,1672533.0,7370810.0,-5698277.0,慈星股份,10045169
1071,方正证券股份有限公司北京佟麟阁路证券营业部,2025-01-16,0,1,,5737006.0,-5737006.0,爱慕股份,10094095
1072,国投证券股份有限公司长沙五一大道证券营业部,2025-01-10,0,1,,5778135.0,-5778135.0,比依股份,10000339863
1073,招商证券股份有限公司上海陆家嘴东路证券营业部,2025-01-15,0,1,,5781635.0,-5781635.0,长龄液压,10081712
1074,华西证券股份有限公司南昌红谷中大道证券营业部,2025-01-15,0,1,,5783006.0,-5783006.0,长龄液压,10533645
1075,华泰证券股份有限公司武汉高新大道证券营业部,2025-01-13,0,1,41839.0,5836730.0,-5794891.0,大连友谊,10123766
1076,海通证券股份有限公司淄博桓台东岳路证券营业部,2025-01-15,0,1,,5807935.8,-5807935.8,先达股份,10143117
1077,招商证券股份有限公司北京安外大街证券营业部,2025-01-15,0,1,,5820458.0,-5820458.0,金瑞矿业,10156202
1078,中银国际证券股份有限公司中银昆山登云路证券营业部,2025-01-10,0,1,0.0,5852416.8,-5852416.8,骏创科技,10668289
1079,华泰证券股份有限公司上海普陀区江宁路证券营业部,2025-01-14,0,2,0.0,5899035.0,-5899035.0,中利集团 恒久退,10079785
1080,国泰君安证券股份有限公司邳州珠江路证券营业部,2025-01-16,0,1,,5904350.0,-5904350.0,苏豪汇鸿,10134437
1081,光大证券股份有限公司北京月坛北街营业部,2025-01-16,0,1,25775.0,5942453.09,-5916678.09,星图测控,10021726
1082,招商证券股份有限公司北京安外大街证券营业部,2025-01-16,0,1,,5948258.0,-5948258.0,金瑞矿业,10156202
1083,光大证券股份有限公司余姚南雷南路证券营业部,2025-01-17,0,1,0.0,6080994.0,-6080994.0,瀛通通讯,10382801
1084,宏信证券有限责任公司成都人民南路证券营业部,2025-01-15,0,1,0.0,6102328.0,-6102328.0,*ST新元,10001575871
1085,中泰证券股份有限公司上海花园石桥路证券营业部,2025-01-15,0,1,16216.0,6128535.18,-6112319.18,惠通科技,10920292
1086,国元证券股份有限公司珠海九洲大道富华里证券营业部,2025-01-10,0,1,71637.95,6195036.6,-6123398.65,骏创科技,10561561
1087,华鑫证券有限责任公司上海莘庄证券营业部,2025-01-17,0,1,,6130892.0,-6130892.0,*ST柳化,10048295
1088,中信建投证券股份有限公司南昌北京东路证券营业部,2025-01-16,0,1,,6161740.0,-6161740.0,歌力思,10131328
1089,东方财富证券股份有限公司山南香曲东路证券营业部,2025-01-16,1,2,9137218.12,15312914.66,-6175696.54,鹏欣资源 云里物里 骏创科技,10281327
1090,华泰证券股份有限公司徐州淮海东路证券营业部,2025-01-13,0,1,,6179954.0,-6179954.0,良品铺子,10030308
1091,东方财富证券股份有限公司拉萨东城区江苏大道证券营业部,2025-01-13,0,2,6716920.0,12931079.0,-6214159.0,方大特钢 威士顿,10708576
1092,方正证券股份有限公司杭州新业路证券营业部,2025-01-15,0,1,,6257463.0,-6257463.0,先达股份,10101331
1093,华安证券股份有限公司滁州分公司,2025-01-14,0,1,0.0,6286070.2,-6286070.2,海达尔,10048330
1094,东方证券股份有限公司上海浦东新区源深路证券营业部,2025-01-10,0,1,,6290529.0,-6290529.0,万控智造,10023739
1095,国信证券股份有限公司深圳罗湖人民南路证券营业部,2025-01-10,0,1,0.0,6360000.0,-6360000.0,立方退,10408852
1096,华泰证券股份有限公司张家港杨舍东街证券营业部,2025-01-10,0,1,0.0,6368969.0,-6368969.0,德福科技,10021788
1097,国投证券股份有限公司北京复兴门外大街证券营业部,2025-01-10,0,1,0.0,6380140.0,-6380140.0,立方退,10104770
1098,兴业证券股份有限公司惠安中山南路证券营业部,2025-01-10,0,1,17841.0,6427237.0,-6409396.0,日海智能,10573167
1099,中信建投证券股份有限公司大连分公司,2025-01-16,0,1,0.0,6426025.0,-6426025.0,*ST冀凯,10049163
1100,国泰君安证券股份有限公司重庆观音桥步行街营业部,2025-01-16,0,1,0.0,6455658.96,-6455658.96,鸿智科技,10719914
1101,中信证券华南股份有限公司东莞分公司,2025-01-14,0,1,2033.0,6579380.71,-6577347.71,立方退,10126115
1102,海通证券股份有限公司北京光华路证券营业部,2025-01-16,0,1,,6584386.0,-6584386.0,爱慕股份,10028481
1103,国投证券股份有限公司北京宏福路证券营业部,2025-01-15,0,1,0.0,6627536.81,-6627536.81,星图测控,10941513
1104,华泰证券股份有限公司郑州经三路证券营业部,2025-01-10,0,1,85495.0,6730565.0,-6645070.0,欣天科技,10081598
1105,国泰君安证券股份有限公司南昌进贤军湖路证券营业部,2025-01-16,0,1,3034741.0,9720717.61,-6685976.61,思美传媒,10148550
1106,国金证券股份有限公司成都武成大街证券营业部,2025-01-13,1,2,1766322.0,8506164.0,-6739842.0,ST迪威迅 共进股份,10112547
1107,海通证券股份有限公司上海普陀区铜川路营业部,2025-01-13,0,1,10578.0,6754788.67,-6744210.67,星图测控,10048512
1108,国金证券股份有限公司德阳岷江东路证券营业部,2025-01-13,0,1,,6764672.0,-6764672.0,美邦股份,10340382
1109,中航证券有限公司四川分公司,2025-01-13,0,1,,6796572.0,-6796572.0,共进股份,10941170
1110,东方证券股份有限公司光新路营业部,2025-01-14,1,1,56895.8,6896488.06,-6839592.26,海达尔,10031925
1111,东方证券股份有限公司上海普陀区光新路证券营业部,2025-01-14,1,1,56895.8,6896488.06,-6839592.26,汇丽B,10031925
1112,东莞证券股份有限公司常熟东南大道证券营业部,2025-01-16,0,1,,6848750.0,-6848750.0,美邦股份,10000667965
1113,长城证券股份有限公司长沙五一中路证券营业部,2025-01-15,0,1,1484777.67,8411104.02,-6926326.35,星图测控,10025236
1114,国都证券股份有限公司厦门七星西路证券营业部,2025-01-10,0,1,0.0,6938955.8,-6938955.8,同星科技,10456545
1115,申万宏源证券有限公司浙江杭州华浙广场证券营业部,2025-01-14,0,1,360522.8,7373574.7,-7013051.9,星图测控,10041879
1116,光大证券股份有限公司佛山顺德北滘怡福路证券营业部,2025-01-13,0,1,,7027970.8,-7027970.8,野马电池,10147199
1117,中国中金财富证券有限公司东莞分公司,2025-01-15,0,1,0.0,7095080.0,-7095080.0,*ST新元,10128113
1118,万联证券股份有限公司深圳分公司,2025-01-13,0,1,2603468.92,9727400.0,-7123931.08,德力股份,10000213455
1119,瑞银证券有限责任公司上海浦东新区花园石桥路第二证券营业部,2025-01-16,0,1,,7145869.0,-7145869.0,济高发展,10342152
1120,申万宏源证券有限公司深圳滨海大道证券营业部,2025-01-13,0,1,0.0,7163640.0,-7163640.0,招金黄金,10000083885
1121,海通证券股份有限公司深圳分公司红岭南路证券营业部,2025-01-13,0,1,289926.0,7485632.0,-7195706.0,招金黄金,10023407
1122,国金证券股份有限公司深圳分公司,2025-01-14,0,1,1667076.0,8870269.0,-7203193.0,华塑科技,10000104821
1123,浙商证券股份有限公司湖南分公司,2025-01-17,0,1,0.0,7292478.0,-7292478.0,ST如意,10000103158
1124,国泰君安证券股份有限公司广州东风中路证券营业部,2025-01-16,0,1,,7308686.17,-7308686.17,美邦股份,10025179
1125,中信建投证券股份有限公司安徽分公司,2025-01-10,1,1,58684649.0,66034118.0,-7349469.0,国星光电 方正科技,10158366
1126,招商证券股份有限公司宁波中山东路证券营业部,2025-01-17,0,1,213883.0,7597151.0,-7383268.0,康强电子,10126117
1127,国信证券股份有限公司深圳泰然九路证券营业部,2025-01-14,1,1,1900394.45,9330620.83,-7430226.38,星图测控 *ST康佳B,10078443
1128,联储证券股份有限公司深圳分公司,2025-01-15,0,1,0.0,7447461.0,-7447461.0,华塑科技,10913335
1129,申港证券股份有限公司深圳分公司,2025-01-17,0,1,,7495082.0,-7495082.0,美邦股份,10787117
1130,财通证券股份有限公司台州临海杜桥滨海西路证券营业部,2025-01-13,0,1,,7501250.0,-7501250.0,海鸥股份,10713850
1131,国泰君安证券股份有限公司九江甘棠路证券营业部,2025-01-10,0,1,0.0,7553001.0,-7553001.0,德福科技,10023413
1132,华泰证券股份有限公司深圳益田路荣超商务中心证券营业部,2025-01-16,0,1,43776.0,7673747.0,-7629971.0,英思特,10142874
1133,申万宏源证券有限公司浙江杭州华浙广场证券营业部,2025-01-16,0,1,9836.0,7662088.6,-7652252.6,星图测控,10041879
1134,中信证券（山东）有限责任公司济南阳光新路证券营业部,2025-01-16,0,1,,7653625.0,-7653625.0,狮头股份,10436599
1135,招商证券股份有限公司上海世纪大道证券营业部,2025-01-16,0,1,0.0,7665082.0,-7665082.0,遥望科技,10046548
1136,平安证券股份有限公司深圳深南大道证券营业部,2025-01-10,0,1,165773.0,7861902.0,-7696129.0,郑中设计,10146911
1137,华福证券有限责任公司福州五一北路证券营业部,2025-01-14,0,1,15388.0,7712994.0,-7697606.0,ST云动,10065786
1138,华鑫证券有限责任公司佛山南海海五路证券营业部,2025-01-10,0,1,1433851.0,9163716.0,-7729865.0,郑中设计,10000302200
1139,东方财富证券股份有限公司拉萨达孜区虎峰大道证券营业部,2025-01-16,0,1,5017086.0,12815541.0,-7798455.0,华媒控股,10708575
1140,湘财证券股份有限公司上海陆家嘴证券营业部,2025-01-13,0,1,,7861688.0,-7861688.0,海鸥股份,10429176
1141,海通证券股份有限公司太原晋祠路证券营业部,2025-01-13,0,1,28892.0,7902799.0,-7873907.0,北方铜业,10108382
1142,国泰君安证券股份有限公司无锡湖滨路证券营业部,2025-01-17,0,1,,7912828.0,-7912828.0,来伊份,10101617
1143,渤海证券股份有限公司天津雍和道证券营业部,2025-01-15,0,1,0.0,7917211.35,-7917211.35,天罡股份,10206152
1144,湘财证券股份有限公司北京朝外大街证券营业部,2025-01-10,0,1,,7981698.0,-7981698.0,苏豪弘业,10026785
1145,国信证券股份有限公司深圳红岭中路证券营业部,2025-01-16,3,2,31578695.26,39614714.04,-8036018.78,慧翰股份 柏星龙 云里物里 骏创科技 鸿智科技,10045166
1146,中国中金财富证券有限公司杭州江河汇证券营业部,2025-01-15,1,2,52097409.0,60208159.39,-8110750.39,粤宏远A 哈空调,10185896
1147,东北证券股份有限公司合肥临泉路证券营业部,2025-01-13,0,1,0.0,8135910.0,-8135910.0,ST迪威迅,10158336
1148,中国银河证券股份有限公司绍兴证券营业部,2025-01-15,2,1,19450623.0,27602056.83,-8151433.83,双良节能 汉威科技 建设机械,10023543
1149,国泰君安证券股份有限公司顺德大良证券营业部,2025-01-15,0,1,418229.0,8588782.0,-8170553.0,佳云科技,10064718
1150,东方证券股份有限公司上海静安区乌鲁木齐北路证券营业部,2025-01-14,1,1,21913300.0,30103500.0,-8190200.0,埃夫特,10206363
1151,东方财富证券股份有限公司上海东方路证券营业部,2025-01-10,0,1,,8195637.0,-8195637.0,比依股份,10028472
1152,华福证券有限责任公司芜湖北京中路证券营业部,2025-01-15,0,1,0.0,8209137.26,-8209137.26,英特科技,10663075
1153,世纪证券有限责任公司吉安吉州大道证券营业部,2025-01-17,0,1,0.0,8219057.0,-8219057.0,强达电路,10158360
1154,东吴证券股份有限公司张家港杨舍证券营业部,2025-01-16,0,1,,8228671.6,-8228671.6,长龄液压,10030319
1155,国泰君安证券股份有限公司浙江杭州延安路营业部,2025-01-14,0,1,39455.26,8293601.23,-8254145.97,骏创科技,10093902
1156,华泰证券股份有限公司舟山体育路证券营业部,2025-01-17,1,1,13675051.2,21977059.68,-8302008.48,思美传媒,10181023
1157,华福证券有限责任公司上海临港新片区分公司,2025-01-10,0,1,,8449237.0,-8449237.0,济高发展,10000298129
