序号,代码,名称,上榜日,解读,收盘价,涨跌幅,龙虎榜净买额,龙虎榜买入额,龙虎榜卖出额,龙虎榜成交额,市场总成交额,净买额占总成交比,成交额占总成交比,换手率,流通市值,上榜原因,上榜后1日,上榜后2日,上榜后5日,上榜后10日
16590,688068,热景生物,2025-04-01,1家机构买入，成功率37.42%,111.0,16.206,-24741467.85,80680441.32,105421909.17,186102350.49,431548700.0,-5.73318094806,43.124298715301,4.3668,10264690812.0,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,0.09009009,-3.35135135,-12.63063063,5.89189189
16591,688068,热景生物,2025-03-07,4家机构买入，成功率41.92%,93.3,8.8427,101506123.11,259117212.12,157611089.01,416728301.13,1108566300.0,9.156522538165,37.591644372556,5.4658,8627888763.6,有价格涨跌幅限制的连续3个交易日内收盘价格涨幅偏离值累计达到30%的证券,-2.9903537,-2.18649518,-10.78242229,-2.11146838
16592,688068,热景生物,2025-03-06,3家机构买入，成功率41.91%,85.72,19.3373,68672780.81,122215755.46,53542974.65,175758730.11,424889400.0,16.162507421931,41.365760150759,5.8022,7926930598.24,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,8.84274382,5.5879608,-4.33971069,2.33317779
16593,688070,纵横股份,2025-06-03,上海资金买入，成功率41.22%,49.0,4.0119,-23113746.98,93950193.5,117063940.48,211014133.98,1035847400.0,-2.23138533533,20.371160267429,13.0669,4291420000.0,有价格涨跌幅限制的连续3个交易日内收盘价格涨幅偏离值累计达到30%的证券,-7.16326531,-10.40816327,-7.34693878,-14.53061224
16594,688070,纵横股份,2025-05-30,1家机构买入，成功率42.04%,47.11,19.9949,22214614.98,57929022.28,35714407.3,93643429.58,353202900.0,6.289476949368,26.512644596067,9.0859,4125893800.0,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,4.01188707,-3.43876035,-5.96476332,-8.51199321
16595,688075,安旭生物,2025-02-05,买一主买，成功率60.00%,38.07,0.5016,8687500.0,8687500.0,,8687500.0,15277500.0,56.864670266732,56.864670266732,0.3172,4838042386.35,单只标的证券的当日融资买入数量达到当日该证券总交易量的50%以上,1.33963751,1.75991594,1.57604413,0.81428947
16596,688077,大地熊,2025-06-12,普通席位买入，成功率43.42%,35.9,15.2118,5375227.36,72913123.52,67537896.16,140451019.68,766434200.0,0.701329267405,18.325254755072,20.238,4109778293.6,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,-1.81058496,1.78272981,-16.85236769,-19.91643454
16597,688077,大地熊,2025-06-12,上海资金买入，成功率42.96%,35.9,15.2118,-12712540.54,144673490.04,157386030.58,302059520.62,1673906500.0,-0.759453442591,18.045184759125,20.238,4109778293.6,有价格涨跌幅限制的连续3个交易日内收盘价格涨幅偏离值累计达到30%的证券,-1.81058496,1.78272981,-16.85236769,-19.91643454
16598,688077,大地熊,2025-05-06,上海资金买入，成功率41.64%,26.34,18.8628,20946957.97,45058443.8,24111485.83,69169929.63,248453000.0,8.430953930925,27.840247302307,8.7335,3015363795.36,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,-4.51784358,-3.18906606,-5.9984814,2.69552012
16599,688078,龙软科技,2025-02-11,普通席位买入，成功率43.15%,41.74,20.0115,-18090776.7,47104325.01,65195101.71,112299426.72,523137800.0,-3.458128374589,21.4665097265,11.0299,3042553820.0,有价格涨跌幅限制的连续3个交易日内收盘价格涨幅偏离值累计达到30%的证券,8.84044082,2.37182559,-9.103977,-10.82894106
16600,688078,龙软科技,2025-02-11,普通席位买入，成功率45.40%,41.74,20.0115,-2766597.45,41027654.48,43794251.93,84821906.41,315606900.0,-0.876595996475,26.875808611916,11.0299,3042553820.0,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,8.84044082,2.37182559,-9.103977,-10.82894106
16601,688078,龙软科技,2025-02-10,普通席位买入，成功率42.21%,34.78,20.0138,-1914232.8,28381666.2,30295899.0,58677565.2,207530900.0,-0.92238447383,28.274134213267,8.6136,2535218540.0,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,20.01150086,30.62104658,16.30247269,9.02817711
16602,688080,映翰通,2025-02-10,买一主买，成功率32.49%,48.3,6.2005,-42324952.29,81366533.98,123691486.27,205058020.25,1348441900.0,-3.138804296277,15.207034151787,15.4638,3567043968.6,有价格涨跌幅限制的连续3个交易日内收盘价格涨幅偏离值累计达到30%的证券,-2.65010352,10.14492754,-0.51759834,-0.70393375
16603,688081,兴图新科,2025-09-18,普通席位买入，成功率47.75%,32.16,12.9213,11103901.18,131590357.26,120486456.08,252076813.34,770618100.0,1.440908431816,32.710990481537,15.5864,3313766400.0,有价格涨跌幅限制的连续3个交易日内收盘价格涨幅偏离值累计达到30%的证券,1.43034826,11.22512438,15.26741294,-1.64800995
16604,688081,兴图新科,2025-09-17,上海资金买入，成功率48.48%,28.48,20.0169,33694561.18,84462030.84,50767469.66,135229500.5,273579400.0,12.316190904725,49.429708706138,9.9774,2934579200.0,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,12.92134831,14.53651685,33.53230337,11.86797753
16605,688081,兴图新科,2025-08-04,上海资金买入，成功率42.96%,26.46,20.0,5906807.84,56213044.67,50306236.83,106519281.5,306797400.0,1.925312222333,34.719747136058,12.0851,2726438400.0,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,-0.52910053,1.4739229,-1.88964475,-6.08465608
16606,688082,盛美上海,2025-08-26,1家机构买入，成功率44.25%,168.0,10.1639,25967650.79,720357102.81,694389452.02,1414746554.83,5419963500.0,0.479111174642,26.102510742554,2.5582,73266065880.0,有价格涨跌幅限制的连续3个交易日内收盘价格涨幅偏离值累计达到30%的证券,-5.41666667,-0.79761905,-11.36309524,-15.72619048
16607,688082,盛美上海,2025-08-22,1家机构买入，成功率46.08%,142.21,19.9983,165855500.27,335491434.44,169635934.17,505127368.61,1474940800.0,11.244892016683,34.247297831208,2.5283,62018852552.35,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,7.23577807,18.13515224,8.99374165,1.18838338
16608,688083,中望软件,2025-10-09,1家机构买入，成功率56.01%,91.14,20.0,40784843.38,238364983.27,197580139.89,435945123.16,926513400.0,4.40197015823,47.052219985162,6.3678,15455935613.58,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,-2.89664253,-4.37788018,-13.01294711,-12.46434057
16609,688084,晶品特装,2025-06-30,普通席位买入，成功率40.69%,88.0,16.8814,-17852775.65,53808787.69,71661563.34,125470351.03,360680600.0,-4.949746576334,34.787108325205,12.381,3108653768.0,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,2.64772727,9.02272727,3.40909091,12.01136364
16610,688089,ST嘉必优,2025-03-14,上海资金买入，成功率37.01%,28.83,18.447,18501925.17,66812100.63,48310175.46,115122276.09,441789700.0,4.187948512607,26.058162082547,9.841,4852351929.6,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,-6.93721818,-7.56156781,-10.47519945,-12.86853972
16611,688090,瑞松科技,2025-12-29,上海资金买入，成功率43.05%,48.7,20.0099,22231177.63,155666407.63,133435230.0,289101637.63,878894200.0,2.529448667428,32.893792862668,15.6191,5959422116.8,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,-7.22792608,-8.66529774,-0.41067762,2.13552361
16612,688093,世华科技,2025-04-18,上海资金买入，成功率48.28%,25.54,20.0188,-5388626.51,38685744.6,44074371.11,82760115.71,283657600.0,-1.899694036049,29.176061459309,4.3448,6707603708.48,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,-2.27094753,-4.69851214,2.2382373,10.04208117
16613,688095,福昕软件,2025-10-31,2家机构买入，成功率46.75%,107.4,20.0,166107222.92,405653335.25,239546112.33,645199447.58,2098266000.0,7.916404446338,30.749173249721,11.5553,9820604877.6,有价格涨跌幅限制的连续3个交易日内收盘价格涨幅偏离值累计达到30%的证券,3.27746741,7.07635009,-9.09683426,-13.40782123
16614,688095,福昕软件,2025-10-31,1家机构买入，成功率51.35%,107.4,20.0,51073596.53,235112433.81,184038837.28,419151271.09,1055710000.0,4.837843397335,39.703258573851,11.5553,9820604877.6,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,3.27746741,7.07635009,-9.09683426,-13.40782123
16615,688095,福昕软件,2025-10-30,2家机构买入，成功率43.35%,89.5,15.6929,117673976.01,226357584.59,108683608.58,335041193.17,1042556000.0,11.28706525213,32.136517670993,12.8302,8183837398.0,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,20.0,23.93296089,13.0726257,10.39106145
16616,688096,京源环保,2025-04-10,普通席位买入，成功率33.58%,17.9,19.4129,14713819.37,66128713.83,51414894.46,117543608.29,236817800.0,6.213139117921,49.63461711493,8.2178,2938764827.4,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,-1.62011173,1.2849162,0.5027933,-2.12290503
16617,688096,京源环保,2025-03-10,普通席位买入，成功率22.32%,14.3,9.6626,44896125.0,133310521.24,88414396.24,221724917.48,856453500.0,5.242097206678,25.888728048867,12.8912,2178810920.0,有价格涨跌幅限制的连续3个交易日内收盘价格涨幅偏离值累计达到30%的证券,-1.67832168,5.87412587,3.00699301,-4.47552448
16618,688096,京源环保,2025-03-06,上海资金买入，成功率32.22%,12.38,19.9612,9835480.5,59735099.77,49899619.27,109634719.04,238332200.0,4.126794658884,46.000800160448,12.8964,1886271272.0,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,5.33117932,15.5088853,10.17770598,16.55896607
16619,688098,申联生物,2025-08-19,1家机构买入，成功率51.76%,15.4,20.0312,16148744.94,64047001.4,47898256.46,111945257.86,295948900.0,5.456599075043,37.825873946482,4.7639,6323917600.0,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,-4.22077922,-15.58441558,-13.76623377,-23.44155844
16620,688098,申联生物,2025-08-18,上海资金买入，成功率42.27%,12.83,20.0187,15004797.41,52491321.42,37486524.01,89977845.43,168638400.0,8.897616088625,53.355490463619,3.2319,5268562520.0,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,20.03117693,14.96492595,13.01636789,-1.79267342
16621,688098,申联生物,2025-08-18,普通席位买入，成功率49.23%,12.83,20.0187,34099676.62,97326728.08,63227051.46,160553779.54,609726100.0,5.592622100317,26.332115279303,3.2319,5268562520.0,有价格涨跌幅限制的连续3个交易日内收盘价格涨幅偏离值累计达到30%的证券,20.03117693,14.96492595,13.01636789,-1.79267342
16622,688098,申联生物,2025-08-01,买一主买，成功率49.88%,8.48,19.9434,38571387.67,74074716.48,35503328.81,109578045.29,241249000.0,15.988206239197,45.421139689698,7.257,3482261120.0,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,-6.01415094,4.12735849,10.61320755,26.06132075
16623,688102,斯瑞新材,2025-12-12,1家机构买入，成功率43.28%,34.45,17.5768,58252642.6,275414649.9,217162007.3,492576657.2,2226667200.0,2.616136017093,22.121700863066,9.7324,25210976728.6,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,7.11175617,11.84325109,5.25399129,9.95645864
16624,688102,斯瑞新材,2025-12-12,上海资金买入，成功率42.58%,34.45,17.5768,-127980451.95,550736438.39,678716890.34,1229453328.73,5002945000.0,-2.558102316735,24.57459213983,9.7324,25210976728.6,有价格涨跌幅限制的连续3个交易日内收盘价格涨幅偏离值累计达到30%的证券,7.11175617,11.84325109,5.25399129,9.95645864
16625,688107,安路科技,2025-03-04,1家机构买入，成功率40.64%,35.4,20.0,33700096.2,95254139.14,61554042.94,156808182.08,409960000.0,8.220337642697,38.249629739487,3.1266,14190067591.8,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,6.63841808,4.37853107,2.85310734,-9.3220339
16626,688108,赛诺医疗,2025-10-29,普通席位卖出，成功率35.93%,20.51,-18.5788,-51233061.59,204039386.21,255272447.8,459311834.01,1585204100.0,-3.231953638651,28.974933512347,18.6157,8533144480.0,有价格涨跌幅限制的日收盘价格跌幅达到15%的前五只证券,-0.29254022,2.3890785,-0.0487567,-5.75329108
16627,688108,赛诺医疗,2025-08-22,普通席位卖出，成功率39.82%,32.7,-4.4418,-170803076.62,308124859.71,478927936.33,787052796.04,7451996500.0,-2.292044509414,10.561636684075,14.5437,13604769600.0,有价格涨跌幅限制的连续3个交易日内收盘价格跌幅偏离值累计达到30%的证券,2.0795107,-2.75229358,1.49847095,4.52599388
16628,688108,赛诺医疗,2025-08-18,2家机构买入，成功率23.72%,41.48,19.9884,0.0,16116673100.0,16116673200.0,16116673100.0,16116673100.0,-6.20475e-07,100.0,15.2764,17257671040.0,连续10个交易日内3次出现同正向异常波动的证券,-2.55544841,-10.12536162,-19.52748312,-17.93635487
16629,688108,赛诺医疗,2025-08-18,普通席位买入，成功率37.70%,41.48,19.9884,-142267505.55,216161791.19,358429296.74,574591087.93,4859481700.0,-2.927627149002,11.824122888044,15.2764,17257671040.0,有价格涨跌幅限制的连续3个交易日内收盘价格涨幅偏离值累计达到30%的证券,-2.55544841,-10.12536162,-19.52748312,-17.93635487
16630,688108,赛诺医疗,2025-08-15,2家机构买入，成功率23.32%,34.57,13.7171,0.0,17778024600.0,17778024700.0,17778024600.0,17778024600.0,-5.62492e-07,100.0,17.1997,14382779360.0,有价格涨跌幅限制的连续30个交易日内收盘价格涨幅偏离值累计达到200%的证券,19.98842927,16.92218687,-5.40931443,-3.99190049
16631,688108,赛诺医疗,2025-08-13,普通席位买入，成功率47.58%,29.5,17.4831,215534439.22,998047953.51,782513514.29,1780561467.8,8709858200.0,2.474603308926,20.443059196991,30.1313,12273416000.0,有价格涨跌幅限制的连续3个交易日内收盘价格涨幅偏离值累计达到30%的证券,3.05084746,17.18644068,26.37288136,2.47457627
16632,688108,赛诺医疗,2025-08-13,普通席位买入，成功率42.16%,29.5,17.4831,-151614097.03,420310094.87,571924191.9,992234286.77,3473850900.0,-4.364438814285,28.562949744619,30.1313,12273416000.0,有价格涨跌幅限制的日换手率达到30%的前五只证券,3.05084746,17.18644068,26.37288136,2.47457627
16633,688108,赛诺医疗,2025-08-13,2家机构买入，成功率23.53%,29.5,17.4831,0.0,8996749700.0,8996749700.0,8996749700.0,8996749700.0,0.0,100.0,30.1313,12273416000.0,有价格涨跌幅限制的连续10个交易日内收盘价格涨幅偏离值累计达到100%的证券,3.05084746,17.18644068,26.37288136,2.47457627
16634,688108,赛诺医疗,2025-08-11,买一主买，成功率46.85%,24.53,20.0098,217037996.54,397189715.22,180151718.68,577341433.9,2180958700.0,9.951495025559,26.471910444705,21.9128,10205657440.0,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,2.36445169,20.26090501,69.09906237,36.0782715
16635,688108,赛诺医疗,2025-08-08,普通席位买入，成功率51.89%,20.44,20.0235,32787601.71,85803975.34,53016373.63,138820348.97,286891500.0,11.428572024616,48.387752502253,1.6256,8504021120.0,有价格涨跌幅限制的连续3个交易日内收盘价格涨幅偏离值累计达到30%的证券,20.00978474,22.84735812,69.12915851,59.98043053
16636,688108,赛诺医疗,2025-08-08,普通席位买入，成功率60.61%,20.44,20.0235,10789397.08,44387504.0,33598106.92,77985610.92,138239900.0,7.804835709517,56.413243151941,1.6256,8504021120.0,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,20.00978474,22.84735812,69.12915851,59.98043053
16637,688108,赛诺医疗,2025-08-07,普通席位买入，成功率47.30%,17.03,20.0141,37582740.65,76792391.26,39209650.61,116002041.87,148651700.0,25.28241564005,78.036135388966,2.098,7085297440.0,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,20.02348796,44.03992954,78.50851439,100.9395185
16638,688109,品茗科技,2025-12-16,普通席位卖出，成功率38.63%,112.02,-11.6213,-42825137.63,183201460.69,226026598.32,409228059.01,1977023700.0,-2.166141843924,20.699198447141,5.8295,8831914446.0,有价格涨跌幅限制的连续3个交易日内收盘价格跌幅偏离值累计达到30%的证券,13.19407249,16.74700946,13.95286556,15.20264239
16639,688109,品茗科技,2025-12-15,普通席位卖出，成功率46.86%,126.75,-18.6718,-50780195.47,64009778.08,114789973.55,178799751.63,674141700.0,-7.532570002716,26.522577023495,6.332,9993261525.0,有价格涨跌幅限制的日收盘价格跌幅达到15%的前五只证券,-11.62130178,0.03944773,0.96252465,5.86193294
16640,688109,品茗科技,2025-11-12,2家机构卖出，成功率25.96%,144.75,-0.0966,0.0,14427185200.0,14427185300.0,14427185200.0,14427185300.0,-6.93136e-07,99.999999306864,4.0738,11412422925.0,有价格涨跌幅限制的连续30个交易日内收盘价格涨幅偏离值累计达到200%的证券,-2.79792746,-11.0328152,-1.25734024,20.55267703
16641,688109,品茗科技,2025-10-15,普通席位买入，成功率39.15%,118.0,18.0,23382911.71,91339936.84,67957025.13,159296961.97,680817300.0,3.434535478167,23.397901605908,7.674,9303391400.0,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,7.51694915,5.93220339,20.63559322,7.28813559
