序号,营业部代码,营业部名称,营业部简称,交易日期,股票代码,股票名称,涨跌幅,买入金额,卖出金额,净额,上榜原因,1日后涨跌幅,2日后涨跌幅,3日后涨跌幅,5日后涨跌幅,10日后涨跌幅,20日后涨跌幅,30日后涨跌幅
94,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2026-08-05,603657,春光科技,10.0168,7218197.0,,7218197.0,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,7.76587605,9.0283091,4.24636572,4.05508799,0.53557766,,
95,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2026-08-05,688600,皖仪科技,19.9825,9271837.91,,9271837.91,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,-0.80174927,4.62827988,6.15889213,0.36443149,-2.73323615,,
96,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2026-08-05,920092,汉鑫科技,23.0365,190921.5,5360747.57,-5169826.07,当日换手率达到20%的前5只股票,-13.19444444,-14.87713675,-18.26923077,-18.8034188,-24.9465812,,
97,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2026-08-05,920092,汉鑫科技,23.0365,190921.5,5360747.57,-5169826.07,当日收盘价涨幅达到20%的前5只股票,-13.19444444,-14.87713675,-18.26923077,-18.8034188,-24.9465812,,
98,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2026-08-05,920258,聚仁新材,-1.0,3550434.78,13091.4,3537343.38,当日换手率达到20%的前5只股票,0.93795094,-2.16450216,-4.04040404,-6.70995671,-9.81240981,,
99,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2026-08-04,000593,德龙汇能,9.9946,20216172.0,103212.0,20112960.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,10.01465559,10.99169516,16.65852467,12.21299463,31.65608207,,
100,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2026-08-04,002879,长缆科技,4.9217,497968.0,16162025.0,-15664057.0,日换手率达到20%的前5只证券,1.3326226,-4.05117271,-4.05117271,-4.05117271,-9.43496802,,
101,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2026-08-04,601700,风范股份,10.0372,21176265.0,,21176265.0,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,9.96621622,20.94594595,8.78378378,16.55405405,23.47972973,,
102,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2026-08-04,601700,风范股份,10.0372,20587148.0,,20587148.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,9.96621622,20.94594595,8.78378378,16.55405405,23.47972973,,
103,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2026-08-04,603400,华之杰,9.9902,7539369.4,,7539369.4,有价格涨跌幅限制的日换手率达到20%的前五只证券,-0.1332445,-1.08816345,-3.26449034,5.15212081,6.90650677,,
104,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2026-08-04,603598,引力传媒,5.7271,16343350.0,,16343350.0,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,-2.81465746,-4.03611259,-4.03611259,-4.67339352,-5.04514073,,
105,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2026-08-04,920092,汉鑫科技,29.9872,5017381.74,3043.0,5014338.74,当日收盘价涨幅达到20%的前5只股票,23.03647716,6.80249754,4.7321722,2.10318764,-5.81662833,,
106,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2026-08-03,300996,普联软件,-8.217,2709544.98,43141188.6,-40431643.62,日换手率达到30%的前5只证券,5.61732007,12.3464014,18.84142774,14.10181393,0.29256875,,
107,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2026-08-03,301082,久盛电气,20.0,18134910.0,572673.2,17562236.8,日涨幅达到15%的前5只证券,6.21468927,14.21845574,7.90960452,4.42561205,-2.25988701,,
108,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2026-08-03,600192,长城电工,10.061,9039675.0,,9039675.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,6.64819945,7.89473684,1.66204986,9.27977839,-0.83102493,,
109,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2026-08-03,600644,乐山电力,10.0535,15331234.0,,15331234.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,1.36054422,0.09718173,0.58309038,1.65208941,-9.62099125,,
110,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2026-07-31,002612,朗姿股份,-5.1923,605919.0,8921089.0,-8315170.0,日跌幅偏离值达到7%的前5只证券,-0.20283976,0.87897228,0.74374577,5.07099391,8.65449628,,
111,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2026-07-31,300058,蓝色光标,19.9833,147693508.1,16388533.0,131304975.1,日涨幅达到15%的前5只证券,2.57839721,9.54703833,9.61672474,10.66202091,5.22648084,,
112,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2026-07-31,300605,恒锋信息,7.3171,793763.0,15616913.3,-14823150.3,日换手率达到30%的前5只证券,-2.54545455,1.90909091,0.81818182,-4.81818182,-3.0,,
113,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2026-07-31,300996,普联软件,19.9742,39910595.45,20824909.94,19085685.51,日涨幅达到15%的前5只证券,-8.216971,-3.06122449,3.11493018,5.58539205,-7.41138561,,
114,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2026-07-31,300996,普联软件,19.9742,59345082.45,21207075.74,38138006.71,连续三个交易日内，涨幅偏离值累计达到30%的证券,-8.216971,-3.06122449,3.11493018,5.58539205,-7.41138561,,
115,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2026-07-31,600228,返利科技,5.5935,8916963.0,,8916963.0,有价格涨跌幅限制的日换手率达到20%的前五只证券,-8.01033592,1.1627907,-0.12919897,2.58397933,8.01033592,,
116,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2026-07-31,603137,恒尚节能,-4.6166,25365549.0,,25365549.0,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,2.04,4.08,4.68,10.0,4.32,,
117,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2026-07-31,603137,恒尚节能,-4.6166,25365549.0,,25365549.0,有价格涨跌幅限制的日换手率达到20%的前五只证券,2.04,4.08,4.68,10.0,4.32,,
118,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2026-07-30,000428,华天酒店,-5.198,407144.0,10165952.0,-9758808.0,日振幅值达到15%的前5只证券,9.92167102,4.17754569,4.4386423,3.39425587,19.58224543,,
119,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2026-07-30,000938,紫光股份,-9.992,9923608.0,96872940.56,-86949332.56,日跌幅偏离值达到7%的前5只证券,3.83928571,-1.48809524,2.14285714,12.91666667,17.85714286,,
120,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2026-07-30,300663,科蓝软件,2.193,31746219.0,31065947.0,680272.0,连续三个交易日内，涨幅偏离值累计达到30%的证券,13.94849785,11.26609442,13.19742489,5.25751073,0.0,,
121,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2026-07-30,300996,普联软件,20.0309,19434487.0,382165.8,19052321.2,日涨幅达到15%的前5只证券,19.9742268,10.11597938,16.30154639,30.86340206,14.04639175,,
122,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2026-07-30,301667,纳百川,20.0,15901066.0,933934.24,14967131.76,日涨幅达到15%的前5只证券,1.04831358,6.95837132,6.86721361,4.43634154,5.19598906,,
123,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2026-07-30,603400,华之杰,-3.9033,,7089719.58,-7089719.58,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,-5.18763797,-9.62472406,-0.59602649,-1.67770419,-1.52317881,,
124,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2026-07-30,603400,华之杰,-3.9033,,7089719.58,-7089719.58,有价格涨跌幅限制的日换手率达到20%的前五只证券,-5.18763797,-9.62472406,-0.59602649,-1.67770419,-1.52317881,,
125,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2026-07-30,688260,昀冢科技,16.1564,,42145976.82,-42145976.82,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,-2.65538372,-5.95272833,-2.73319716,3.90039879,15.08608112,,
126,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2026-07-30,688260,昀冢科技,16.1564,,44608605.96,-44608605.96,有价格涨跌幅限制的连续3个交易日内收盘价格涨幅偏离值累计达到30%的证券,-2.65538372,-5.95272833,-2.73319716,3.90039879,15.08608112,,
127,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2026-07-29,300753,爱朋医疗,-9.2379,1203054.0,21662816.98,-20459762.98,日换手率达到30%的前5只证券,-5.42832909,-2.6293469,-4.15606446,0.50890585,7.29431722,,
128,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2026-07-29,600539,狮头股份,-10.0,,22176235.04,-22176235.04,非S证券连续三个交易日内收盘价格跌幅偏离值累计达到20%的证券,2.5,-0.41666667,-7.15277778,-0.48611111,3.88888889,,
129,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2026-07-29,603400,华之杰,10.0117,6764843.0,9962645.18,-3197802.18,有价格涨跌幅限制的日换手率达到20%的前五只证券,-3.90326686,-8.88841748,-13.15231226,-4.60330929,-1.88799321,,
130,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2026-07-29,603400,华之杰,10.0117,15703380.6,11153475.57,4549905.03,非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,-3.90326686,-8.88841748,-13.15231226,-4.60330929,-1.88799321,,
131,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2026-07-28,000566,海南海药,10.0,28757023.0,3940768.0,24816255.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,-7.20411664,2.05831904,0.51457976,0.51457976,0.51457976,-14.75128645,
132,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2026-07-28,002141,贤丰控股,0.0,29376836.0,20415402.0,8961434.0,日换手率达到20%的前5只证券,9.94764398,-1.04712042,-2.26876091,-4.36300175,20.06980803,6.98080279,
133,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2026-07-28,002173,创新医疗,10.0048,2141288.0,10498775.0,-8357487.0,日涨幅偏离值达到7%的前5只证券,-10.01757469,-16.30052724,-14.14762742,-8.08435852,-6.67838313,-18.23374341,
134,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2026-07-28,002309,中利集团,10.1307,32738200.0,33175932.0,-437732.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,-2.67062315,-5.34124629,-5.04451039,-2.07715134,1.18694362,-12.16617211,
135,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2026-07-28,002407,多氟多,1.8767,8753800.0,85206822.9,-76453022.9,日换手率达到20%的前5只证券,-6.4619883,-10.64327485,-8.07017544,-8.30409357,9.00584795,-0.93567251,
136,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2026-07-28,300663,科蓝软件,19.9465,26198742.0,225938.0,25972804.0,日涨幅达到15%的前5只证券,1.78571429,4.01785714,18.52678571,17.74553571,9.04017857,-2.67857143,
137,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2026-07-28,300753,爱朋医疗,18.576,28498962.0,6012907.0,22486055.0,连续三个交易日内，涨幅偏离值累计达到30%的证券,-9.23787529,-14.16474211,-11.6243264,-9.04541955,-8.08314088,-12.77906082,
138,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2026-07-28,300753,爱朋医疗,18.576,24319483.0,5554664.0,18764819.0,日换手率达到30%的前5只证券,-9.23787529,-14.16474211,-11.6243264,-9.04541955,-8.08314088,-12.77906082,
139,10025080,国泰海通证券股份有限公司上海长宁区江苏路证券营业部,国泰海通证券上海长宁区江苏路证券营业部,2026-07-28,603400,华之杰,10.0128,8938537.6,,8938537.6,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,10.01166861,5.7176196,0.23337223,5.08751459,10.50175029,2.91715286,
