code,date,open,high,low,close,preclose,volume,amount,turn,isST,limit_pct,limit_price,is_zhangting,pct_chg
sh.603028,2025-03-20,7.0,7.55,6.9,7.55,6.86,30567440.0,227381198.0,10.6492,0,0.1,7.55,True,10.058309037900859
sh.603028,2025-04-25,5.99,6.44,5.99,6.44,5.85,26107170.0,162644322.2,9.0953,0,0.1,6.44,True,10.085470085470094
sh.603029,2025-04-08,16.1,17.04,16.0,17.04,15.49,5076370.0,85820799.8,4.1835,0,0.1,17.04,True,10.00645577792123
sh.603029,2025-04-22,16.99,18.89,16.99,18.89,17.17,13795900.0,254793225.6,11.3694,0,0.1,18.89,True,10.017472335468835
sh.603030,2025-04-29,2.19,2.4,2.17,2.4,2.18,73802827.0,174179033.09,5.6041,0,0.1,2.4,True,10.091743119266038
sh.603030,2025-04-30,2.51,2.64,2.5,2.64,2.4,39007950.0,101558546.0,2.962,0,0.1,2.64,True,10.000000000000009
sh.603032,2025-03-03,15.2,16.4,15.2,16.4,14.91,10039285.0,162649677.09,4.3627,0,0.1,16.4,True,9.993293091884636
sh.603038,2025-04-02,14.25,15.71,14.2,15.71,14.28,21148271.0,323383074.34,7.8713,0,0.1,15.71,True,10.014005602240905
sh.603039,2025-03-06,74.21,74.21,74.21,74.21,67.46,2409151.0,178783095.71,0.9245,0,0.1,74.21,True,10.005929439667959
sh.603039,2025-04-17,62.41,68.54,62.41,68.54,62.31,3304972.0,220673843.4,1.2682,0,0.1,68.54,True,9.998395121168357
sh.603040,2025-04-29,30.43,31.54,30.1,31.54,28.67,5280790.0,164414251.32,3.9099,0,0.1,31.54,True,10.010463899546561
sh.603040,2025-04-30,32.5,34.69,32.5,34.69,31.54,12958570.0,437775432.31,9.5944,0,0.1,34.69,True,9.987317691819907
sh.603042,2025-03-12,14.21,15.55,14.15,15.55,14.14,26405814.0,397436954.86,16.443,0,0.1,15.55,True,9.971711456859978
sh.603042,2025-04-18,12.25,13.48,12.13,13.48,12.25,24267946.0,322081288.41,15.1118,0,0.1,13.48,True,10.04081632653062
sh.603042,2025-04-21,13.89,14.83,13.64,14.83,13.48,37125902.0,542235502.48,23.1185,0,0.1,14.83,True,10.014836795252213
sh.603045,2025-03-26,15.5,17.99,15.5,17.99,16.35,11274779.0,193960958.7,8.3242,0,0.1,17.99,True,10.030581039755337
sh.603048,2025-03-04,15.72,17.28,15.65,17.28,15.71,3455245.0,58122164.45,2.3524,0,0.1,17.28,True,9.993634627625724
sh.603048,2025-03-05,17.89,19.01,17.86,19.01,17.28,3766540.0,70434842.4,2.5644,0,0.1,19.01,True,10.011574074074069
sh.603048,2025-03-06,20.91,20.91,20.91,20.91,19.01,887900.0,18565989.0,0.6045,0,0.1,20.91,True,9.994739610731184
sh.603048,2025-03-07,23.0,23.0,20.03,23.0,20.91,26930551.0,603162661.99,18.3351,0,0.1,23.0,True,9.995217599234806
sh.603061,2025-04-11,71.1,79.16,71.1,79.16,71.96,2611355.0,201248791.8,6.2433,0,0.1,79.16,True,10.005558643690948
sh.603062,2025-03-28,46.75,47.96,46.1,47.96,43.6,2221796.0,105617674.29,6.688,0,0.1,47.96,True,10.000000000000009
sh.603063,2025-03-14,32.91,34.3,32.27,34.3,31.18,63517611.0,2141718574.8,14.084,0,0.1,34.3,True,10.006414368184725
sh.603063,2025-04-10,28.6,28.67,27.75,28.67,26.06,42199184.0,1202579229.33,9.3209,0,0.1,28.67,True,10.01534919416731
sh.603065,2025-04-28,7.7,8.42,7.39,8.42,7.65,19844959.0,157670697.25,10.0903,0,0.1,8.42,True,10.065359477124169
sh.603065,2025-04-29,9.26,9.26,9.26,9.26,8.42,6723057.0,62255507.82,3.4184,0,0.1,9.26,True,9.976247030878849
sh.603066,2025-03-25,12.68,13.24,12.68,13.24,12.04,10300300.0,135615054.0,3.5014,0,0.1,13.24,True,9.966777408637872
sh.603067,2025-04-22,17.65,19.39,17.65,19.39,17.63,23938792.0,452075275.27,4.7029,0,0.1,19.39,True,9.982983550765745
sh.603068,2025-03-26,33.23,36.5,33.23,36.5,33.18,7912921.0,285010401.5,5.2604,0,0.1,36.5,True,10.006027727546707
sh.603069,2025-04-09,16.2,18.13,15.7,18.13,16.48,13826715.0,233709435.54,4.3755,0,0.1,18.13,True,10.012135922330078
sh.603069,2025-04-14,19.4,21.02,19.4,21.02,19.11,22489275.0,456318649.5,7.1169,0,0.1,21.02,True,9.994767137624283
sh.603072,2025-03-19,37.9,41.72,37.5,41.72,37.93,20493535.0,812370363.2,31.6524,0,0.1,41.72,True,9.992090693382538
sh.603072,2025-03-24,40.82,44.86,40.82,44.86,40.78,14368261.0,625395467.89,22.1919,0,0.1,44.86,True,10.004904364884748
sh.603072,2025-03-26,43.2,50.38,43.2,50.38,45.8,37638882.0,1808165118.99,58.1335,0,0.1,50.38,True,10.000000000000009
sh.603072,2025-04-02,43.56,48.4,42.6,48.4,44.0,30611505.0,1437436189.09,47.2796,0,0.1,48.4,True,9.999999999999986
sh.603072,2025-04-03,49.06,53.24,47.26,53.24,48.4,30634864.0,1546906900.33,47.3157,0,0.1,53.24,True,10.000000000000009
sh.603072,2025-04-08,50.05,59.29,50.05,59.29,53.9,33596966.0,1900855119.4,51.8907,0,0.1,59.29,True,10.000000000000009
sh.603072,2025-04-14,54.13,59.39,54.13,59.39,53.99,20270212.0,1163748572.52,31.3075,0,0.1,59.39,True,10.001852194850901
sh.603076,2025-04-10,20.9,22.55,20.66,22.55,20.5,2225200.0,48164200.0,1.8436,0,0.1,22.55,True,10.000000000000009
sh.603078,2025-03-27,17.29,19.06,17.21,19.06,17.33,30915307.0,575730882.68,8.0167,0,0.1,19.06,True,9.982688978649733
sh.603078,2025-04-11,16.63,18.51,16.61,18.51,16.83,41346759.0,746794133.84,10.7217,0,0.1,18.51,True,9.982174688057066
sh.603079,2025-04-10,14.56,16.67,14.56,16.67,15.15,24030416.0,376559342.44,14.0374,0,0.1,16.67,True,10.033003300330034
sh.603081,2025-03-25,16.52,16.52,15.6,16.52,15.02,75070702.0,1230483838.14,18.4818,0,0.1,16.52,True,9.986684420772306
sh.603082,2025-04-15,38.21,38.21,38.21,38.21,34.74,416600.0,15918286.0,1.0272,0,0.1,38.21,True,9.988485895221633
sh.603086,2025-03-03,5.8,6.27,5.69,6.27,5.7,30048834.0,182649470.77,6.9107,0,0.1,6.27,True,9.999999999999986
sh.603086,2025-04-21,5.5,6.02,5.44,6.02,5.47,16488625.0,95703242.7,3.7921,0,0.1,6.02,True,10.05484460694699
sh.603086,2025-04-22,6.62,6.62,6.62,6.62,6.02,6956198.0,46050030.76,1.5998,0,0.1,6.62,True,9.966777408637872
sh.603086,2025-04-23,7.28,7.28,7.28,7.28,6.62,20181871.0,146924020.88,4.6415,0,0.1,7.28,True,9.969788519637458
sh.603086,2025-04-24,7.8,8.01,7.6,8.01,7.28,144703921.0,1143578737.16,33.2796,0,0.1,8.01,True,10.027472527472515
sh.603086,2025-04-29,7.94,8.78,7.6,8.78,7.98,112671516.0,933850913.84,25.9126,0,0.1,8.78,True,10.02506265664158
sh.603087,2025-04-25,48.38,49.81,47.54,49.81,45.28,42967299.0,2111235055.52,7.757,0,0.1,49.81,True,10.004416961130747
sh.603088,2025-03-06,10.34,11.2,10.3,11.2,10.18,18394278.0,201139860.8,4.2228,0,0.1,11.2,True,10.019646365422386
sh.603088,2025-03-26,10.85,11.99,10.82,11.99,10.9,35383215.0,407793190.49,8.123,0,0.1,11.99,True,10.000000000000009
sh.603090,2025-03-18,20.56,22.62,20.56,22.62,20.56,3521900.0,77046748.0,3.5219,0,0.1,22.62,True,10.019455252918297
sh.603090,2025-03-24,22.7,25.19,22.3,25.19,22.9,10927994.0,258271413.7,10.928,0,0.1,25.19,True,10.000000000000009
sh.603090,2025-03-26,23.22,25.87,22.5,25.87,23.52,9025653.0,221405795.59,9.0257,0,0.1,25.87,True,9.991496598639472
sh.603090,2025-04-15,20.94,22.64,20.55,22.64,20.58,5669700.0,124860364.0,5.6697,0,0.1,22.64,True,10.009718172983483
sh.603098,2025-03-28,9.8,10.82,9.8,10.82,9.84,12416612.0,133813046.14,2.3045,0,0.1,10.82,True,9.959349593495936
sh.603101,2025-04-11,7.44,7.8,7.44,7.8,7.09,18365199.0,141779546.41,3.9042,0,0.1,7.8,True,10.014104372355437
sh.603102,2025-03-13,37.0,39.45,37.0,39.45,35.86,2065145.0,80699294.65,5.7582,0,0.1,39.45,True,10.011154489682106
sh.603103,2025-04-10,14.1,15.97,14.01,15.97,14.52,25694700.0,391761903.77,4.0515,0,0.1,15.97,True,9.986225895316814
sh.603103,2025-04-21,14.76,16.24,14.72,16.24,14.76,11264691.0,179238104.84,1.7762,0,0.1,16.24,True,10.027100271002709
sh.603108,2025-03-10,22.84,22.84,22.84,22.84,20.76,9930544.0,226813624.96,1.6451,0,0.1,22.84,True,10.019267822736012
sh.603109,2025-03-18,23.3,26.06,23.29,26.06,23.69,26996943.0,663572754.47,12.9266,0,0.1,26.06,True,10.004221190375674
sh.603110,2025-04-15,14.5,15.99,14.38,15.99,14.54,10123484.0,154097735.56,5.0309,0,0.1,15.99,True,9.97248968363138
sh.603110,2025-04-16,15.99,17.59,15.52,17.59,15.99,39601044.0,676402895.16,19.6798,0,0.1,17.59,True,10.00625390869294
sh.603110,2025-04-21,17.4,18.8,17.2,18.8,17.09,32746660.0,592984308.0,16.2735,0,0.1,18.8,True,10.00585137507315
sh.603113,2025-04-28,6.0,6.09,5.81,6.09,5.54,28773029.0,173914557.61,3.3932,0,0.1,6.09,True,9.927797833935003
sh.603116,2025-04-17,4.8,5.39,4.77,5.39,4.9,12594946.0,65790790.34,2.1859,0,0.1,5.39,True,9.999999999999986
sh.603116,2025-04-18,5.39,5.93,5.09,5.93,5.39,39737486.0,215658874.14,6.8965,0,0.1,5.93,True,10.018552875695729
sh.603117,2025-04-03,5.51,6.06,5.47,6.06,5.51,31260140.0,182212148.2,5.217,0,0.1,6.06,True,9.981851179673317
sh.603117,2025-04-22,5.75,6.29,5.75,6.29,5.72,37858940.0,236977031.6,6.3183,0,0.1,6.29,True,9.965034965034981
sh.603119,2025-03-14,31.48,35.07,30.61,35.07,31.88,29839435.0,1000263958.58,14.6358,0,0.1,35.07,True,10.006273525721454
sh.603119,2025-04-02,37.9,41.69,37.52,41.69,37.9,16805435.0,673724874.62,8.2428,0,0.1,41.69,True,10.000000000000009
sh.603119,2025-04-21,34.9,39.44,34.89,39.44,35.85,18583745.0,707492756.76,9.1151,0,0.1,39.44,True,10.013947001394685
sh.603119,2025-04-23,39.99,42.68,39.8,42.68,38.8,23476732.0,974741953.43,11.515,0,0.1,42.68,True,10.000000000000009
sh.603119,2025-04-24,42.6,46.95,42.03,46.95,42.68,30023749.0,1327208074.09,14.7262,0,0.1,46.95,True,10.004686035613886
sh.603123,2025-03-04,7.83,8.66,7.81,8.66,7.87,40858537.0,342048711.2,6.264,0,0.1,8.66,True,10.038119440914862
sh.603123,2025-04-16,7.75,8.49,7.42,8.49,7.72,27368467.0,223096088.83,4.1958,0,0.1,8.49,True,9.974093264248719
sh.603123,2025-04-22,8.54,9.15,8.54,9.15,8.32,44430385.0,399960605.75,6.8116,0,0.1,9.15,True,9.975961538461542
sh.603123,2025-04-30,7.89,8.43,7.86,8.43,7.66,22317100.0,186245612.0,3.4214,0,0.1,8.43,True,10.052219321148815
sh.603125,2025-03-27,19.79,21.82,19.65,21.82,19.84,12555671.0,261990276.58,17.9873,0,0.1,21.82,True,9.979838709677423
sh.603128,2025-04-15,5.96,6.58,5.85,6.58,5.98,72378193.0,456484909.9,5.5291,0,0.1,6.58,True,10.033444816053505
sh.603128,2025-04-16,7.24,7.24,7.24,7.24,6.58,26573730.0,192393805.2,2.03,0,0.1,7.24,True,10.030395136778125
sh.603128,2025-04-17,7.89,7.96,7.3,7.96,7.24,384767852.0,2939489917.17,29.393,0,0.1,7.96,True,9.944751381215466
sh.603128,2025-04-22,7.1,7.62,7.09,7.62,6.93,262424159.0,1976227985.0,20.047,0,0.1,7.62,True,9.956709956709965
sh.603129,2025-04-10,155.61,155.61,151.32,155.61,141.46,2711809.0,420555934.43,1.7773,0,0.1,155.61,True,10.002827654460633
sh.603139,2025-03-18,18.82,18.82,18.52,18.82,17.11,8051100.0,151472029.0,8.0608,0,0.1,18.82,True,9.994155464640574
sh.603139,2025-03-21,20.7,20.7,20.7,20.7,18.82,526100.0,10890270.0,0.5267,0,0.1,20.7,True,9.989373007438896
sh.603139,2025-04-14,18.0,19.56,17.96,19.56,17.78,2741059.0,52195589.04,2.7444,0,0.1,19.56,True,10.011248593925748
sh.603158,2025-03-07,9.46,10.41,9.4,10.41,9.46,27284196.0,278152936.0,5.5591,0,0.1,10.41,True,10.042283298097242
sh.603166,2025-03-05,10.67,11.75,10.6,11.75,10.68,81084520.0,940448431.0,12.6891,0,0.1,11.75,True,10.018726591760307
sh.603166,2025-03-12,13.03,14.07,13.03,14.07,12.79,40025070.0,547366510.14,6.2636,0,0.1,14.07,True,10.007818608287744
sh.603166,2025-03-17,13.98,14.19,13.59,14.19,12.9,20923113.0,292743188.67,3.2743,0,0.1,14.19,True,9.999999999999986
sh.603166,2025-03-28,14.1,15.22,14.1,15.22,13.84,72484066.0,1097428603.92,11.3432,0,0.1,15.22,True,9.97109826589595
sh.603166,2025-04-09,10.6,12.28,10.04,12.28,11.16,51839131.0,583324940.41,8.1124,0,0.1,12.28,True,10.035842293906793
sh.603166,2025-04-30,15.06,16.43,14.98,16.43,14.94,36922360.0,583067189.6,5.7781,0,0.1,16.43,True,9.97322623828647
sh.603168,2025-03-14,7.1,7.81,7.03,7.81,7.1,41273258.0,317820653.83,12.7942,0,0.1,7.81,True,10.000000000000009
sh.603169,2025-03-25,5.78,6.45,5.78,6.45,5.86,66521466.0,417808575.45,5.0924,0,0.1,6.45,True,10.068259385665534
sh.603169,2025-03-31,6.6,7.4,6.43,7.4,6.73,139188590.0,1004368070.09,10.6552,0,0.1,7.4,True,9.955423476968805
sh.603169,2025-04-01,7.91,8.14,7.82,8.14,7.4,54694747.0,439826850.02,4.187,0,0.1,8.14,True,10.000000000000009
sh.603169,2025-04-03,8.36,9.56,8.36,9.56,8.69,243618810.0,2285751933.58,18.6496,0,0.1,9.56,True,10.011507479861926
sh.603171,2025-03-06,44.41,48.55,44.4,48.55,44.14,6283726.0,293839833.54,1.5481,0,0.1,48.55,True,9.99093792478476
sh.603171,2025-04-17,41.85,46.16,41.75,46.16,41.96,4648837.0,205785650.62,1.1453,0,0.1,46.16,True,10.0095328884652
sh.603173,2025-04-22,27.94,27.94,27.25,27.94,25.4,4863027.0,135191874.62,9.8164,0,0.1,27.94,True,10.000000000000009
sh.603178,2025-03-04,18.17,20.16,18.1,20.16,18.33,14158450.0,278291370.59,5.9889,0,0.1,20.16,True,9.983633387888723
sh.603178,2025-03-05,20.2,22.18,19.88,22.18,20.16,30429646.0,636386937.91,12.8715,0,0.1,22.18,True,10.01984126984128
sh.603178,2025-04-02,18.7,19.34,18.24,19.34,17.58,5072400.0,96563430.0,2.1456,0,0.1,19.34,True,10.011376564277597
sh.603178,2025-04-22,16.31,17.94,16.25,17.94,16.31,9762600.0,170180870.0,4.1295,0,0.1,17.94,True,9.993868792152071
sh.603178,2025-04-23,18.57,19.73,18.2,19.73,17.94,10968799.0,207709457.84,4.6397,0,0.1,19.73,True,9.977703455964315
sh.603182,2025-04-08,11.11,12.28,11.08,12.28,11.16,6675192.0,80744595.76,7.1716,0,0.1,12.28,True,10.035842293906793
sh.603183,2025-03-17,4.39,4.69,4.3,4.69,4.26,54394283.0,250883862.99,10.9412,0,0.1,4.69,True,10.093896713615047
sh.603185,2025-04-30,13.25,14.2,13.13,14.2,12.91,14385054.0,199456922.72,2.1185,0,0.1,14.2,True,9.992254066615015
sh.603188,2025-03-25,3.44,3.74,3.38,3.74,3.4,39739149.0,146463518.58,6.9697,0,0.1,3.74,True,10.000000000000009
sh.603188,2025-04-01,3.52,3.75,3.48,3.75,3.41,11551100.0,42526505.0,2.0259,0,0.1,3.75,True,9.97067448680351
sh.603188,2025-04-11,3.45,3.83,3.44,3.83,3.48,16759448.0,62810626.84,2.9394,0,0.1,3.83,True,10.057471264367823
sh.603188,2025-04-14,4.04,4.21,4.0,4.21,3.83,39510190.0,163994666.02,6.9295,0,0.1,4.21,True,9.921671018276768
sh.603188,2025-04-17,4.09,4.48,3.98,4.48,4.07,25395920.0,110580251.6,4.4541,0,0.1,4.48,True,10.073710073710075
sh.603189,2025-03-13,17.72,19.51,17.33,19.51,17.74,33608027.0,645488558.77,12.4683,0,0.1,19.51,True,9.977452085682103
sh.603192,2025-04-01,16.64,18.3,16.57,18.3,16.64,4295700.0,75441040.7,3.0979,0,0.1,18.3,True,9.975961538461542
sh.603196,2025-03-17,16.03,17.39,16.03,17.39,15.81,8611341.0,147187554.01,3.6337,0,0.1,17.39,True,9.993674889310554
sh.603200,2025-03-03,39.0,41.21,37.83,41.21,37.46,18936158.0,759469057.9,10.7911,0,0.1,41.21,True,10.010678056593703
sh.603205,2025-04-16,33.91,37.69,33.91,37.69,34.26,4488476.0,164729449.94,15.2675,0,0.1,37.69,True,10.01167542323409
sh.603205,2025-04-24,40.32,43.75,38.76,43.75,39.77,15784569.0,656164519.66,53.691,0,0.1,43.75,True,10.007543374402816
sh.603206,2025-03-11,18.2,20.3,17.83,20.3,18.45,13824028.0,273488682.1,15.8532,0,0.1,20.3,True,10.027100271002709
sh.603206,2025-03-12,22.33,22.33,22.33,22.33,20.3,7729473.0,172599132.09,8.8641,0,0.1,22.33,True,9.999999999999986
sh.603206,2025-03-13,24.56,24.56,23.55,24.56,22.33,40045307.0,977341295.66,45.9235,0,0.1,24.56,True,9.986565158978955
sh.603211,2025-03-18,19.56,21.31,19.46,21.31,19.37,21151220.0,433845314.8,31.1267,0,0.1,21.31,True,10.015487867836859
sh.603214,2025-03-14,20.78,21.29,20.1,21.29,19.35,13541665.0,283867236.15,9.7745,0,0.1,21.29,True,10.025839793281644
sh.603214,2025-03-17,23.42,23.42,22.99,23.42,21.29,16198573.0,378939173.02,11.6923,0,0.1,23.42,True,10.004697040864263
sh.603214,2025-04-08,19.5,21.54,19.5,21.54,19.58,14064050.0,298907623.8,10.1516,0,0.1,21.54,True,10.010214504596537
sh.603214,2025-04-10,21.5,24.53,21.36,24.53,22.3,20310324.0,476556333.52,14.6603,0,0.1,24.53,True,10.000000000000009
sh.603215,2025-04-14,14.7,15.55,14.5,15.55,14.14,3849900.0,58368161.0,2.0563,0,0.1,15.55,True,9.971711456859978
sh.603217,2025-03-26,17.23,18.92,17.17,18.92,17.2,9914829.0,184190385.37,4.7647,0,0.1,18.92,True,10.000000000000009
sh.603219,2025-03-06,18.53,20.31,18.46,20.31,18.46,11325620.0,222817531.4,2.0174,0,0.1,20.31,True,10.021668472372692
sh.603220,2025-03-06,27.0,29.26,26.8,29.26,26.6,84378465.0,2369995469.55,19.443,0,0.1,29.26,True,10.000000000000009
sh.603221,2025-04-03,9.6,10.48,9.54,10.48,9.53,6956900.0,71903267.0,2.8987,0,0.1,10.48,True,9.968520461699914
sh.603221,2025-04-07,11.53,11.53,11.53,11.53,10.48,7969350.0,91886605.5,3.3206,0,0.1,11.53,True,10.019083969465647
sh.603221,2025-04-08,11.53,12.68,11.3,12.68,11.53,31049751.0,374298465.07,12.9374,0,0.1,12.68,True,9.973980919340853
sh.603221,2025-04-09,13.9,13.95,11.8,13.95,12.68,43507515.0,580236453.34,18.1281,0,0.1,13.95,True,10.015772870662465
sh.603226,2025-03-27,6.37,7.01,6.28,7.01,6.37,10602679.0,71500839.23,2.9825,0,0.1,7.01,True,10.047095761381474
sh.603226,2025-04-11,6.0,6.6,5.85,6.6,6.0,6789097.0,43113117.47,1.9098,0,0.1,6.6,True,9.999999999999986
sh.603226,2025-04-24,6.23,6.82,6.18,6.82,6.2,8856461.0,59353958.54,2.4913,0,0.1,6.82,True,10.000000000000009
sh.603236,2025-04-10,69.16,69.16,67.09,69.16,62.87,18480011.0,1271768234.64,7.0627,0,0.1,69.16,True,10.00477175123271
sh.603237,2025-04-17,19.29,21.51,18.95,21.51,19.55,18966036.0,399587370.28,15.5618,0,0.1,21.51,True,10.025575447570345
sh.603237,2025-04-21,19.62,22.28,19.42,22.28,20.25,27449424.0,591923121.6,22.5225,0,0.1,22.28,True,10.024691358024707
sh.603238,2025-03-14,12.83,14.16,12.83,14.16,12.87,14571049.0,198658846.81,8.2086,0,0.1,14.16,True,10.023310023310028
sh.603238,2025-03-17,15.35,15.58,14.83,15.58,14.16,23280762.0,357353977.32,13.1153,0,0.1,15.58,True,10.028248587570632
sh.603238,2025-03-19,15.06,16.87,14.86,16.87,15.34,24667151.0,394895719.32,13.8963,0,0.1,16.87,True,9.973924380704059
sh.603238,2025-03-25,14.31,15.84,14.13,15.84,14.4,16528620.0,251418205.35,9.3114,0,0.1,15.84,True,9.999999999999986
sh.603238,2025-04-02,15.41,16.94,15.2,16.94,15.4,15979030.0,259945970.35,9.0018,0,0.1,16.94,True,10.000000000000009
sh.603255,2025-04-29,21.57,23.96,21.35,23.96,21.78,3839842.0,88406402.1,6.3285,0,0.1,23.96,True,10.009182736455458
sh.603256,2025-04-21,8.01,8.8,7.93,8.8,8.0,6138300.0,52264711.0,0.6978,0,0.1,8.8,True,10.000000000000009
sh.603261,2025-03-04,22.71,25.0,22.65,25.0,22.73,1967700.0,48391495.0,7.4825,0,0.1,25.0,True,9.986801583809935
sh.603261,2025-04-09,15.95,17.82,14.8,17.82,16.2,4374400.0,72683039.0,5.644,0,0.1,17.82,True,10.000000000000009
sh.603266,2025-03-18,16.88,18.48,16.88,18.48,16.8,9644890.0,175308287.6,4.8494,0,0.1,18.48,True,10.000000000000009
sh.603266,2025-04-02,16.9,18.71,16.83,18.71,17.01,11546868.0,210233434.68,5.8058,0,0.1,18.71,True,9.994121105232212
sh.603267,2025-03-11,44.37,49.29,44.0,49.29,44.81,19610933.0,945096314.45,8.4866,0,0.1,49.29,True,9.997768355277836
sh.603267,2025-03-12,50.65,54.22,50.0,54.22,49.29,22311700.0,1162972953.2,9.6554,0,0.1,54.22,True,10.002028809089069
sh.603267,2025-03-25,51.0,56.13,50.0,56.13,51.03,12008412.0,658047671.08,5.1966,0,0.1,56.13,True,9.994121105232212
sh.603267,2025-04-09,51.48,56.98,50.3,56.98,51.8,10611352.0,579745104.73,4.5921,0,0.1,56.98,True,10.000000000000009
sh.603268,2025-03-06,38.03,42.34,38.03,42.34,38.49,4941060.0,203688130.2,3.9793,0,0.1,42.34,True,10.00259807742272
sh.603268,2025-04-29,32.05,35.37,32.03,35.37,33.69,2624471.0,89591224.5,2.1136,1,0.05,35.37,True,4.986642920747997
sh.603268,2025-04-30,37.14,37.14,37.14,37.14,35.37,223680.0,8307475.2,0.1801,1,0.05,37.14,True,5.0042408821034945
sh.603270,2025-03-06,25.2,27.24,25.2,27.24,24.76,14021823.0,377109808.3,19.8282,0,0.1,27.24,True,10.016155088852985
sh.603270,2025-03-19,28.3,31.08,27.81,31.08,28.25,15928056.0,473227453.98,22.5238,0,0.1,31.08,True,10.017699115044243
sh.603271,2025-04-18,35.06,38.68,34.99,38.68,35.16,8584905.0,320796732.26,22.2578,0,0.1,38.68,True,10.011376564277597
sh.603273,2025-04-25,17.4,19.13,17.4,19.13,17.39,14531022.0,274218008.01,25.9212,0,0.1,19.13,True,10.005750431282333
sh.603275,2025-03-03,41.75,45.87,41.1,45.87,41.7,3352183.0,147748098.75,7.945,0,0.1,45.87,True,9.999999999999986
sh.603277,2025-04-10,19.88,20.52,19.88,20.52,18.65,1922342.0,39254899.96,0.4571,0,0.1,20.52,True,10.026809651474533
sh.603278,2025-03-20,11.61,12.8,11.35,12.8,11.64,65038884.0,807307846.7,19.0306,0,0.1,12.8,True,9.965635738831624
sh.603280,2025-03-21,24.96,28.0,24.72,28.0,25.45,9215656.0,249020109.18,32.9818,0,0.1,28.0,True,10.019646365422407
sh.603280,2025-03-24,30.78,30.8,29.81,30.8,28.0,5773341.0,177117567.57,20.6621,0,0.1,30.8,True,10.000000000000009
sh.603280,2025-04-25,22.65,24.86,22.47,24.86,22.6,6442163.0,155192318.8,23.0558,0,0.1,24.86,True,9.999999999999986
sh.603281,2025-04-11,23.32,25.41,23.3,25.41,23.1,7717434.0,193691981.0,3.0662,0,0.1,25.41,True,9.999999999999986
sh.603283,2025-03-06,61.08,66.79,61.08,66.79,60.72,10508968.0,684838459.84,5.3892,0,0.1,66.79,True,9.996706192358374
sh.603285,2025-03-25,23.82,26.51,23.79,26.51,24.1,14505337.0,371090973.09,36.2633,0,0.1,26.51,True,10.000000000000009
sh.603285,2025-03-26,28.91,29.16,28.0,29.16,26.51,9932643.0,287153147.17,24.8316,0,0.1,29.16,True,9.996227838551475
sh.603286,2025-04-29,28.34,31.67,28.15,31.67,28.79,19765180.0,613664529.8,17.2918,0,0.1,31.67,True,10.003473428273724
sh.603289,2025-03-25,9.88,10.67,9.67,10.67,9.7,26219288.0,272870341.55,8.9376,0,0.1,10.67,True,10.000000000000009
sh.603296,2025-04-10,64.53,64.53,64.0,64.53,58.66,10685359.0,689063203.1,1.8731,0,0.1,64.53,True,10.006818956699636
sh.603297,2025-03-12,107.03,107.03,104.45,107.03,97.3,5346211.0,569531431.42,4.8282,0,0.1,107.03,True,10.000000000000009
sh.603300,2025-03-05,10.6,10.6,10.6,10.6,9.64,28794591.0,305222664.6,1.4596,0,0.1,10.6,True,9.958506224066376
sh.603300,2025-03-06,11.66,11.66,11.66,11.66,10.6,36763734.0,428665138.44,1.8635,0,0.1,11.66,True,10.000000000000009
sh.603300,2025-03-07,12.3,12.83,12.16,12.83,11.66,840174549.0,10556058891.65,42.5878,0,0.1,12.83,True,10.034305317324188
sh.603308,2025-04-21,17.83,19.49,17.6,19.49,17.72,16229079.0,307797158.65,2.39,0,0.1,19.49,True,9.988713318284415
sh.603312,2025-03-31,37.48,40.26,37.48,40.26,36.6,7417526.0,292331044.59,14.1232,0,0.1,40.26,True,9.999999999999986
sh.603313,2025-04-03,6.3,6.83,6.3,6.83,6.21,30293146.0,205410216.82,5.3091,0,0.1,6.83,True,9.98389694041868
sh.603313,2025-04-08,6.61,7.47,6.58,7.47,6.79,58559184.0,409874815.2,10.263,0,0.1,7.47,True,10.014727540500722
sh.603313,2025-04-29,7.21,7.67,7.11,7.67,6.97,35855697.0,267199361.78,6.284,0,0.1,7.67,True,10.04304160688665
sh.603315,2025-03-06,12.32,13.34,12.18,13.34,12.13,23762700.0,306180346.74,7.5743,0,0.1,13.34,True,9.975267930750187
sh.603315,2025-03-17,13.23,14.55,13.09,14.55,13.23,28119932.0,391329433.32,8.9632,0,0.1,14.55,True,9.977324263038545
sh.603315,2025-03-18,16.01,16.01,16.01,16.01,14.55,6198560.0,99238945.6,1.9758,0,0.1,16.01,True,10.034364261168394
sh.603315,2025-03-19,17.61,17.61,17.61,17.61,16.01,24753200.0,435903852.0,7.8901,0,0.1,17.61,True,9.993753903810099
sh.603315,2025-03-20,16.87,19.37,16.5,19.37,17.61,72935608.0,1294764807.81,23.2482,0,0.1,19.37,True,9.994321408290752
sh.603315,2025-04-17,11.87,12.86,11.87,12.86,11.69,12067193.0,152072966.98,3.8464,0,0.1,12.86,True,10.008554319931573
sh.603316,2025-03-18,6.61,7.11,6.5,7.11,6.46,14531780.0,100249061.8,5.499,0,0.1,7.11,True,10.061919504643967
sh.603319,2025-04-23,31.35,33.77,31.02,33.77,30.7,27412581.0,900891599.05,11.3158,0,0.1,33.77,True,10.000000000000009
