code,date,close,preclose,streak,yizi,open_gap,turn_pct,amount,circ_mcap_yuan,gain20_before,isST,board_pct
sh.600421,2025-08-12,6.74,6.42,1,True,4.98,0.1823,2402877.4,1318089632.0,-5.47,1,0.1
sh.600421,2025-08-13,7.08,6.74,2,True,5.04,0.0674,933144.0,1384486647.0,-1.67,1,0.1
sh.600421,2025-08-14,7.43,7.08,3,True,4.94,0.4531,6584540.3,1453220106.0,4.21,1,0.1
sh.600421,2025-08-15,7.8,7.43,4,True,4.98,0.2836,4327440.0,1525895628.0,10.33,1,0.1
sh.600421,2025-08-18,8.19,7.8,5,True,5.0,0.1029,1647828.0,1601387755.0,16.17,1,0.1
sh.600421,2025-08-19,8.6,8.19,6,False,5.01,13.1347,217246572.72,1653989606.0,27.22,1,0.1
sh.600421,2025-08-26,8.49,8.09,1,False,0.0,2.2824,37445855.38,1640635094.0,35.84,1,0.1
sh.600423,2025-07-04,3.71,3.37,1,False,0.0,13.9978,410329849.56,2931388144.0,11.08,0,0.1
sh.600425,2025-07-21,4.15,3.77,1,False,5.04,9.5408,536606410.87,5624333503.0,14.96,0,0.1
sh.600425,2025-08-08,4.41,4.01,1,False,0.25,7.9077,466385816.99,5897869380.0,14.55,0,0.1
sh.600425,2025-08-11,4.85,4.41,2,False,9.98,26.4427,1749871697.85,6617598422.0,26.63,0,0.1
sh.600425,2025-08-22,4.74,4.31,1,False,0.0,14.5493,920230767.58,6324914378.0,10.23,0,0.1
sh.600438,2025-07-02,17.8,16.18,1,False,1.98,4.3665,3390677249.98,77652061147.0,9.14,0,0.1
sh.600438,2025-07-08,20.02,18.2,1,False,0.82,3.2241,2802186092.12,86913746227.0,25.44,0,0.1
sh.600444,2025-07-18,19.06,17.33,1,False,-0.46,10.2308,280197230.42,2738761685.0,22.18,0,0.1
sh.600444,2025-07-21,20.97,19.06,2,False,9.65,6.9854,214048508.0,3064226930.0,32.22,0,0.1
sh.600446,2025-07-11,21.19,19.26,1,False,-0.83,16.0978,3094306874.17,19221923953.0,31.37,0,0.1
sh.600467,2025-07-02,2.53,2.3,1,False,3.91,15.4968,560530299.37,3617071262.0,6.75,0,0.1
sh.600475,2025-07-03,11.43,10.39,1,False,0.1,3.2805,338923008.0,10331443621.0,8.65,0,0.1
sh.600475,2025-07-04,12.57,11.43,2,False,0.0,6.3799,729840105.16,11439679386.0,19.49,0,0.1
sh.600475,2025-07-07,13.83,12.57,3,False,3.42,6.668,822690142.85,12337884566.0,31.71,0,0.1
sh.600475,2025-07-08,15.21,13.83,4,False,3.54,7.1203,961453651.43,13502993574.0,45.55,0,0.1
sh.600475,2025-07-09,16.73,15.21,5,False,0.59,5.955,903424147.93,15170850511.0,59.33,0,0.1
sh.600475,2025-07-10,18.4,16.73,6,False,5.5,2.4863,427768679.27,17205030739.0,75.41,0,0.1
sh.600475,2025-08-05,15.92,14.47,1,False,0.48,3.5938,518394594.24,14424692366.0,4.67,0,0.1
sh.600475,2025-08-06,17.51,15.92,2,False,0.5,4.2855,683473905.41,15948521886.0,4.66,0,0.1
sh.600475,2025-08-07,19.26,17.51,3,False,2.8,1.6755,298641644.69,17824031315.0,4.67,0,0.1
sh.600475,2025-08-08,21.19,19.26,4,False,6.44,1.1732,231422493.64,19725749543.0,27.96,0,0.1
sh.600475,2025-08-21,23.56,21.42,1,False,-1.03,2.0452,423770169.21,20720231235.0,62.37,0,0.1
sh.600475,2025-08-22,25.92,23.56,2,False,8.23,1.8676,444828124.07,23818168991.0,80.0,0,0.1
sh.600480,2025-08-18,14.15,12.86,1,False,9.72,3.3643,572781763.37,17025287976.0,17.43,0,0.1
sh.600481,2025-07-02,5.25,4.77,1,False,0.21,8.5305,810592314.96,9502283746.0,15.89,0,0.1
sh.600481,2025-07-08,5.87,5.34,1,False,-0.75,11.9185,1265602139.59,10618803873.0,30.44,0,0.1
sh.600481,2025-08-01,6.13,5.57,1,False,-0.9,12.374,1405468027.55,11358235232.0,15.01,0,0.1
sh.600490,2025-08-22,5.69,5.17,1,False,-0.19,10.0079,1101337419.75,11004680500.0,25.88,0,0.1
sh.600495,2025-08-11,6.0,5.45,1,False,2.75,12.3891,873657771.84,7051825975.0,19.28,0,0.1
sh.600500,2025-07-29,4.25,3.86,1,False,9.84,1.9686,299915197.5,15234948568.0,10.1,0,0.1
sh.600501,2025-07-31,23.77,21.61,1,False,0.0,5.6943,569886189.07,10008011328.0,17.5,0,0.1
sh.600503,2025-08-08,2.94,2.67,1,False,0.75,12.1939,559425282.3,4587747007.0,8.49,0,0.1
sh.600503,2025-08-19,3.26,2.96,1,False,1.01,6.8848,351820802.0,5110109255.0,20.74,0,0.1
sh.600503,2025-08-20,3.59,3.26,2,False,3.68,31.4317,1768892984.61,5627735645.0,34.96,0,0.1
sh.600507,2025-07-22,6.01,5.46,1,False,0.37,4.7202,630708467.97,13361901359.0,40.42,0,0.1
sh.600510,2025-08-20,7.71,7.01,1,False,-0.43,3.6781,282636605.4,7684309981.0,47.14,0,0.1
sh.600513,2025-07-07,11.89,10.81,1,False,3.15,9.3974,316188564.7,3364638780.0,18.9,0,0.1
sh.600513,2025-07-08,13.08,11.89,2,False,3.62,5.8985,213889315.15,3626164536.0,30.41,0,0.1
sh.600513,2025-07-10,13.62,12.38,1,False,0.16,15.8595,591929885.88,3732336365.0,32.23,0,0.1
sh.600513,2025-07-11,14.98,13.62,2,False,4.85,25.2305,1064470857.36,4218984393.0,51.62,0,0.1
sh.600513,2025-07-14,16.48,14.98,3,False,0.53,12.9567,591298946.18,4563653910.0,65.63,0,0.1
sh.600513,2025-07-16,16.31,14.83,1,False,-3.57,18.8614,816935657.56,4331256734.0,70.43,0,0.1
sh.600513,2025-07-28,17.95,16.32,1,False,-0.74,16.7483,829576171.93,4953196276.0,78.96,0,0.1
sh.600513,2025-08-04,20.82,18.93,1,False,0.0,21.7628,1202708195.82,5526440512.0,75.11,0,0.1
sh.600513,2025-08-08,23.18,21.07,1,False,-0.09,23.0335,1468559302.15,6375754020.0,54.74,0,0.1
sh.600515,2025-07-24,4.14,3.76,1,False,1.6,3.2486,1201909735.67,36997775524.0,18.97,0,0.1
sh.600518,2025-07-09,2.11,1.92,1,False,0.0,7.3345,2071246121.42,28239772601.0,7.65,0,0.1
sh.600521,2025-07-03,21.98,19.98,1,False,0.25,4.9753,1546748411.86,31088545653.0,19.26,0,0.1
sh.600521,2025-08-20,22.68,20.62,1,False,-0.58,7.0888,2249224408.44,31729268825.0,5.83,0,0.1
sh.600521,2025-08-29,24.17,21.97,1,False,0.05,6.1696,2122769439.91,34406921679.0,13.58,0,0.1
sh.600528,2025-07-21,8.27,7.52,1,True,9.97,0.8921,163898250.7,18372183690.0,14.7,0,0.1
sh.600528,2025-07-22,9.1,8.27,2,True,10.04,0.6029,121892689.1,20217729159.0,24.83,0,0.1
sh.600528,2025-07-23,10.01,9.1,3,True,10.0,0.8879,197454787.53,22238403821.0,36.19,0,0.1
sh.600528,2025-07-24,11.01,10.01,4,True,9.99,8.1331,1989305924.37,24459381102.0,49.39,0,0.1
sh.600530,2025-07-09,9.22,8.38,1,False,-1.19,4.1031,281097417.92,6850854669.0,-4.95,0,0.1
sh.600537,2025-07-02,3.18,2.89,1,False,0.69,9.1523,335515442.8,3665913954.0,10.03,0,0.1
sh.600537,2025-07-03,3.5,3.18,2,False,5.03,9.4306,382852512.7,4059683506.0,22.38,0,0.1
sh.600537,2025-07-08,3.61,3.28,1,False,1.83,16.5723,667628149.1,4028578707.0,25.78,0,0.1
sh.600537,2025-07-09,3.97,3.61,2,False,1.66,21.0396,968048307.42,4601077527.0,37.37,0,0.1
sh.600537,2025-07-17,3.84,3.49,1,False,4.58,27.2802,1226223139.74,4494919904.0,38.13,0,0.1
sh.600537,2025-07-22,4.08,3.71,1,False,1.35,27.0214,1260500545.95,4664823236.0,42.16,0,0.1
sh.600539,2025-07-28,13.78,12.53,1,False,0.56,1.7996,56072205.56,3115814934.0,29.03,0,0.1
sh.600539,2025-08-25,11.97,10.88,1,False,5.79,11.4666,313602010.02,2734917151.0,-13.13,0,0.1
sh.600545,2025-07-08,2.5,2.27,1,False,0.0,7.0062,307579214.2,4390100400.0,11.11,0,0.1
sh.600545,2025-08-29,2.96,2.69,1,False,0.0,6.2479,319552919.24,5114565202.0,26.5,0,0.1
sh.600546,2025-07-22,10.08,9.16,1,False,0.98,5.4611,1057055989.38,19356100225.0,17.35,0,0.1
sh.600557,2025-08-19,19.83,18.03,1,False,6.27,6.9163,773900284.25,11189512951.0,24.25,0,0.1
sh.600568,2025-07-28,1.73,1.65,1,False,0.0,2.1274,60807299.98,2858291811.0,3.59,1,0.1
sh.600568,2025-08-12,1.88,1.79,1,False,0.56,2.4497,76374104.24,3117692135.0,17.5,1,0.1
sh.600570,2025-07-29,37.82,34.38,1,False,-0.58,8.6469,5977731751.36,69131500900.0,17.86,0,0.1
sh.600571,2025-07-04,18.54,16.85,1,False,1.72,24.2893,1996759975.87,8220739074.0,15.95,0,0.1
sh.600571,2025-07-07,20.39,18.54,2,False,4.48,15.6804,1429706720.97,9117794960.0,26.1,0,0.1
sh.600571,2025-07-09,21.77,19.79,1,False,0.0,33.4165,3190683148.0,9548226619.0,33.48,0,0.1
sh.600579,2025-07-29,9.2,8.36,1,True,10.05,0.2989,13603129.2,4551063633.0,15.0,0,0.1
sh.600579,2025-07-30,10.12,9.2,2,True,10.0,0.644,32242320.0,5006571429.0,26.66,0,0.1
sh.600579,2025-07-31,11.13,10.12,3,False,9.98,18.1532,985659506.99,5429673595.0,39.82,0,0.1
sh.600580,2025-07-21,23.11,21.01,1,False,7.09,14.1606,5062447013.09,35750229602.0,3.49,0,0.1
sh.600580,2025-08-14,27.62,25.11,1,False,1.12,17.2901,7075854541.76,40924312420.0,30.59,0,0.1
sh.600580,2025-08-15,30.38,27.62,2,False,3.19,21.8093,10116003941.19,46383900176.0,44.6,0,0.1
sh.600581,2025-07-21,3.62,3.29,1,False,7.6,3.3976,186546263.54,5490530479.0,22.3,0,0.1
sh.600581,2025-07-29,4.07,3.7,1,False,-1.08,9.4882,563625818.61,5940281809.0,30.87,0,0.1
sh.600581,2025-07-30,4.48,4.07,2,False,0.74,14.8783,985632630.14,6624632049.0,37.42,0,0.1
sh.600581,2025-08-08,4.24,3.85,1,False,-0.26,7.0187,434401380.72,6189200005.0,25.07,0,0.1
sh.600581,2025-08-11,4.66,4.24,2,False,9.91,6.09,433437122.1,7117194123.0,39.1,0,0.1
sh.600581,2025-08-12,5.13,4.66,3,False,6.01,17.3331,1316686433.4,7596370144.0,56.88,0,0.1
sh.600585,2025-07-21,24.7,22.45,1,False,6.37,4.4774,4276640974.28,95516169524.0,14.46,0,0.1
sh.600585,2025-07-22,27.17,24.7,2,False,4.17,6.7659,7153209167.08,105724429375.0,23.67,0,0.1
sh.600586,2025-07-02,5.31,4.83,1,False,1.86,6.9553,509633713.56,7327271484.0,12.26,0,0.1
sh.600588,2025-07-15,14.44,13.13,1,False,1.68,4.936,2346732734.23,47543207744.0,10.99,0,0.1
sh.600590,2025-08-19,11.72,10.65,1,True,10.05,2.5583,252930234.16,9886652627.0,25.75,0,0.1
sh.600590,2025-08-20,12.89,11.72,2,True,9.98,1.6231,176492161.53,10873770041.0,41.65,0,0.1
sh.600592,2025-08-15,24.06,21.87,1,False,-0.27,13.0467,1222785492.01,9372373796.0,5.43,0,0.1
sh.600594,2025-08-19,4.59,4.17,1,False,0.72,5.3696,189303579.0,3525468918.0,9.29,0,0.1
sh.600595,2025-07-01,4.82,4.38,1,False,-0.23,4.2698,797394290.25,18675214067.0,32.42,0,0.1
sh.600596,2025-07-21,9.83,8.94,1,False,7.61,6.5022,860440959.19,13233074332.0,23.65,0,0.1
sh.600599,2025-08-07,8.12,7.73,1,False,0.39,3.1369,41456286.57,1321568637.0,5.87,1,0.1
sh.600599,2025-08-28,8.49,8.09,1,False,-0.25,5.0385,70134396.28,1391969758.0,10.98,1,0.1
sh.600601,2025-07-03,5.59,5.08,1,False,0.0,10.1912,2308477088.24,22651670934.0,18.43,0,0.1
sh.600601,2025-07-28,6.05,5.5,1,False,0.55,10.9093,2674699005.8,24517604299.0,13.3,0,0.1
sh.600601,2025-08-15,6.75,6.14,1,False,0.0,9.1835,2502050614.55,27245065765.0,22.73,0,0.1
sh.600601,2025-08-18,7.43,6.75,2,False,5.04,9.9295,3030781366.51,30523000821.0,35.58,0,0.1
sh.600601,2025-08-22,7.89,7.17,1,False,0.28,6.4253,2065373589.39,32144391536.0,43.45,0,0.1
sh.600601,2025-08-27,8.7,7.91,1,False,0.13,15.4327,5467144278.82,35425714741.0,44.04,0,0.1
sh.600604,2025-07-11,5.68,5.16,1,True,10.08,1.2762,102027539.6,7994635606.0,24.29,0,0.1
sh.600604,2025-07-14,6.25,5.68,2,True,10.04,1.3472,118503956.25,8796315042.0,31.86,0,0.1
sh.600606,2025-07-10,1.89,1.72,1,False,0.58,2.3081,602621198.53,26108972684.0,13.17,0,0.1
sh.600606,2025-07-11,2.08,1.89,2,True,10.05,0.4864,142189070.4,29232950329.0,27.61,0,0.1
sh.600606,2025-07-14,2.29,2.08,3,False,10.1,5.3092,1703792883.5,32091329833.0,37.95,0,0.1
sh.600608,2025-07-16,4.04,3.85,1,False,0.52,1.2466,15830384.08,1269884813.0,10.38,1,0.1
sh.600610,2025-08-05,13.6,12.36,1,False,-0.08,14.2416,1317849666.19,9253522541.0,-10.23,0,0.1
sh.600619,2025-07-01,12.55,11.41,1,False,-0.96,15.9516,1546850890.0,9697151947.0,12.25,0,0.1
sh.600619,2025-07-18,13.73,12.48,1,False,-0.24,13.41,1386095588.64,10336283286.0,31.51,0,0.1
sh.600619,2025-07-23,15.32,13.93,1,False,-0.36,18.7919,2211849161.74,11770226330.0,40.04,0,0.1
sh.600619,2025-07-25,17.18,15.62,1,False,-0.77,22.0269,2819514519.69,12800323785.0,57.04,0,0.1
sh.600619,2025-08-06,17.92,16.29,1,False,-0.55,16.9486,2296785659.75,13551477171.0,50.34,0,0.1
sh.600619,2025-08-07,19.71,17.92,2,False,-0.22,19.3039,2898831387.64,15016817263.0,64.94,0,0.1
sh.600619,2025-08-11,20.89,18.99,1,False,-2.58,21.0728,3242872599.44,15388902279.0,70.11,0,0.1
sh.600619,2025-08-12,22.98,20.89,2,False,-0.96,21.5084,3813083373.59,17728345082.0,86.83,0,0.1
sh.600619,2025-08-13,25.28,22.98,3,False,2.31,22.7085,4344062245.74,19129674993.0,106.03,0,0.1
sh.600619,2025-08-19,24.99,22.72,1,False,-2.55,23.5614,4504487409.95,19118080462.0,79.4,0,0.1
sh.600620,2025-07-16,6.4,5.82,1,False,0.52,2.9871,125920591.98,4215479628.0,21.67,0,0.1
sh.600620,2025-07-17,7.04,6.4,2,False,9.38,2.3402,112990040.32,4828221533.0,36.96,0,0.1
sh.600620,2025-07-18,7.74,7.04,3,False,0.85,11.2769,547399425.26,4854165819.0,51.17,0,0.1
sh.600622,2025-07-10,3.31,3.01,1,False,-0.33,13.3913,642221271.62,4795809754.0,18.64,0,0.1
sh.600622,2025-07-11,3.64,3.31,2,False,5.74,22.7137,1226970876.94,5401897872.0,34.32,0,0.1
sh.600626,2025-08-05,4.46,4.05,1,False,1.48,2.6232,126713514.84,4830493856.0,21.53,0,0.1
sh.600629,2025-07-18,9.57,8.7,1,False,-0.46,5.5618,485740930.98,8733520281.0,16.14,0,0.1
sh.600629,2025-07-21,10.53,9.57,2,False,7.84,2.4091,239523857.31,9942462219.0,29.2,0,0.1
sh.600629,2025-07-22,11.58,10.53,3,True,9.97,0.7341,81026209.56,11037489383.0,39.86,0,0.1
sh.600629,2025-08-01,13.7,12.45,1,False,-4.98,11.3599,1366749823.81,12031354359.0,60.23,0,0.1
sh.600636,2025-08-12,8.87,8.45,1,False,-0.12,2.121,81401849.67,3837899560.0,5.22,1,0.1
sh.600637,2025-08-22,9.37,8.52,1,False,4.34,3.4032,1063290019.2,31243829901.0,18.31,0,0.1
sh.600643,2025-07-01,8.16,7.42,1,False,-3.64,20.732,2537105838.87,12237631868.0,61.58,0,0.1
sh.600644,2025-07-07,16.85,15.32,1,False,5.09,21.3583,1879929496.47,8801868578.0,9.56,0,0.1
sh.600645,2025-07-04,25.87,23.52,1,False,6.04,7.6368,914197585.49,11970950994.0,10.6,0,0.1
sh.600651,2025-07-25,5.05,4.59,1,False,0.22,3.9536,487729583.01,12336341132.0,13.74,0,0.1
sh.600651,2025-07-30,5.7,5.18,1,False,-1.35,4.9505,681543542.96,13767165801.0,28.09,0,0.1
sh.600651,2025-08-04,6.12,5.56,1,False,1.98,4.8711,724232144.92,14867938349.0,37.53,0,0.1
sh.600651,2025-08-07,6.28,5.71,1,False,-0.53,4.8589,726142342.83,14944582989.0,43.05,0,0.1
sh.600651,2025-08-20,7.08,6.44,1,False,-0.93,6.0751,1031038397.47,16971546106.0,55.95,0,0.1
sh.600651,2025-08-28,7.62,6.93,1,False,4.62,6.2539,1186168431.8,18966859588.0,33.68,0,0.1
sh.600654,2025-08-18,3.67,3.34,1,False,0.6,6.244,514845133.0,8245437748.0,21.12,0,0.1
sh.600657,2025-08-15,4.21,3.83,1,False,4.96,2.8547,340216154.17,11917755077.0,10.5,0,0.1
sh.600658,2025-08-12,5.74,5.22,1,False,5.36,11.1816,713664991.72,6382494381.0,27.27,0,0.1
sh.600658,2025-08-13,6.31,5.74,2,False,9.41,4.6857,329814834.59,7038752686.0,38.38,0,0.1
sh.600658,2025-08-14,6.94,6.31,3,False,7.45,22.7367,1719938519.6,7564591694.0,55.61,0,0.1
sh.600658,2025-08-19,7.71,7.01,1,False,-3.0,14.5802,1202136144.09,8244990769.0,65.45,0,0.1
sh.600658,2025-08-20,8.48,7.71,2,False,3.76,15.6089,1415926426.98,9071276176.0,86.78,0,0.1
sh.600660,2025-08-20,61.35,55.77,1,False,4.18,2.8487,3449240800.67,121081223038.0,6.94,0,0.1
sh.600666,2025-07-28,3.71,3.37,1,False,2.37,7.3061,648446564.52,8875413210.0,3.06,0,0.1
sh.600666,2025-08-11,4.16,3.78,1,False,2.91,9.6232,939206806.96,9759818012.0,26.44,0,0.1
sh.600668,2025-07-21,13.3,12.09,1,False,1.74,18.21,984521201.19,5406486552.0,-0.3,0,0.1
sh.600671,2025-08-01,15.36,13.96,1,False,-0.36,9.8996,178238587.94,1800462523.0,13.61,0,0.1
sh.600671,2025-08-20,18.58,16.89,1,False,-1.3,2.8928,63449243.0,2193350491.0,32.52,0,0.1
sh.600671,2025-08-25,19.8,18.0,1,False,-0.5,11.827,271361567.11,2294424344.0,37.31,0,0.1
sh.600673,2025-08-15,17.03,15.48,1,False,1.94,2.801,1408604128.29,50289329821.0,18.59,0,0.1
sh.600673,2025-08-29,22.47,20.43,1,False,1.81,3.5912,2322943097.09,64684314354.0,56.04,0,0.1
sh.600676,2025-07-29,5.53,5.03,1,False,0.4,2.9323,163702782.5,5582743324.0,17.16,0,0.1
sh.600678,2025-07-21,10.58,9.62,1,False,9.15,9.7703,357659444.21,3660680268.0,32.08,0,0.1
sh.600678,2025-07-22,11.64,10.58,2,True,10.02,1.5882,64517412.12,4062297703.0,41.43,0,0.1
sh.600678,2025-08-14,10.56,9.6,1,False,2.81,27.922,1015322418.47,3636281135.0,6.88,0,0.1
sh.600682,2025-07-23,7.55,6.86,1,False,1.6,2.9619,255819574.16,8637009155.0,10.54,0,0.1
sh.600682,2025-08-19,8.82,8.02,1,False,-0.62,2.7688,278253813.52,10049617651.0,28.57,0,0.1
sh.600684,2025-07-30,4.93,4.48,1,False,-1.79,9.4821,382088321.63,4029574900.0,14.65,0,0.1
sh.600684,2025-07-31,5.42,4.93,2,False,6.29,17.2993,784701382.83,4536029682.0,26.64,0,0.1
sh.600696,2025-08-01,5.74,5.47,1,False,-0.73,2.1244,40394287.94,1901444546.0,-11.42,1,0.1
sh.600696,2025-08-04,6.03,5.74,2,False,4.88,3.693,73483216.54,1989797361.0,-5.78,1,0.1
sh.600696,2025-08-05,6.33,6.03,3,False,1.66,2.1042,43864679.31,2084625003.0,-1.56,1,0.1
sh.600696,2025-08-08,6.55,6.24,1,False,0.32,2.4649,53261157.2,2160783691.0,3.8,1,0.1
sh.600696,2025-08-19,6.21,5.91,1,False,-0.17,1.6046,32833916.95,2046236878.0,3.67,1,0.1
sh.600696,2025-08-20,6.52,6.21,2,False,1.45,2.6494,56933353.64,2148914986.0,12.03,1,0.1
sh.600696,2025-08-22,6.72,6.4,1,False,0.31,1.5495,34454247.72,2223571973.0,15.66,1,0.1
sh.600696,2025-08-29,6.68,6.36,1,False,1.26,2.1388,47503661.58,2221042715.0,16.38,1,0.1
sh.600698,2025-07-07,11.01,10.01,1,False,-2.6,23.9519,2020186905.45,8434349281.0,60.26,0,0.1
sh.600698,2025-08-05,11.89,10.81,1,False,0.65,17.8922,1694343388.7,9469731999.0,1.62,0,0.1
sh.600698,2025-08-06,13.08,11.89,2,False,4.29,8.9234,947364942.68,10616636514.0,12.18,0,0.1
sh.600698,2025-08-13,14.18,12.89,1,False,-1.09,15.6986,1818068443.8,11581086491.0,41.94,0,0.1
sh.600702,2025-08-25,67.0,60.91,1,False,2.61,6.3373,1386674871.81,21881161880.0,24.58,0,0.1
sh.600703,2025-08-20,14.43,13.12,1,False,1.91,4.4145,3089438795.83,69983889361.0,15.53,0,0.1
sh.600704,2025-08-26,6.34,5.76,1,False,3.65,6.9223,2244145217.56,32419069060.0,14.44,0,0.1
sh.600711,2025-07-07,7.12,6.78,1,False,-0.59,3.903,844809261.7,21645125844.0,23.83,1,0.1
sh.600711,2025-07-22,7.72,7.35,1,False,0.0,3.4632,813823807.75,23499185948.0,29.75,1,0.1
sh.600711,2025-08-01,7.91,7.53,1,False,0.66,2.7891,667537658.47,23933801530.0,16.67,1,0.1
sh.600711,2025-08-29,8.66,7.87,1,False,4.7,10.5343,2766591246.34,26262696585.0,9.48,0,0.1
sh.600712,2025-08-29,7.84,7.13,1,False,-0.42,9.167,371901916.78,4056964293.0,16.67,0,0.1
sh.600715,2025-08-25,2.53,2.3,1,False,0.43,8.9371,593487626.86,6640718207.0,8.12,0,0.1
sh.600720,2025-07-21,8.75,7.95,1,False,6.92,9.7533,845903489.47,8672997749.0,14.68,0,0.1
sh.600721,2025-08-18,8.78,7.98,1,False,0.0,7.5889,248692610.18,3277057415.0,8.4,0,0.1
sh.600722,2025-08-20,6.8,6.18,1,False,0.16,15.4911,684973217.9,4421720975.0,12.21,0,0.1
sh.600725,2025-08-26,3.74,3.4,1,False,0.0,4.1187,182066391.14,4420481976.0,13.68,0,0.1
sh.600726,2025-07-01,2.57,2.34,1,False,0.43,5.3282,366427736.7,6877139310.0,8.44,0,0.1
sh.600726,2025-07-07,2.79,2.54,1,False,1.97,7.2328,533977332.68,7382719454.0,15.77,0,0.1
sh.600728,2025-08-22,6.82,6.2,1,True,10.0,2.5463,370344038.9,14544399281.0,18.4,0,0.1
sh.600728,2025-08-25,7.5,6.82,2,True,9.97,0.9207,147258435.0,15994182144.0,29.98,0,0.1
sh.600730,2025-08-13,9.15,8.32,1,False,0.0,8.0647,415240122.88,5148860130.0,37.18,0,0.1
sh.600731,2025-07-23,7.84,7.13,1,False,0.14,11.7378,500719820.13,4265874526.0,9.96,0,0.1
sh.600735,2025-07-14,8.32,7.56,1,False,1.72,3.3513,117206514.32,3497344741.0,0.0,0,0.1
sh.600737,2025-08-14,12.62,11.47,1,False,2.27,3.5732,950009558.58,26587080448.0,27.47,0,0.1
sh.600737,2025-08-15,13.88,12.62,2,False,5.31,9.6694,2800937308.16,28967022857.0,39.78,0,0.1
sh.600737,2025-08-18,15.27,13.88,3,False,5.55,2.7886,894484457.13,32076470528.0,53.47,0,0.1
sh.600744,2025-07-01,4.96,4.51,1,False,0.44,7.7175,766196713.91,9928042940.0,6.9,0,0.1
sh.600744,2025-07-03,5.54,5.04,1,False,-1.39,17.8755,1922808377.5,10756669058.0,20.96,0,0.1
sh.600744,2025-07-04,6.09,5.54,2,False,3.79,10.3655,1250007575.57,12059308047.0,33.85,0,0.1
sh.600744,2025-07-07,6.7,6.09,3,False,10.02,11.7369,1594565066.95,13585913375.0,42.86,0,0.1
sh.600744,2025-07-08,7.37,6.7,4,False,7.61,18.1274,2684832545.88,14810908050.0,53.22,0,0.1
sh.600744,2025-07-09,8.11,7.37,5,False,2.99,10.9846,1773536260.64,16145660840.0,74.03,0,0.1
sh.600744,2025-08-08,7.73,7.03,1,False,-1.71,18.4149,2821385826.52,15321211772.0,-9.91,0,0.1
sh.600744,2025-08-27,8.57,7.79,1,False,-1.67,23.3726,4013046849.93,17169877763.0,22.78,0,0.1
sh.600748,2025-08-05,3.72,3.38,1,False,0.0,4.035,272610026.94,6756134497.0,14.46,0,0.1
sh.600749,2025-07-22,14.47,13.15,1,False,9.96,9.4237,306596455.15,3253461540.0,22.52,0,0.1
sh.600749,2025-07-23,15.92,14.47,2,False,10.02,14.0854,508272209.16,3608503906.0,34.8,0,0.1
sh.600749,2025-07-24,17.51,15.92,3,False,6.66,5.8719,230025318.27,3917391615.0,46.53,0,0.1
sh.600749,2025-07-25,19.26,17.51,4,True,9.99,7.9002,345347650.98,4371378585.0,61.17,0,0.1
sh.600749,2025-07-28,21.19,19.26,5,False,8.41,5.0801,242999239.17,4783355429.0,78.52,0,0.1
sh.600749,2025-07-29,23.31,21.19,6,True,10.0,1.757,92953613.34,5290473155.0,95.88,0,0.1
sh.600749,2025-07-30,25.64,23.31,7,False,9.91,4.1832,243320991.81,5816623442.0,116.19,0,0.1
sh.600749,2025-07-31,28.2,25.64,8,False,9.98,20.3202,1284658698.88,6322077041.0,138.98,0,0.1
sh.600749,2025-08-18,29.44,26.76,1,False,3.1,14.3193,942762058.76,6583855766.0,123.88,0,0.1
sh.600751,2025-07-01,3.61,3.28,1,False,0.3,8.0515,736294575.47,9144812463.0,17.97,0,0.1
sh.600751,2025-07-17,3.73,3.39,1,False,0.0,6.5038,611069485.19,9395576205.0,16.2,0,0.1
sh.600751,2025-07-18,4.1,3.73,2,False,2.68,12.1807,1271675652.39,10440086796.0,28.93,0,0.1
sh.600753,2025-08-07,6.96,6.63,1,False,-0.3,1.0371,16028254.32,1545487833.0,-0.43,1,0.1
sh.600760,2025-07-17,63.78,57.98,1,False,-0.29,2.8829,4916886192.15,170553477129.0,19.28,0,0.1
sh.600763,2025-07-24,47.47,43.15,1,False,-0.14,7.9489,1631341153.38,20522854148.0,16.69,0,0.1
sh.600773,2025-07-21,11.15,10.14,1,False,9.96,3.2347,343042920.76,10605092304.0,13.08,0,0.1
sh.600773,2025-07-22,12.27,11.15,2,False,10.04,2.1522,251230771.66,11673207493.0,24.19,0,0.1
sh.600774,2025-07-17,9.93,9.03,1,False,-0.33,3.2724,94106466.2,2875762932.0,23.51,0,0.1
sh.600774,2025-07-18,10.92,9.93,2,True,9.97,1.0195,32823805.56,3219598387.0,36.84,0,0.1
sh.600774,2025-07-23,10.92,9.93,1,False,-1.31,10.67,322945565.77,3026668845.0,31.57,0,0.1
sh.600774,2025-07-31,11.33,10.3,1,True,10.0,8.0091,267548738.71,3340559348.0,28.46,0,0.1
sh.600774,2025-08-01,12.46,11.33,2,False,3.44,10.5125,371687691.26,3535673639.0,43.55,0,0.1
sh.600775,2025-08-14,13.41,12.19,1,False,-0.98,19.6959,1658794143.76,8422027649.0,28.45,0,0.1
sh.600777,2025-07-08,3.37,3.21,1,False,4.98,1.4809,316673500.21,21383854427.0,4.98,1,0.1
sh.600777,2025-07-09,3.54,3.37,2,False,3.26,0.5019,112387377.26,22392384391.0,10.28,1,0.1
sh.600777,2025-07-10,3.72,3.54,3,True,5.08,0.083,19649925.36,23674608867.0,15.89,1,0.1
